,date,location,location_name,value
548,2020-05-28,GM04,Free Hanseatic City of Hamburg,24
549,2020-05-28,GM05,Hesse State,95
550,2020-05-28,GM06,Lower Saxony State,121
551,2020-05-28,GM07,North Rhine-Westphalia State,304
552,2020-05-28,GM08,Rhineland-Palatinate State,77
553,2020-05-28,GM09,Saarland State,18
554,2020-05-28,GM10,Schleswig-Holstein State,32
555,2020-05-28,GM11,Brandenburg State,52
556,2020-05-28,GM12,Mecklenburg-Western Pomerania State,32
557,2020-05-28,GM13,Free State of Saxony,69
558,2020-05-28,GM14,Sachsen-Anhalt State,41
559,2020-05-28,GM15,Free State of Thüringia,37
560,2020-05-28,GM16,Berlin State,42
561,2020-05-29,GM,Germany,1274
562,2020-05-29,GM01,Baden-Württemberg State,122
563,2020-05-29,GM02,Free State of Bavaria,197
564,2020-05-29,GM03,Free Hanseatic City of Bremen,12
565,2020-05-29,GM04,Free Hanseatic City of Hamburg,24
566,2020-05-29,GM05,Hesse State,95
567,2020-05-29,GM06,Lower Saxony State,121
568,2020-05-29,GM07,North Rhine-Westphalia State,303
569,2020-05-29,GM08,Rhineland-Palatinate State,77
570,2020-05-29,GM09,Saarland State,18
571,2020-05-29,GM10,Schleswig-Holstein State,32
572,2020-05-29,GM11,Brandenburg State,52
573,2020-05-29,GM12,Mecklenburg-Western Pomerania State,32
574,2020-05-29,GM13,Free State of Saxony,69
575,2020-05-29,GM14,Sachsen-Anhalt State,41
576,2020-05-29,GM15,Free State of Thüringia,37
577,2020-05-29,GM16,Berlin State,42
578,2020-05-30,GM,Germany,1273
579,2020-05-30,GM01,Baden-Württemberg State,122
580,2020-05-30,GM02,Free State of Bavaria,198
581,2020-05-30,GM03,Free Hanseatic City of Bremen,12
582,2020-05-30,GM04,Free Hanseatic City of Hamburg,24
583,2020-05-30,GM05,Hesse State,95
584,2020-05-30,GM06,Lower Saxony State,121
585,2020-05-30,GM07,North Rhine-Westphalia State,301
586,2020-05-30,GM08,Rhineland-Palatinate State,77
587,2020-05-30,GM09,Saarland State,18
588,2020-05-30,GM10,Schleswig-Holstein State,32
589,2020-05-30,GM11,Brandenburg State,52
590,2020-05-30,GM12,Mecklenburg-Western Pomerania State,32
591,2020-05-30,GM13,Free State of Saxony,69
592,2020-05-30,GM14,Sachsen-Anhalt State,41
593,2020-05-30,GM15,Free State of Thüringia,37
594,2020-05-30,GM16,Berlin State,42
595,2020-05-31,GM,Germany,1262
596,2020-05-31,GM01,Baden-Württemberg State,122
597,2020-05-31,GM02,Free State of Bavaria,194
598,2020-05-31,GM03,Free Hanseatic City of Bremen,11
599,2020-05-31,GM04,Free Hanseatic City of Hamburg,24
600,2020-05-31,GM05,Hesse State,92
601,2020-05-31,GM06,Lower Saxony State,121
602,2020-05-31,GM07,North Rhine-Westphalia State,300
603,2020-05-31,GM08,Rhineland-Palatinate State,77
604,2020-05-31,GM09,Saarland State,18
605,2020-05-31,GM10,Schleswig-Holstein State,32
606,2020-05-31,GM11,Brandenburg State,52
607,2020-05-31,GM12,Mecklenburg-Western Pomerania State,32
608,2020-05-31,GM13,Free State of Saxony,67
609,2020-05-31,GM14,Sachsen-Anhalt State,41
610,2020-05-31,GM15,Free State of Thüringia,37
611,2020-05-31,GM16,Berlin State,42
612,2020-06-01,GM,Germany,1240
613,2020-06-01,GM01,Baden-Württemberg State,122
614,2020-06-01,GM02,Free State of Bavaria,187
615,2020-06-01,GM03,Free Hanseatic City of Bremen,11
616,2020-06-01,GM04,Free Hanseatic City of Hamburg,23
617,2020-06-01,GM05,Hesse State,93
618,2020-06-01,GM06,Lower Saxony State,118
619,2020-06-01,GM07,North Rhine-Westphalia State,294
620,2020-06-01,GM08,Rhineland-Palatinate State,76
621,2020-06-01,GM09,Saarland State,18
622,2020-06-01,GM10,Schleswig-Holstein State,32
623,2020-06-01,GM11,Brandenburg State,51
624,2020-06-01,GM12,Mecklenburg-Western Pomerania State,32
625,2020-06-01,GM13,Free State of Saxony,66
626,2020-06-01,GM14,Sachsen-Anhalt State,40
627,2020-06-01,GM15,Free State of Thüringia,35
628,2020-06-01,GM16,Berlin State,42
629,2020-06-02,GM,Germany,1258
630,2020-06-02,GM01,Baden-Württemberg State,122
631,2020-06-02,GM02,Free State of Bavaria,191
632,2020-06-02,GM03,Free Hanseatic City of Bremen,11
633,2020-06-02,GM04,Free Hanseatic City of Hamburg,23
634,2020-06-02,GM05,Hesse State,95
635,2020-06-02,GM06,Lower Saxony State,120
636,2020-06-02,GM07,North Rhine-Westphalia State,298
637,2020-06-02,GM08,Rhineland-Palatinate State,77
638,2020-06-02,GM09,Saarland State,18
639,2020-06-02,GM10,Schleswig-Holstein State,32
640,2020-06-02,GM11,Brandenburg State,51
641,2020-06-02,GM12,Mecklenburg-Western Pomerania State,32
642,2020-06-02,GM13,Free State of Saxony,69
643,2020-06-02,GM14,Sachsen-Anhalt State,40
644,2020-06-02,GM15,Free State of Thüringia,37
645,2020-06-02,GM16,Berlin State,42
646,2020-06-03,GM,Germany,1269
647,2020-06-03,GM01,Baden-Württemberg State,122
648,2020-06-03,GM02,Free State of Bavaria,195
649,2020-06-03,GM03,Free Hanseatic City of Bremen,11
650,2020-06-03,GM04,Free Hanseatic City of Hamburg,23
651,2020-06-03,GM05,Hesse State,95
652,2020-06-03,GM06,Lower Saxony State,121
653,2020-06-03,GM07,North Rhine-Westphalia State,303
654,2020-06-03,GM08,Rhineland-Palatinate State,77
655,2020-06-03,GM09,Saarland State,18
656,2020-06-03,GM10,Schleswig-Holstein State,32
657,2020-06-03,GM11,Brandenburg State,51
658,2020-06-03,GM12,Mecklenburg-Western Pomerania State,32
659,2020-06-03,GM13,Free State of Saxony,69
660,2020-06-03,GM14,Sachsen-Anhalt State,41
661,2020-06-03,GM15,Free State of Thüringia,37
662,2020-06-03,GM16,Berlin State,42
663,2020-06-04,GM,Germany,1271
664,2020-06-04,GM01,Baden-Württemberg State,122
665,2020-06-04,GM02,Free State of Bavaria,195
666,2020-06-04,GM03,Free Hanseatic City of Bremen,11
667,2020-06-04,GM04,Free Hanseatic City of Hamburg,24
668,2020-06-04,GM05,Hesse State,96
669,2020-06-04,GM06,Lower Saxony State,121
670,2020-06-04,GM07,North Rhine-Westphalia State,302
671,2020-06-04,GM08,Rhineland-Palatinate State,77
672,2020-06-04,GM09,Saarland State,18
673,2020-06-04,GM10,Schleswig-Holstein State,32
674,2020-06-04,GM11,Brandenburg State,52
675,2020-06-04,GM12,Mecklenburg-Western Pomerania State,32
676,2020-06-04,GM13,Free State of Saxony,69
677,2020-06-04,GM14,Sachsen-Anhalt State,41
678,2020-06-04,GM15,Free State of Thüringia,37
679,2020-06-04,GM16,Berlin State,42
680,2020-06-05,GM,Germany,1274
681,2020-06-05,GM01,Baden-Württemberg State,122
682,2020-06-05,GM02,Free State of Bavaria,194
683,2020-06-05,GM03,Free Hanseatic City of Bremen,11
684,2020-06-05,GM04,Free Hanseatic City of Hamburg,24
685,2020-06-05,GM05,Hesse State,96
686,2020-06-05,GM06,Lower Saxony State,121
687,2020-06-05,GM07,North Rhine-Westphalia State,306
688,2020-06-05,GM08,Rhineland-Palatinate State,77
689,2020-06-05,GM09,Saarland State,18
690,2020-06-05,GM10,Schleswig-Holstein State,32
691,2020-06-05,GM11,Brandenburg State,52
692,2020-06-05,GM12,Mecklenburg-Western Pomerania State,32
693,2020-06-05,GM13,Free State of Saxony,69
694,2020-06-05,GM14,Sachsen-Anhalt State,41
695,2020-06-05,GM15,Free State of Thüringia,37
696,2020-06-05,GM16,Berlin State,42
697,2020-06-06,GM,Germany,1273
698,2020-06-06,GM01,Baden-Württemberg State,122
699,2020-06-06,GM02,Free State of Bavaria,195
700,2020-06-06,GM03,Free Hanseatic City of Bremen,10
701,2020-06-06,GM04,Free Hanseatic City of Hamburg,23
702,2020-06-06,GM05,Hesse State,95
703,2020-06-06,GM06,Lower Saxony State,121
704,2020-06-06,GM07,North Rhine-Westphalia State,307
705,2020-06-06,GM08,Rhineland-Palatinate State,77
706,2020-06-06,GM09,Saarland State,18
707,2020-06-06,GM10,Schleswig-Holstein State,32
708,2020-06-06,GM11,Brandenburg State,52
709,2020-06-06,GM12,Mecklenburg-Western Pomerania State,32
710,2020-06-06,GM13,Free State of Saxony,69
711,2020-06-06,GM14,Sachsen-Anhalt State,41
712,2020-06-06,GM15,Free State of Thüringia,37
713,2020-06-06,GM16,Berlin State,42
714,2020-06-07,GM,Germany,1270
715,2020-06-07,GM01,Baden-Württemberg State,122
716,2020-06-07,GM02,Free State of Bavaria,194
717,2020-06-07,GM03,Free Hanseatic City of Bremen,10
718,2020-06-07,GM04,Free Hanseatic City of Hamburg,23
719,2020-06-07,GM05,Hesse State,94
720,2020-06-07,GM06,Lower Saxony State,121
721,2020-06-07,GM07,North Rhine-Westphalia State,306
722,2020-06-07,GM08,Rhineland-Palatinate State,77
723,2020-06-07,GM09,Saarland State,18
724,2020-06-07,GM10,Schleswig-Holstein State,32
725,2020-06-07,GM11,Brandenburg State,52
726,2020-06-07,GM12,Mecklenburg-Western Pomerania State,32
727,2020-06-07,GM13,Free State of Saxony,69
728,2020-06-07,GM14,Sachsen-Anhalt State,41
729,2020-06-07,GM15,Free State of Thüringia,37
730,2020-06-07,GM16,Berlin State,42
731,2020-06-08,GM,Germany,1258
732,2020-06-08,GM01,Baden-Württemberg State,121
733,2020-06-08,GM02,Free State of Bavaria,191
734,2020-06-08,GM03,Free Hanseatic City of Bremen,10
735,2020-06-08,GM04,Free Hanseatic City of Hamburg,24
736,2020-06-08,GM05,Hesse State,95
737,2020-06-08,GM06,Lower Saxony State,118
738,2020-06-08,GM07,North Rhine-Westphalia State,300
739,2020-06-08,GM08,Rhineland-Palatinate State,77
740,2020-06-08,GM09,Saarland State,18
741,2020-06-08,GM10,Schleswig-Holstein State,32
742,2020-06-08,GM11,Brandenburg State,52
743,2020-06-08,GM12,Mecklenburg-Western Pomerania State,32
744,2020-06-08,GM13,Free State of Saxony,69
745,2020-06-08,GM14,Sachsen-Anhalt State,40
746,2020-06-08,GM15,Free State of Thüringia,37
747,2020-06-08,GM16,Berlin State,42
748,2020-06-09,GM,Germany,1271
749,2020-06-09,GM01,Baden-Württemberg State,121
750,2020-06-09,GM02,Free State of Bavaria,197
751,2020-06-09,GM03,Free Hanseatic City of Bremen,11
752,2020-06-09,GM04,Free Hanseatic City of Hamburg,24
753,2020-06-09,GM05,Hesse State,95
754,2020-06-09,GM06,Lower Saxony State,120
755,2020-06-09,GM07,North Rhine-Westphalia State,303
756,2020-06-09,GM08,Rhineland-Palatinate State,77
757,2020-06-09,GM09,Saarland State,18
758,2020-06-09,GM10,Schleswig-Holstein State,32
759,2020-06-09,GM11,Brandenburg State,52
760,2020-06-09,GM12,Mecklenburg-Western Pomerania State,32
761,2020-06-09,GM13,Free State of Saxony,69
762,2020-06-09,GM14,Sachsen-Anhalt State,41
763,2020-06-09,GM15,Free State of Thüringia,37
764,2020-06-09,GM16,Berlin State,42
765,2020-06-10,GM,Germany,1275
766,2020-06-10,GM01,Baden-Württemberg State,121
767,2020-06-10,GM02,Free State of Bavaria,199
768,2020-06-10,GM03,Free Hanseatic City of Bremen,12
769,2020-06-10,GM04,Free Hanseatic City of Hamburg,24
770,2020-06-10,GM05,Hesse State,95
771,2020-06-10,GM06,Lower Saxony State,121
772,2020-06-10,GM07,North Rhine-Westphalia State,303
773,2020-06-10,GM08,Rhineland-Palatinate State,77
774,2020-06-10,GM09,Saarland State,18
775,2020-06-10,GM10,Schleswig-Holstein State,32
776,2020-06-10,GM11,Brandenburg State,52
777,2020-06-10,GM12,Mecklenburg-Western Pomerania State,32
778,2020-06-10,GM13,Free State of Saxony,69
779,2020-06-10,GM14,Sachsen-Anhalt State,41
780,2020-06-10,GM15,Free State of Thüringia,37
781,2020-06-10,GM16,Berlin State,42
782,2020-06-11,GM,Germany,1274
783,2020-06-11,GM01,Baden-Württemberg State,121
784,2020-06-11,GM02,Free State of Bavaria,198
785,2020-06-11,GM03,Free Hanseatic City of Bremen,12
786,2020-06-11,GM04,Free Hanseatic City of Hamburg,24
787,2020-06-11,GM05,Hesse State,95
788,2020-06-11,GM06,Lower Saxony State,121
789,2020-06-11,GM07,North Rhine-Westphalia State,303
790,2020-06-11,GM08,Rhineland-Palatinate State,77
791,2020-06-11,GM09,Saarland State,18
792,2020-06-11,GM10,Schleswig-Holstein State,32
793,2020-06-11,GM11,Brandenburg State,52
794,2020-06-11,GM12,Mecklenburg-Western Pomerania State,32
795,2020-06-11,GM13,Free State of Saxony,69
796,2020-06-11,GM14,Sachsen-Anhalt State,41
797,2020-06-11,GM15,Free State of Thüringia,37
798,2020-06-11,GM16,Berlin State,42
799,2020-06-12,GM,Germany,1270
800,2020-06-12,GM01,Baden-Württemberg State,121
801,2020-06-12,GM02,Free State of Bavaria,196
802,2020-06-12,GM03,Free Hanseatic City of Bremen,12
803,2020-06-12,GM04,Free Hanseatic City of Hamburg,24
804,2020-06-12,GM05,Hesse State,95
805,2020-06-12,GM06,Lower Saxony State,121
806,2020-06-12,GM07,North Rhine-Westphalia State,302
807,2020-06-12,GM08,Rhineland-Palatinate State,77
808,2020-06-12,GM09,Saarland State,18
809,2020-06-12,GM10,Schleswig-Holstein State,32
810,2020-06-12,GM11,Brandenburg State,52
811,2020-06-12,GM12,Mecklenburg-Western Pomerania State,31
812,2020-06-12,GM13,Free State of Saxony,69
813,2020-06-12,GM14,Sachsen-Anhalt State,41
814,2020-06-12,GM15,Free State of Thüringia,37
815,2020-06-12,GM16,Berlin State,42
816,2020-06-13,GM,Germany,1263
817,2020-06-13,GM01,Baden-Württemberg State,121
818,2020-06-13,GM02,Free State of Bavaria,194
819,2020-06-13,GM03,Free Hanseatic City of Bremen,12
820,2020-06-13,GM04,Free Hanseatic City of Hamburg,24
821,2020-06-13,GM05,Hesse State,94
822,2020-06-13,GM06,Lower Saxony State,120
823,2020-06-13,GM07,North Rhine-Westphalia State,299
824,2020-06-13,GM08,Rhineland-Palatinate State,77
825,2020-06-13,GM09,Saarland State,18
826,2020-06-13,GM10,Schleswig-Holstein State,32
827,2020-06-13,GM11,Brandenburg State,52
828,2020-06-13,GM12,Mecklenburg-Western Pomerania State,31
829,2020-06-13,GM13,Free State of Saxony,69
830,2020-06-13,GM14,Sachsen-Anhalt State,41
831,2020-06-13,GM15,Free State of Thüringia,37
832,2020-06-13,GM16,Berlin State,42
833,2020-06-14,GM,Germany,1258
834,2020-06-14,GM01,Baden-Württemberg State,121
835,2020-06-14,GM02,Free State of Bavaria,194
836,2020-06-14,GM03,Free Hanseatic City of Bremen,11
837,2020-06-14,GM04,Free Hanseatic City of Hamburg,24
838,2020-06-14,GM05,Hesse State,94
839,2020-06-14,GM06,Lower Saxony State,119
840,2020-06-14,GM07,North Rhine-Westphalia State,296
841,2020-06-14,GM08,Rhineland-Palatinate State,77
842,2020-06-14,GM09,Saarland State,18
843,2020-06-14,GM10,Schleswig-Holstein State,32
844,2020-06-14,GM11,Brandenburg State,52
845,2020-06-14,GM12,Mecklenburg-Western Pomerania State,31
846,2020-06-14,GM13,Free State of Saxony,69
847,2020-06-14,GM14,Sachsen-Anhalt State,41
848,2020-06-14,GM15,Free State of Thüringia,37
849,2020-06-14,GM16,Berlin State,42
850,2020-06-15,GM,Germany,1259
851,2020-06-15,GM01,Baden-Württemberg State,121
852,2020-06-15,GM02,Free State of Bavaria,192
853,2020-06-15,GM03,Free Hanseatic City of Bremen,11
854,2020-06-15,GM04,Free Hanseatic City of Hamburg,24
855,2020-06-15,GM05,Hesse State,94
856,2020-06-15,GM06,Lower Saxony State,120
857,2020-06-15,GM07,North Rhine-Westphalia State,299
858,2020-06-15,GM08,Rhineland-Palatinate State,77
859,2020-06-15,GM09,Saarland State,18
860,2020-06-15,GM10,Schleswig-Holstein State,31
861,2020-06-15,GM11,Brandenburg State,52
862,2020-06-15,GM12,Mecklenburg-Western Pomerania State,32
863,2020-06-15,GM13,Free State of Saxony,69
864,2020-06-15,GM14,Sachsen-Anhalt State,40
865,2020-06-15,GM15,Free State of Thüringia,37
866,2020-06-15,GM16,Berlin State,42
867,2020-06-16,GM,Germany,1275
868,2020-06-16,GM01,Baden-Württemberg State,121
869,2020-06-16,GM02,Free State of Bavaria,200
870,2020-06-16,GM03,Free Hanseatic City of Bremen,12
871,2020-06-16,GM04,Free Hanseatic City of Hamburg,24
872,2020-06-16,GM05,Hesse State,95
873,2020-06-16,GM06,Lower Saxony State,121
874,2020-06-16,GM07,North Rhine-Westphalia State,302
875,2020-06-16,GM08,Rhineland-Palatinate State,77
876,2020-06-16,GM09,Saarland State,18
877,2020-06-16,GM10,Schleswig-Holstein State,32
878,2020-06-16,GM11,Brandenburg State,52
879,2020-06-16,GM12,Mecklenburg-Western Pomerania State,32
880,2020-06-16,GM13,Free State of Saxony,69
881,2020-06-16,GM14,Sachsen-Anhalt State,41
882,2020-06-16,GM15,Free State of Thüringia,37
883,2020-06-16,GM16,Berlin State,42
884,2020-06-17,GM,Germany,1274
885,2020-06-17,GM01,Baden-Württemberg State,121
886,2020-06-17,GM02,Free State of Bavaria,199
887,2020-06-17,GM03,Free Hanseatic City of Bremen,12
888,2020-06-17,GM04,Free Hanseatic City of Hamburg,24
889,2020-06-17,GM05,Hesse State,94
890,2020-06-17,GM06,Lower Saxony State,121
891,2020-06-17,GM07,North Rhine-Westphalia State,303
892,2020-06-17,GM08,Rhineland-Palatinate State,77
893,2020-06-17,GM09,Saarland State,18
894,2020-06-17,GM10,Schleswig-Holstein State,32
895,2020-06-17,GM11,Brandenburg State,52
896,2020-06-17,GM12,Mecklenburg-Western Pomerania State,32
897,2020-06-17,GM13,Free State of Saxony,69
898,2020-06-17,GM14,Sachsen-Anhalt State,41
899,2020-06-17,GM15,Free State of Thüringia,37
900,2020-06-17,GM16,Berlin State,42
901,2020-06-18,GM,Germany,1271
902,2020-06-18,GM01,Baden-Württemberg State,122
903,2020-06-18,GM02,Free State of Bavaria,196
904,2020-06-18,GM03,Free Hanseatic City of Bremen,11
905,2020-06-18,GM04,Free Hanseatic City of Hamburg,24
906,2020-06-18,GM05,Hesse State,94
907,2020-06-18,GM06,Lower Saxony State,121
908,2020-06-18,GM07,North Rhine-Westphalia State,303
909,2020-06-18,GM08,Rhineland-Palatinate State,77
910,2020-06-18,GM09,Saarland State,18
911,2020-06-18,GM10,Schleswig-Holstein State,32
912,2020-06-18,GM11,Brandenburg State,52
913,2020-06-18,GM12,Mecklenburg-Western Pomerania State,32
914,2020-06-18,GM13,Free State of Saxony,69
915,2020-06-18,GM14,Sachsen-Anhalt State,41
916,2020-06-18,GM15,Free State of Thüringia,37
917,2020-06-18,GM16,Berlin State,42
918,2020-06-19,GM,Germany,1270
919,2020-06-19,GM01,Baden-Württemberg State,122
920,2020-06-19,GM02,Free State of Bavaria,195
921,2020-06-19,GM03,Free Hanseatic City of Bremen,12
922,2020-06-19,GM04,Free Hanseatic City of Hamburg,24
923,2020-06-19,GM05,Hesse State,94
924,2020-06-19,GM06,Lower Saxony State,121
925,2020-06-19,GM07,North Rhine-Westphalia State,302
926,2020-06-19,GM08,Rhineland-Palatinate State,77
927,2020-06-19,GM09,Saarland State,18
928,2020-06-19,GM10,Schleswig-Holstein State,32
929,2020-06-19,GM11,Brandenburg State,52
930,2020-06-19,GM12,Mecklenburg-Western Pomerania State,32
931,2020-06-19,GM13,Free State of Saxony,69
932,2020-06-19,GM14,Sachsen-Anhalt State,41
933,2020-06-19,GM15,Free State of Thüringia,37
934,2020-06-19,GM16,Berlin State,42
935,2020-06-20,GM,Germany,1270
936,2020-06-20,GM01,Baden-Württemberg State,122
937,2020-06-20,GM02,Free State of Bavaria,195
938,2020-06-20,GM03,Free Hanseatic City of Bremen,12
939,2020-06-20,GM04,Free Hanseatic City of Hamburg,24
940,2020-06-20,GM05,Hesse State,95
941,2020-06-20,GM06,Lower Saxony State,120
942,2020-06-20,GM07,North Rhine-Westphalia State,303
943,2020-06-20,GM08,Rhineland-Palatinate State,77
944,2020-06-20,GM09,Saarland State,18
945,2020-06-20,GM10,Schleswig-Holstein State,32
946,2020-06-20,GM11,Brandenburg State,52
947,2020-06-20,GM12,Mecklenburg-Western Pomerania State,32
948,2020-06-20,GM13,Free State of Saxony,69
949,2020-06-20,GM14,Sachsen-Anhalt State,41
950,2020-06-20,GM15,Free State of Thüringia,37
951,2020-06-20,GM16,Berlin State,41
952,2020-06-21,GM,Germany,1260
953,2020-06-21,GM01,Baden-Württemberg State,121
954,2020-06-21,GM02,Free State of Bavaria,192
955,2020-06-21,GM03,Free Hanseatic City of Bremen,12
956,2020-06-21,GM04,Free Hanseatic City of Hamburg,23
957,2020-06-21,GM05,Hesse State,95
958,2020-06-21,GM06,Lower Saxony State,120
959,2020-06-21,GM07,North Rhine-Westphalia State,302
960,2020-06-21,GM08,Rhineland-Palatinate State,77
961,2020-06-21,GM09,Saarland State,18
962,2020-06-21,GM10,Schleswig-Holstein State,31
963,2020-06-21,GM11,Brandenburg State,51
964,2020-06-21,GM12,Mecklenburg-Western Pomerania State,32
965,2020-06-21,GM13,Free State of Saxony,69
966,2020-06-21,GM14,Sachsen-Anhalt State,40
967,2020-06-21,GM15,Free State of Thüringia,37
968,2020-06-21,GM16,Berlin State,40
969,2020-06-22,GM,Germany,1256
970,2020-06-22,GM01,Baden-Württemberg State,120
971,2020-06-22,GM02,Free State of Bavaria,186
972,2020-06-22,GM03,Free Hanseatic City of Bremen,11
973,2020-06-22,GM04,Free Hanseatic City of Hamburg,24
974,2020-06-22,GM05,Hesse State,95
975,2020-06-22,GM06,Lower Saxony State,120
976,2020-06-22,GM07,North Rhine-Westphalia State,304
977,2020-06-22,GM08,Rhineland-Palatinate State,76
978,2020-06-22,GM09,Saarland State,18
979,2020-06-22,GM10,Schleswig-Holstein State,32
980,2020-06-22,GM11,Brandenburg State,51
981,2020-06-22,GM12,Mecklenburg-Western Pomerania State,32
982,2020-06-22,GM13,Free State of Saxony,67
983,2020-06-22,GM14,Sachsen-Anhalt State,41
984,2020-06-22,GM15,Free State of Thüringia,37
985,2020-06-22,GM16,Berlin State,42
986,2020-06-23,GM,Germany,1261
987,2020-06-23,GM01,Baden-Württemberg State,121
988,2020-06-23,GM02,Free State of Bavaria,191
989,2020-06-23,GM03,Free Hanseatic City of Bremen,10
990,2020-06-23,GM04,Free Hanseatic City of Hamburg,24
991,2020-06-23,GM05,Hesse State,95
992,2020-06-23,GM06,Lower Saxony State,120
993,2020-06-23,GM07,North Rhine-Westphalia State,303
994,2020-06-23,GM08,Rhineland-Palatinate State,76
995,2020-06-23,GM09,Saarland State,18
996,2020-06-23,GM10,Schleswig-Holstein State,32
997,2020-06-23,GM11,Brandenburg State,51
998,2020-06-23,GM12,Mecklenburg-Western Pomerania State,32
999,2020-06-23,GM13,Free State of Saxony,68
1000,2020-06-23,GM14,Sachsen-Anhalt State,41
1001,2020-06-23,GM15,Free State of Thüringia,37
1002,2020-06-23,GM16,Berlin State,42
1003,2020-06-24,GM,Germany,1261
1004,2020-06-24,GM01,Baden-Württemberg State,121
1005,2020-06-24,GM02,Free State of Bavaria,193
1006,2020-06-24,GM03,Free Hanseatic City of Bremen,10
1007,2020-06-24,GM04,Free Hanseatic City of Hamburg,24
1008,2020-06-24,GM05,Hesse State,95
1009,2020-06-24,GM06,Lower Saxony State,120
1010,2020-06-24,GM07,North Rhine-Westphalia State,301
1011,2020-06-24,GM08,Rhineland-Palatinate State,76
1012,2020-06-24,GM09,Saarland State,18
1013,2020-06-24,GM10,Schleswig-Holstein State,32
1014,2020-06-24,GM11,Brandenburg State,51
1015,2020-06-24,GM12,Mecklenburg-Western Pomerania State,32
1016,2020-06-24,GM13,Free State of Saxony,68
1017,2020-06-24,GM14,Sachsen-Anhalt State,41
1018,2020-06-24,GM15,Free State of Thüringia,37
1019,2020-06-24,GM16,Berlin State,42
1020,2020-06-25,GM,Germany,1276
1021,2020-06-25,GM01,Baden-Württemberg State,123
1022,2020-06-25,GM02,Free State of Bavaria,199
1023,2020-06-25,GM03,Free Hanseatic City of Bremen,11
1024,2020-06-25,GM04,Free Hanseatic City of Hamburg,23
1025,2020-06-25,GM05,Hesse State,95
1026,2020-06-25,GM06,Lower Saxony State,121
1027,2020-06-25,GM07,North Rhine-Westphalia State,306
1028,2020-06-25,GM08,Rhineland-Palatinate State,77
1029,2020-06-25,GM09,Saarland State,18
1030,2020-06-25,GM10,Schleswig-Holstein State,32
1031,2020-06-25,GM11,Brandenburg State,52
1032,2020-06-25,GM12,Mecklenburg-Western Pomerania State,32
1033,2020-06-25,GM13,Free State of Saxony,67
1034,2020-06-25,GM14,Sachsen-Anhalt State,41
1035,2020-06-25,GM15,Free State of Thüringia,37
1036,2020-06-25,GM16,Berlin State,42
1037,2020-06-26,GM,Germany,1275
1038,2020-06-26,GM01,Baden-Württemberg State,123
1039,2020-06-26,GM02,Free State of Bavaria,199
1040,2020-06-26,GM03,Free Hanseatic City of Bremen,11
1041,2020-06-26,GM04,Free Hanseatic City of Hamburg,23
1042,2020-06-26,GM05,Hesse State,95
1043,2020-06-26,GM06,Lower Saxony State,119
1044,2020-06-26,GM07,North Rhine-Westphalia State,306
1045,2020-06-26,GM08,Rhineland-Palatinate State,77
1046,2020-06-26,GM09,Saarland State,18
1047,2020-06-26,GM10,Schleswig-Holstein State,32
1048,2020-06-26,GM11,Brandenburg State,52
1049,2020-06-26,GM12,Mecklenburg-Western Pomerania State,32
1050,2020-06-26,GM13,Free State of Saxony,68
1051,2020-06-26,GM14,Sachsen-Anhalt State,41
1052,2020-06-26,GM15,Free State of Thüringia,37
1053,2020-06-26,GM16,Berlin State,42
1054,2020-06-27,GM,Germany,1276
1055,2020-06-27,GM01,Baden-Württemberg State,123
1056,2020-06-27,GM02,Free State of Bavaria,197
1057,2020-06-27,GM03,Free Hanseatic City of Bremen,11
1058,2020-06-27,GM04,Free Hanseatic City of Hamburg,23
1059,2020-06-27,GM05,Hesse State,95
1060,2020-06-27,GM06,Lower Saxony State,121
1061,2020-06-27,GM07,North Rhine-Westphalia State,307
1062,2020-06-27,GM08,Rhineland-Palatinate State,77
1063,2020-06-27,GM09,Saarland State,18
1064,2020-06-27,GM10,Schleswig-Holstein State,32
1065,2020-06-27,GM11,Brandenburg State,52
1066,2020-06-27,GM12,Mecklenburg-Western Pomerania State,32
1067,2020-06-27,GM13,Free State of Saxony,68
1068,2020-06-27,GM14,Sachsen-Anhalt State,41
1069,2020-06-27,GM15,Free State of Thüringia,37
1070,2020-06-27,GM16,Berlin State,42
1071,2020-06-28,GM,Germany,1270
1072,2020-06-28,GM01,Baden-Württemberg State,123
1073,2020-06-28,GM02,Free State of Bavaria,195
1074,2020-06-28,GM03,Free Hanseatic City of Bremen,11
1075,2020-06-28,GM04,Free Hanseatic City of Hamburg,23
1076,2020-06-28,GM05,Hesse State,94
1077,2020-06-28,GM06,Lower Saxony State,121
1078,2020-06-28,GM07,North Rhine-Westphalia State,305
1079,2020-06-28,GM08,Rhineland-Palatinate State,77
1080,2020-06-28,GM09,Saarland State,18
1081,2020-06-28,GM10,Schleswig-Holstein State,32
1082,2020-06-28,GM11,Brandenburg State,52
1083,2020-06-28,GM12,Mecklenburg-Western Pomerania State,32
1084,2020-06-28,GM13,Free State of Saxony,67
1085,2020-06-28,GM14,Sachsen-Anhalt State,41
1086,2020-06-28,GM15,Free State of Thüringia,37
1087,2020-06-28,GM16,Berlin State,42
1088,2020-06-29,GM,Germany,1270
1089,2020-06-29,GM01,Baden-Württemberg State,123
1090,2020-06-29,GM02,Free State of Bavaria,192
1091,2020-06-29,GM03,Free Hanseatic City of Bremen,11
1092,2020-06-29,GM04,Free Hanseatic City of Hamburg,24
