location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,2278790,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.01,2254972.12,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.025,2257319.85,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.05,2260907.1,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.1,2265050.1,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.15,2267803.85,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.2,2270185,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.25,2272046.5,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.3,2273587.7,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.35,2274970.45,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.4,2276642.2,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.45,2277634.4,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.5,2278790,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.55,2280138.7,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.6,2281579.4,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.65,2283385.85,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.7,2285236.3,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.75,2287177.75,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.8,2289175,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.85,2291687.85,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.9,2295001.5,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.95,2301398.2,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.975,2306518.725,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.99,2312181,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,point,,73619,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.01,49801.12,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.025,52148.85,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.05,55736.1,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.1,59879.1,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.15,62632.85,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.2,65014,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.25,66875.5,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.3,68416.7,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.35,69799.45,2021-02-06,2021-02-01,1 wk ahead inc case
