location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,1619131.5,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.01,1606083.9,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.025,1607733.9,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.05,1609188.55,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.1,1610943.1,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.15,1612271.4,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.2,1613236,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.25,1614198.75,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.3,1615450.6,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.35,1616390.75,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.4,1617194.8,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.45,1618139.5,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.5,1619131.5,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.55,1619857.35,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.6,1620660.4,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.65,1621649.05,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.7,1622602.4,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.75,1623512.5,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.8,1624654.2,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.85,1626315.95,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.9,1628117.3,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.95,1631382.05,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.975,1634175.875,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,quantile,0.99,1636452.99,2021-02-20,2021-02-15,1 wk ahead cum case
PL,Poland,point,,42221.5,2021-02-20,2021-02-15,1 wk ahead inc case
PL,Poland,quantile,0.01,29173.9,2021-02-20,2021-02-15,1 wk ahead inc case
PL,Poland,quantile,0.025,30823.9,2021-02-20,2021-02-15,1 wk ahead inc case
PL,Poland,quantile,0.05,32278.55,2021-02-20,2021-02-15,1 wk ahead inc case
PL,Poland,quantile,0.1,34033.1,2021-02-20,2021-02-15,1 wk ahead inc case
PL,Poland,quantile,0.15,35361.4,2021-02-20,2021-02-15,1 wk ahead inc case
PL,Poland,quantile,0.2,36326,2021-02-20,2021-02-15,1 wk ahead inc case
PL,Poland,quantile,0.25,37288.75,2021-02-20,2021-02-15,1 wk ahead inc case
