location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,2501342,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.01,2476223.35,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.025,2478583.225,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.05,2482743.1,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.1,2486393.9,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.15,2488836,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.2,2490489.6,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.25,2492584,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.3,2494548.4,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.35,2496304.9,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.4,2497977.6,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.45,2499362.2,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.5,2501342,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.55,2503131,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.6,2505719.8,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.65,2510149.05,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.7,2515077.4,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.75,2521143.75,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.8,2529028,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.85,2547669.9,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.9,2569688.3,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.95,2605341.75,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.975,2637384.3,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,quantile,0.99,2679752.4,2021-03-06,2021-03-01,1 wk ahead cum case
GM,Germany,point,,66896,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.01,41777.35,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.025,44137.225,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.05,48297.1,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.1,51947.9,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.15,54390,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.2,56043.6,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.25,58138,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.3,60102.4,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.35,61858.9,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.4,63531.6,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.45,64916.2,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.5,66896,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.55,68685,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.6,71273.8,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.65,75703.05,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.7,80631.4,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.75,86697.75,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.8,94582,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.85,113223.9,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.9,135242.3,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.95,170895.75,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.975,202938.3,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,quantile,0.99,245306.4,2021-03-06,2021-03-01,1 wk ahead inc case
GM,Germany,point,,2584116.5,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.01,2519131.21,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.025,2525214.35,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.05,2533636.65,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.1,2542921.8,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.15,2548793.55,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.2,2553605.4,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.25,2558721,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.3,2563843.6,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.35,2568917.5,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.4,2573308.6,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.45,2578077.4,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.5,2584116.5,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.55,2589306.65,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.6,2597017.4,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.65,2609208.1,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.7,2622728.2,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.75,2638570.25,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.8,2662868,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.85,2715620.35,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.9,2796556.4,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.95,2946389.55,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.975,3070871.075,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,quantile,0.99,3275179,2021-03-13,2021-03-01,2 wk ahead cum case
GM,Germany,point,,82774.5,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.01,42907.86,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.025,46631.125,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.05,50893.55,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.1,56527.9,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.15,59957.55,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.2,63115.8,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.25,66137,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.3,69295.2,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.35,72612.6,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.4,75331,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.45,78715.2,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.5,82774.5,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.55,86175.65,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.6,91297.6,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.65,99059.05,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.7,107650.8,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.75,117426.5,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.8,133840,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.85,167950.45,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.9,226868.1,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.95,341047.8,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.975,433486.775,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,quantile,0.99,595426.6,2021-03-13,2021-03-01,2 wk ahead inc case
GM,Germany,point,,2684596,2021-03-20,2021-03-01,3 wk ahead cum case
GM,Germany,quantile,0.01,2553369.1,2021-03-20,2021-03-01,3 wk ahead cum case
GM,Germany,quantile,0.025,2566943.025,2021-03-20,2021-03-01,3 wk ahead cum case
GM,Germany,quantile,0.05,2581978.05,2021-03-20,2021-03-01,3 wk ahead cum case
GM,Germany,quantile,0.1,2599244.5,2021-03-20,2021-03-01,3 wk ahead cum case
