location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,2129547.5,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.01,2075248.31,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.025,2081703.5,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.05,2088226.4,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.1,2098754.8,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.15,2106743.6,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.2,2111546.8,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.25,2115007.25,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.3,2119055.9,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.35,2122228.35,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.4,2124964.4,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.45,2127564.1,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.5,2129547.5,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.55,2131899.5,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.6,2134899.4,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.65,2137536.1,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.7,2140431.2,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.75,2143355,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.8,2147226.8,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.85,2152045.8,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.9,2157055.9,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.95,2166406.35,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.975,2173901.05,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,quantile,0.99,2186241.99,2021-01-23,2021-01-18,1 wk ahead cum case
GM,Germany,point,,109911.5,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.01,55612.31,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.025,62067.5,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.05,68590.4,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.1,79118.8,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.15,87107.6,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.2,91910.8,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.25,95371.25,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.3,99419.9,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.35,102592.35,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.4,105328.4,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.45,107928.1,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.5,109911.5,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.55,112263.5,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.6,115263.4,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.65,117900.1,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.7,120795.2,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.75,123719,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.8,127590.8,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.85,132409.8,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.9,137419.9,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.95,146770.35,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.975,154265.05,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,quantile,0.99,166605.99,2021-01-23,2021-01-18,1 wk ahead inc case
GM,Germany,point,,2221732.5,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.01,2108996.69,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.025,2120000.7,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.05,2134205.7,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.1,2155885.8,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.15,2171717.35,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.2,2182105.6,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.25,2190496.25,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.3,2198376.6,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.35,2204689.75,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.4,2211121.2,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.45,2216409.05,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.5,2221732.5,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.55,2227635.1,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.6,2233591,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.65,2239580.55,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.7,2246124.8,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.75,2253597,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.8,2262228.6,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.85,2271686.3,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.9,2285135.2,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.95,2307831.4,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.975,2326437.475,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,quantile,0.99,2363361.84,2021-01-30,2021-01-18,2 wk ahead cum case
GM,Germany,point,,92185,2021-01-30,2021-01-18,2 wk ahead inc case
GM,Germany,quantile,0.01,33748.38,2021-01-30,2021-01-18,2 wk ahead inc case
GM,Germany,quantile,0.025,38297.2,2021-01-30,2021-01-18,2 wk ahead inc case
GM,Germany,quantile,0.05,45979.3,2021-01-30,2021-01-18,2 wk ahead inc case
GM,Germany,quantile,0.1,57131,2021-01-30,2021-01-18,2 wk ahead inc case
GM,Germany,quantile,0.15,64973.75,2021-01-30,2021-01-18,2 wk ahead inc case
GM,Germany,quantile,0.2,70558.8,2021-01-30,2021-01-18,2 wk ahead inc case
GM,Germany,quantile,0.25,75489,2021-01-30,2021-01-18,2 wk ahead inc case
GM,Germany,quantile,0.3,79320.7,2021-01-30,2021-01-18,2 wk ahead inc case
GM,Germany,quantile,0.35,82461.4,2021-01-30,2021-01-18,2 wk ahead inc case
