location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,1433725.5,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.01,1401848.02,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.025,1406496.525,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.05,1410320.2,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.1,1415225.8,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.15,1419536.2,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.2,1421589.6,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.25,1423520.75,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.3,1426388.8,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.35,1428443.05,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.4,1430428,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.45,1431946.15,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.5,1433725.5,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.55,1435759.3,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.6,1438034.2,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.65,1440107.1,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.7,1442698.5,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.75,1445944,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.8,1449353.6,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.85,1454740.05,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.9,1462127.4,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.95,1480092.25,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.975,1498253.175,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.99,1524007.82,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,point,,67869.5,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.01,35992.02,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.025,40640.525,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.05,44464.2,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.1,49369.8,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.15,53680.2,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.2,55733.6,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.25,57664.75,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.3,60532.8,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.35,62587.05,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.4,64572,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.45,66090.15,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.5,67869.5,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.55,69903.3,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.6,72178.2,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.65,74251.1,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.7,76842.5,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.75,80088,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.8,83497.6,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.85,88884.05,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.9,96271.4,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.95,114236.25,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.975,132397.175,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.99,158151.82,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,point,,1510169.5,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.01,1425647.68,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.025,1437925.425,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.05,1448244.6,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.1,1459975.5,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.15,1471451.05,2021-01-23,2021-01-11,2 wk ahead cum case
