location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,2370817.5,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.01,2360360.65,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.025,2362391.425,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.05,2363532.25,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.1,2364872.2,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.15,2366229.8,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.2,2367153.2,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.25,2368022.75,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.3,2368601,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.35,2369117.85,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.4,2369748,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.45,2370338.1,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.5,2370817.5,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.55,2371489.6,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.6,2372066.4,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.65,2372672.9,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.7,2373408.7,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.75,2374069,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.8,2374940.2,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.85,2376197.15,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.9,2377625.1,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.95,2380039.9,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.975,2381766.4,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,quantile,0.99,2384498.24,2021-02-20,2021-02-15,1 wk ahead cum case
GM,Germany,point,,42370.5,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.01,31913.65,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.025,33944.425,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.05,35085.25,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.1,36425.2,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.15,37782.8,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.2,38706.2,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.25,39575.75,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.3,40154,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.35,40670.85,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.4,41301,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.45,41891.1,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.5,42370.5,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.55,43042.6,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.6,43619.4,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.65,44225.9,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.7,44961.7,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.75,45622,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.8,46493.2,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.85,47750.15,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.9,49178.1,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.95,51592.9,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.975,53319.4,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,quantile,0.99,56051.24,2021-02-20,2021-02-15,1 wk ahead inc case
GM,Germany,point,,2405203,2021-02-27,2021-02-15,2 wk ahead cum case
