location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,52720.5,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.01,50623.24,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.025,50923.525,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.05,51157.45,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.1,51518.5,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.15,51757.45,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.2,51909,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.25,52103,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.3,52257,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.35,52396.7,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.4,52488.6,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.45,52586.45,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.5,52720.5,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.55,52818,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.6,52918,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.65,53025.3,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.7,53201.8,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.75,53363,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.8,53525.4,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.85,53694,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.9,54027.8,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.95,54424.85,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.975,54711.55,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,quantile,0.99,55170.92,2021-01-23,2021-01-18,1 wk ahead cum death
GM,Germany,point,,6746.5,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.01,4649.24,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.025,4949.525,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.05,5183.45,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.1,5544.5,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.15,5783.45,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.2,5935,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.25,6129,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.3,6283,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.35,6422.7,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.4,6514.6,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.45,6612.45,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.5,6746.5,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.55,6844,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.6,6944,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.65,7051.3,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.7,7227.8,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.75,7389,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.8,7551.4,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.85,7720,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.9,8053.8,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.95,8450.85,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.975,8737.55,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,quantile,0.99,9196.92,2021-01-23,2021-01-18,1 wk ahead inc death
GM,Germany,point,,59708,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.01,54555.35,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.025,55336.075,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.05,55927.55,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.1,56702.2,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.15,57309.9,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.2,57726.4,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.25,58200.75,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.3,58575,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.35,58833.15,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.4,59120.4,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.45,59405.35,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.5,59708,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.55,59999.65,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.6,60282,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.65,60579.95,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.7,61001.8,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.75,61374.75,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.8,61822.8,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.85,62360,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.9,63110,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.95,64201,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.975,65302.85,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,quantile,0.99,66843.88,2021-01-30,2021-01-18,2 wk ahead cum death
GM,Germany,point,,6987.5,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.01,3932.11,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.025,4412.55,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.05,4770.1,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.1,5183.7,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.15,5552.45,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.2,5817.4,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.25,6097.75,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.3,6318,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.35,6436.45,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.4,6631.8,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.45,6818.9,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.5,6987.5,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.55,7181.65,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.6,7364,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.65,7554.65,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.7,7800,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.75,8011.75,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.8,8297.4,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.85,8666,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.9,9082.2,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.95,9776.15,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.975,10591.3,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,quantile,0.99,11672.96,2021-01-30,2021-01-18,2 wk ahead inc death
GM,Germany,point,,66506.5,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.01,57656.68,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.025,58842.05,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.05,59877.7,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.1,61130.2,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.15,62114.95,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.2,62829.4,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.25,63632,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.3,64325.3,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.35,64815.95,2021-02-06,2021-01-18,3 wk ahead cum death
GM,Germany,quantile,0.4,65383.4,2021-02-06,2021-01-18,3 wk ahead cum death
