location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,73454,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.01,73059.96,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.025,73121.925,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.05,73179.85,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.1,73228,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.15,73263.85,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.2,73296,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.25,73323,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.3,73352,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.35,73380,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.4,73405,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.45,73429,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.5,73454,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.55,73482,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.6,73513.4,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.65,73538,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.7,73569.3,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.75,73603,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.8,73638.2,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.85,73688.3,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.9,73766.3,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.95,73879.3,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.975,73984,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,quantile,0.99,74127.04,2021-03-13,2021-03-08,1 wk ahead cum death
GM,Germany,point,,1650,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.01,1255.96,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.025,1317.925,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.05,1375.85,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.1,1424,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.15,1459.85,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.2,1492,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.25,1519,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.3,1548,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.35,1576,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.4,1601,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.45,1625,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.5,1650,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.55,1678,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.6,1709.4,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.65,1734,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.7,1765.3,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.75,1799,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.8,1834.2,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.85,1884.3,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.9,1962.3,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.95,2075.3,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.975,2180,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,quantile,0.99,2323.04,2021-03-13,2021-03-08,1 wk ahead inc death
GM,Germany,point,,75211,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.01,74347.86,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.025,74469.9,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.05,74581.85,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.1,74705,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.15,74795.7,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.2,74865.8,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.25,74928.75,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.3,74995.7,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.35,75053,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.4,75106.6,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.45,75164,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.5,75211,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.55,75267.45,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.6,75326.2,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.65,75387,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.7,75451.3,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.75,75523.5,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.8,75603.6,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.85,75710.6,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.9,75874.4,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.95,76123.55,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.975,76392.2,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,quantile,0.99,76771.07,2021-03-20,2021-03-08,2 wk ahead cum death
GM,Germany,point,,1757,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.01,1287.9,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.025,1347.975,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.05,1402,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.1,1477,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.15,1531.85,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.2,1569.8,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.25,1605.75,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.3,1643.7,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.35,1673,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.4,1701.6,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.45,1735,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.5,1757,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.55,1785.45,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.6,1812.8,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.65,1849,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.7,1882,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.75,1920.5,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.8,1965.4,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.85,2022.3,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.9,2108.1,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.95,2244.25,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.975,2408.2,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,quantile,0.99,2644.03,2021-03-20,2021-03-08,2 wk ahead inc death
GM,Germany,point,,77087,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.01,75727.74,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.025,75929.875,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.05,76090.75,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.1,76308.9,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.15,76446.55,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.2,76553.8,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.25,76649.75,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.3,76751.7,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.35,76844,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.4,76925.6,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.45,77011,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.5,77087,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.55,77179.9,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.6,77272.6,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.65,77376,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.7,77489.6,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.75,77610,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.8,77775.8,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.85,77970.05,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.9,78256.8,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.95,78735.55,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.975,79193.3,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,quantile,0.99,79920.15,2021-03-27,2021-03-08,3 wk ahead cum death
GM,Germany,point,,1876,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.01,1379.88,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.025,1459.975,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.05,1508.9,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.1,1603.9,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.15,1650.85,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.2,1688,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.25,1721,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.3,1756,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.35,1791,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.4,1819,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.45,1847,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.5,1876,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.55,1912.45,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.6,1946.4,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.65,1989,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.7,2038.3,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.75,2086.5,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.8,2172.2,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.85,2259.45,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.9,2382.4,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.95,2612,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.975,2801.1,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,quantile,0.99,3149.08,2021-03-27,2021-03-08,3 wk ahead inc death
GM,Germany,point,,79091.5,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.01,77139.72,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.025,77395.85,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.05,77619.75,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.1,77929.9,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.15,78131.55,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.2,78281.6,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.25,78421.5,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.3,78573.7,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.35,78708.3,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.4,78841.6,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.45,78969.1,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.5,79091.5,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.55,79236.9,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.6,79382.6,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.65,79557.35,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.7,79738.6,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.75,79957.5,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.8,80275.4,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.85,80606.1,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.9,81108,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.95,82057.55,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.975,82852.625,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,quantile,0.99,84105.48,2021-04-03,2021-03-08,4 wk ahead cum death
GM,Germany,point,,2004.5,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.01,1411.98,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.025,1465.975,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.05,1529,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.1,1621,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.15,1685,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.2,1727.8,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.25,1771.75,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.3,1822,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.35,1864.3,2021-04-03,2021-03-08,4 wk ahead inc death
GM,Germany,quantile,0.4,1916,2021-04-03,2021-03-08,4 wk ahead inc death
