location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,46215.5,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.01,43800.35,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.025,44224.425,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.05,44563.9,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.1,44854.9,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.15,45102.7,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.2,45273,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.25,45420.75,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.3,45569.7,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.35,45733.3,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.4,45887.6,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.45,46051.2,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.5,46215.5,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.55,46361.9,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.6,46507.2,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.65,46663,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.7,46791.3,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.75,46942.5,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.8,47144.2,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.85,47400.3,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.9,47874.6,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.95,48964.1,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.975,50014.125,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,quantile,0.99,51388.36,2021-01-16,2021-01-11,1 wk ahead cum death
GM,Germany,point,,6337.5,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.01,3922.35,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.025,4346.425,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.05,4685.9,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.1,4976.9,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.15,5224.7,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.2,5395,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.25,5542.75,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.3,5691.7,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.35,5855.3,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.4,6009.6,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.45,6173.2,2021-01-16,2021-01-11,1 wk ahead inc death
GM,Germany,quantile,0.5,6337.5,2021-01-16,2021-01-11,1 wk ahead inc death
