location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,1471894,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.01,1453157.56,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.025,1455549.225,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.05,1458405.2,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.1,1461050.2,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.15,1463106.45,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.2,1464640.2,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.25,1465926.25,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.3,1467212.4,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.35,1468460.7,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.4,1469791.6,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.45,1470676.85,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.5,1471894,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.55,1473169.3,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.6,1474608.8,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.65,1475822.65,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.7,1477224.7,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.75,1478727,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.8,1480848.8,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.85,1484104,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.9,1487512.6,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.95,1496575.75,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.975,1503919.4,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,quantile,0.99,1514988.05,2021-01-23,2021-01-18,1 wk ahead cum case
PL,Poland,point,,49605,2021-01-23,2021-01-18,1 wk ahead inc case
PL,Poland,quantile,0.01,30868.56,2021-01-23,2021-01-18,1 wk ahead inc case
PL,Poland,quantile,0.025,33260.225,2021-01-23,2021-01-18,1 wk ahead inc case
PL,Poland,quantile,0.05,36116.2,2021-01-23,2021-01-18,1 wk ahead inc case
