location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,71960.5,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.01,71519,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.025,71570.925,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.05,71649,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.1,71711,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.15,71744,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.2,71782,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.25,71822,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.3,71848.7,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.35,71880,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.4,71907,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.45,71935,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.5,71960.5,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.55,71986,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.6,72016,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.65,72046.05,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.7,72076.9,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.75,72122.5,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.8,72168.4,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.85,72233,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.9,72297.2,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.95,72443.1,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.975,72578.025,2021-03-06,2021-03-01,1 wk ahead cum death
GM,Germany,quantile,0.99,72678.01,2021-03-06,2021-03-01,1 wk ahead cum death
