id,Country,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30
0,"Washington",49247,50222,51233,52273,53344,54440,55533,56622,57678,58744,59834,60945,62084,63267,64490,65756,67032,68312,69594,70879,72165,73462,74775,76117,77488,78885,80303,81738,83183,84633,86083,87537,88998,90470,91956,93457,94974,96504,98043,99586,101130,102674,104217,105760,107305,108852,110404,111958,113514,115070,116622,118170,119710,121242,122767,124284,125794,127297,128792,130279,131755,133221,134674,136114,137538,138948,140343,141723,143088,144437,145771,147088,148387,149669,150932,152176,153401,154607,155793,156959,158107,159234,160342,161430,162498,163545,164572,165578,166564,167530,168476,169401,170307,171193,172059,172906,173734,174542,175331,176101,176853
1,"Illinois",166475,167712,168955,170202,171464,172740,174028,175328,176639,177963,179297,180639,181986,183337,184695,186064,187439,188819,190204,191595,192989,194387,195788,197191,198595,200000,201404,202809,204213,205615,207015,208412,209807,211197,212582,213963,215337,216705,218067,219421,220767,222104,223433,224752,226061,227360,228648,229925,231190,232443,233684,234912,236126,237327,238515,239688,240847,241992,243121,244236,245336,246420,247489,248542,249579,250600,251606,252595,253569,254526,255467,256392,257301,258194,259071,259932,260777,261606,262419,263216,263998,264765,265516,266252,266972,267678,268369,269046,269708,270355,270989,271609,272215,272807,273386,273952,274505,275045,275572,276088,276591
2,"California",421286,431126,441002,450890,460789,470699,480620,490550,500494,510447,520386,530325,540228,550097,559917,569647,579303,588877,598363,607757,617052,626241,635318,644277,653111,661813,670377,678799,687074,695197,703167,710981,718636,726131,733464,740633,747637,754475,761147,767651,773990,780162,786170,792014,797695,803215,808576,813780,818829,823724,828469,833067,837518,841828,845997,850030,853928,857697,861337,864853,868247,871523,874684,877732,880672,883506,886237,888868,891402,893843,896193,898455,900631,902725,904740,906677,908540,910331,912053,913708,915298,916825,918293,919703,921056,922356,923604,924802,925953,927057,928116,929133,930108,931044,931942,932803,933629,934421,935181,935909,936608
3,"Arizona",150609,152928,155159,157313,159384,161371,163278,165106,166853,168520,170102,171602,173028,174381,175673,176904,178074,179185,180240,181239,182187,183083,183932,184734,185492,186209,186886,187526,188132,188703,189243,189752,190232,190685,191112,191514,191894,192251,192588,192905,193204,193485,193750,194000,194235,194456,194664,194860,195044,195217,195380,195534,195678,195813,195941,196061,196174,196280,196380,196473,196562,196644,196722,196796,196864,196929,196990,197047,197101,197151,197199,197243,197285,197325,197362,197396,197429,197460,197489,197516,197541,197565,197588,197609,197629,197647,197665,197681,197697,197711,197725,197738,197750,197761,197772,197782,197791,197800,197808,197816,197824
4,"Massachusetts",114320,114603,114889,115178,115470,115764,116062,116363,116667,116972,117279,117588,117899,118211,118524,118840,119158,119478,119799,120123,120448,120775,121103,121433,121764,122096,122430,122765,123101,123438,123776,124115,124455,124796,125137,125479,125822,126166,126509,126854,127198,127543,127888,128233,128578,128923,129268,129613,129957,130301,130645,130988,131331,131673,132015,132355,132695,133034,133372,133709,134045,134379,134713,135045,135376,135705,136033,136359,136684,137007,137329,137648,137966,138282,138596,138908,139218,139526,139832,140136,140437,140737,141034,141328,141621,141911,142199,142484,142766,143047,143324,143600,143872,144142,144410,144674,144937,145196,145453,145707,145958
5,"Wisconsin",44847,45699,46550,47396,48233,49062,49882,50693,51497,52292,53076,53850,54612,55363,56102,56829,57544,58246,58935,59610,60272,60920,61555,62175,62782,63374,63953,64517,65067,65604,66126,66634,67129,67610,68078,68532,68974,69402,69817,70220,70611,70990,71356,71711,72055,72387,72709,73020,73320,73611,73891,74162,74424,74676,74920,75155,75381,75600,75810,76013,76209,76398,76579,76754,76922,77084,77240,77390,77535,77674,77807,77936,78060,78179,78293,78403,78508,78610,78707,78801,78891,78978,79061,79141,79217,79291,79362,79430,79495,79557,79617,79675,79730,79784,79835,79884,79931,79976,80019,80061,80100
6,"Texas",363615,373365,382943,392299,401455,410365,419104,427711,436178,444406,452393,460139,467645,474916,481948,488732,495260,501533,507556,513330,518859,524146,529194,534008,538595,542959,547108,551049,554788,558333,561690,564867,567872,570711,573393,575924,578311,580561,582681,584677,586556,588324,589987,591549,593018,594397,595692,596908,598049,599120,600124,601065,601948,602775,603551,604277,604958,605595,606192,606751,607275,607765,608223,608653,609054,609430,609782,610111,610418,610706,610975,611227,611463,611683,611889,612082,612262,612430,612587,612735,612872,613001,613121,613233,613338,613437,613528,613614,613695,613769,613840,613905,613966,614023,614077,614127,614174,614217,614258,614296,614332
7,"Nebraska",23486,23729,23976,24227,24480,24734,24991,25248,25509,25773,26041,26313,26587,26865,27145,27427,27710,27995,28281,28569,28858,29148,29440,29732,30025,30319,30613,30908,31202,31496,31789,32082,32374,32665,32956,33244,33532,33818,34102,34384,34664,34942,35218,35491,35762,36030,36294,36556,36815,37071,37323,37572,37818,38060,38298,38533,38764,38991,39215,39434,39650,39862,40069,40273,40473,40669,40861,41049,41233,41413,41589,41761,41930,42094,42255,42412,42565,42714,42860,43002,43141,43276,43408,43536,43661,43782,43900,44016,44128,44236,44342,44445,44545,44643,44737,44829,44918,45004,45088,45170,45249
8,"Utah",35578,36164,36738,37300,37848,38378,38894,39396,39889,40368,40832,41282,41719,42141,42551,42947,43330,43700,44057,44401,44733,45052,45360,45656,45940,46214,46476,46729,46970,47202,47425,47638,47842,48037,48224,48403,48574,48738,48894,49044,49186,49323,49453,49577,49695,49808,49916,50019,50117,50210,50299,50384,50464,50541,50615,50684,50751,50814,50874,50932,50986,51038,51087,51134,51179,51221,51262,51300,51337,51372,51405,51436,51466,51494,51521,51547,51571,51595,51617,51638,51657,51676,51694,51711,51728,51743,51758,51772,51785,51797,51809,51821,51831,51842,51851,51861,51869,51878,51886,51893,51900
9,"Oregon",15393,15703,16008,16307,16601,16889,17174,17454,17729,17999,18264,18525,18781,19031,19278,19519,19756,19987,20215,20437,20655,20868,21077,21281,21481,21676,21867,22054,22236,22415,22589,22759,22925,23087,23245,23399,23550,23697,23840,23980,24116,24249,24378,24504,24627,24747,24863,24977,25087,25195,25299,25401,25500,25597,25691,25782,25871,25958,26042,26123,26203,26280,26355,26428,26499,26568,26635,26700,26764,26825,26885,26943,26999,27054,27107,27159,27209,27258,27305,27351,27395,27438,27480,27521,27561,27599,27636,27673,27708,27742,27775,27807,27838,27868,27897,27926,27953,27980,28006,28031,28056
10,"Florida",379619,389685,399424,408845,417914,426606,434943,442913,450481,457662,464463,470885,476937,482630,487973,492976,497653,502020,506089,509877,513397,516665,519694,522500,525095,527495,529711,531756,533642,535380,536981,538454,539810,541056,542201,543253,544220,545107,545921,546668,547353,547982,548558,549086,549569,550013,550419,550791,551132,551444,551729,551991,552230,552450,552650,552834,553002,553156,553297,553425,553543,553651,553750,553840,553922,553998,554067,554130,554188,554241,554289,554334,554374,554411,554445,554476,554504,554530,554554,554576,554595,554614,554630,554645,554659,554672,554684,554694,554704,554713,554721,554728,554735,554741,554747,554752,554757,554761,554765,554769,554772
11,"New York",408886,409583,410283,410984,411685,412382,413076,413764,414447,415125,415800,416471,417140,417806,418472,419138,419802,420462,421118,421771,422420,423065,423706,424343,424977,425608,426235,426858,427478,428094,428705,429313,429916,430515,431110,431700,432286,432867,433445,434017,434585,435149,435708,436262,436812,437357,437897,438432,438963,439488,440009,440525,441037,441543,442044,442541,443032,443519,444000,444477,444949,445415,445877,446334,446786,447233,447675,448112,448544,448972,449394,449812,450224,450632,451035,451434,451827,452216,452600,452979,453354,453724,454089,454449,454806,455157,455504,455846,456184,456518,456847,457172,457492,457809,458120,458428,458732,459031,459326,459617,459904
