id,Country,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20
0,"Washington",2482,2492,2503,2514,2525,2537,2549,2562,2576,2590,2605,2621,2637,2653,2669,2686,2703,2721,2739,2757,2776,2795,2815,2836,2857,2878,2900,2923,2945,2968,2992,3016,3040,3065,3091,3116,3143,3169,3196,3223,3250,3278,3306,3335,3363,3392,3421,3450,3480,3509,3539,3569,3599,3628,3658,3688,3718,3748,3778,3807,3837,3866,3896,3925,3953,3982,4010,4038,4066,4094,4121,4148,4174,4200,4226,4251,4276,4300,4324,4348,4371,4394,4416,4438,4459,4480,4500,4520,4539,4558,4577,4595,4612,4629,4646,4662,4678,4693,4708,4722,4736,4750
1,"Illinois",10798,10884,10975,11071,11173,11280,11391,11506,11625,11747,11872,11999,12128,12258,12388,12518,12647,12774,12899,13022,13141,13256,13367,13474,13576,13673,13765,13851,13933,14010,14081,14148,14210,14267,14320,14369,14414,14455,14493,14528,14559,14588,14615,14639,14661,14680,14698,14715,14729,14743,14755,14766,14776,14785,14793,14800,14807,14813,14818,14823,14828,14832,14835,14838,14841,14844,14846,14848,14850,14852,14853,14855,14856,14857,14858,14859,14860,14861,14861,14862,14863,14863,14864,14864,14864,14865,14865,14865,14865,14866,14866,14866,14866,14866,14866,14866,14867,14867,14867,14867,14867,14867
2,"California",18108,18154,18201,18250,18299,18349,18400,18451,18504,18558,18614,18671,18730,18791,18854,18918,18984,19051,19121,19191,19264,19338,19414,19491,19570,19650,19731,19815,19899,19985,20072,20161,20250,20341,20433,20525,20619,20713,20809,20904,21001,21098,21195,21293,21391,21489,21587,21685,21782,21880,21977,22074,22170,22266,22361,22455,22548,22641,22732,22822,22911,22999,23086,23171,23255,23338,23419,23498,23576,23653,23727,23801,23872,23942,24010,24077,24142,24205,24267,24327,24385,24442,24497,24550,24602,24652,24701,24748,24794,24838,24881,24923,24963,25001,25039,25075,25110,25143,25176,25207,25237,25266
3,"Arizona",6228,6255,6283,6312,6341,6372,6405,6438,6473,6509,6547,6587,6629,6671,6714,6759,6805,6852,6899,6947,6996,7046,7096,7147,7198,7249,7300,7350,7401,7452,7502,7551,7600,7648,7695,7741,7787,7831,7874,7916,7956,7996,8034,8070,8106,8140,8172,8204,8234,8262,8290,8316,8340,8364,8386,8408,8428,8447,8465,8482,8498,8513,8527,8541,8554,8566,8577,8587,8597,8607,8615,8624,8631,8638,8645,8652,8657,8663,8668,8673,8678,8682,8686,8690,8693,8696,8699,8702,8705,8707,8710,8712,8714,8716,8717,8719,8720,8722,8723,8724,8726,8727
4,"Massachusetts",10222,10245,10269,10294,10319,10346,10373,10402,10432,10463,10495,10529,10564,10599,10636,10674,10713,10754,10795,10838,10883,10929,10976,11025,11075,11126,11178,11231,11286,11341,11398,11457,11516,11577,11638,11701,11764,11828,11893,11959,12025,12092,12159,12227,12295,12363,12431,12500,12568,12636,12704,12772,12839,12905,12971,13037,13101,13165,13228,13290,13351,13410,13469,13526,13582,13636,13690,13742,13792,13841,13889,13935,13980,14023,14065,14105,14144,14182,14218,14253,14286,14318,14349,14379,14407,14434,14460,14485,14509,14531,14553,14573,14593,14612,14630,14647,14663,14678,14693,14707,14720,14732
5,"Wisconsin",2554,2608,2663,2720,2778,2838,2899,2960,3023,3088,3152,3214,3275,3334,3390,3444,3494,3542,3588,3632,3673,3712,3748,3781,3811,3839,3864,3886,3907,3925,3941,3956,3970,3982,3993,4002,4011,4018,4025,4031,4036,4040,4044,4048,4051,4054,4056,4059,4060,4062,4064,4065,4066,4067,4068,4069,4069,4070,4070,4071,4071,4072,4072,4072,4072,4073,4073,4073,4073,4073,4073,4073,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074
6,"Texas",19469,19570,19674,19779,19887,19999,20113,20229,20348,20471,20596,20725,20856,20990,21128,21270,21416,21564,21715,21869,22025,22183,22342,22502,22663,22826,22990,23154,23319,23485,23650,23815,23979,24143,24305,24466,24625,24782,24938,25091,25242,25390,25536,25679,25818,25955,26088,26218,26345,26468,26587,26704,26816,26925,27030,27132,27230,27325,27417,27504,27589,27670,27748,27823,27895,27963,28029,28092,28152,28210,28265,28317,28367,28415,28461,28504,28545,28585,28622,28658,28692,28724,28754,28783,28811,28837,28862,28886,28908,28929,28949,28968,28986,29004,29020,29035,29050,29064,29077,29089,29101,29112
7,"Nebraska",731,740,750,759,770,780,792,803,816,830,844,859,874,890,907,924,942,960,978,997,1015,1034,1052,1069,1086,1102,1118,1133,1147,1160,1172,1184,1194,1204,1213,1221,1228,1235,1241,1247,1252,1256,1260,1263,1267,1269,1272,1274,1276,1278,1279,1281,1282,1283,1284,1285,1286,1286,1287,1287,1288,1288,1289,1289,1289,1290,1290,1290,1290,1290,1290,1290,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291
8,"Utah",678,685,692,700,707,715,723,732,740,750,759,769,779,789,800,810,821,833,844,855,867,878,890,901,912,922,933,943,952,962,971,979,987,995,1002,1009,1015,1021,1027,1032,1036,1041,1045,1049,1052,1055,1058,1061,1063,1066,1068,1069,1071,1073,1074,1075,1076,1078,1078,1079,1080,1081,1081,1082,1083,1083,1084,1084,1084,1085,1085,1085,1085,1086,1086,1086,1086,1086,1086,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1088
9,"Oregon",742,748,754,760,766,773,780,788,796,804,813,822,831,841,851,861,872,883,894,906,917,929,942,954,967,980,993,1007,1021,1035,1049,1063,1078,1092,1107,1122,1137,1152,1167,1182,1198,1213,1228,1243,1259,1274,1289,1304,1319,1333,1348,1362,1377,1391,1405,1418,1432,1445,1458,1470,1483,1495,1507,1518,1529,1540,1551,1562,1572,1581,1591,1600,1609,1618,1626,1634,1642,1650,1657,1664,1671,1677,1683,1689,1695,1701,1706,1711,1716,1721,1725,1730,1734,1738,1742,1745,1749,1752,1755,1758,1761,1764
