id,Country,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02
0,"Washington",141260,143148,145061,146998,148949,150917,152898,154890,156896,158922,160968,163032,165105,167198,169315,171462,173626,175808,178006,180220,182451,184699,186963,189245,191543,193858,196189,198537,200902,203282,205678,208088,210512,212950,215402,217868,220347,222839,225344,227861,230390,232930,235482,238044,240616,243198,245789,248389,250998,253615,256239,258871,261510,264154,266805,269461,272122,274787,277456,280128,282803,285481,288161,290842,293524,296207,298889,301571,304252,306931,309609,312284,314955,317624,320288,322948,325603,328253,330896,333533,336164,338787,341403,344010,346608,349198,351778,354348,356908,359457,361995,364521,367036,369538,372027,374504,376967,379416,381851,384272,386678
1,"Illinois",656298,667870,679346,690696,701911,712979,723890,734678,745316,755797,766114,776264,786243,796050,805684,815138,824411,833501,842406,851125,859657,868002,876160,884130,891912,899507,906917,914141,921182,928041,934719,941219,947543,953693,959671,965480,971122,976601,981918,987078,992083,996936,1001640,1006199,1010615,1014892,1019033,1023042,1026920,1030673,1034303,1037812,1041205,1044485,1047654,1050716,1053674,1056530,1059288,1061950,1064520,1067001,1069394,1071703,1073930,1076078,1078150,1080147,1082073,1083929,1085718,1087442,1089104,1090704,1092247,1093733,1095164,1096542,1097869,1099148,1100378,1101563,1102704,1103803,1104860,1105877,1106857,1107799,1108706,1109579,1110419,1111227,1112004,1112752,1113472,1114164,1114830,1115470,1116086,1116679,1117249
2,"California",1114524,1126762,1139480,1152688,1166393,1180597,1195297,1210495,1226172,1242332,1259007,1276225,1293997,1312349,1331316,1350929,1371171,1392051,1413579,1435764,1458615,1482143,1506360,1531278,1556912,1583274,1610374,1638221,1666826,1696191,1726322,1757221,1788893,1821341,1854565,1888569,1923351,1958909,1995241,2032343,2070207,2108827,2148191,2188289,2229108,2270633,2312849,2355737,2399279,2443454,2488238,2533607,2579536,2625995,2672957,2720390,2768262,2816540,2865188,2914170,2963450,3012990,3062751,3112692,3162774,3212957,3263197,3313456,3363690,3413859,3463921,3513836,3563563,3613062,3662293,3711220,3759803,3808007,3855797,3903139,3950000,3996349,4042156,4087394,4132035,4176055,4219431,4262141,4304166,4345487,4386089,4425957,4465078,4503440,4541035,4577855,4613894,4649146,4683608,4717279,4750159
3,"Arizona",299665,303169,306770,310452,314232,318113,322081,326146,330326,334609,338997,343493,348099,352817,357649,362598,367664,372849,378156,383585,389139,394820,400628,406565,412633,418834,425168,431637,438241,444984,451864,458883,466043,473343,480785,488369,496095,503964,511976,520131,528429,536869,545452,554176,563042,572047,581192,590475,599894,609449,619137,628957,638906,648983,659184,669508,679952,690512,701185,711969,722860,733853,744946,756134,767414,778780,790228,801754,813353,825020,836750,848538,860378,872266,884196,896163,908160,920182,932224,944279,956343,968409,980471,992524,1004562,1016579,1028569,1040527,1052448,1064325,1076153,1087928,1099642,1111293,1122873,1134379,1145806,1157149,1168404,1179566,1190630
4,"Massachusetts",206850,209512,212190,214871,217550,220228,222904,225581,228266,230951,233633,236312,238986,241656,244320,246980,249631,252274,254908,257531,260144,262744,265332,267906,270465,273009,275537,278048,280541,283016,285471,287907,290322,292716,295089,297439,299766,302070,304350,306606,308837,311042,313222,315376,317504,319606,321680,323727,325747,327740,329705,331641,333550,335431,337284,339109,340905,342673,344413,346125,347808,349464,351092,352691,354263,355808,357325,358814,360277,361713,363122,364504,365861,367191,368496,369775,371029,372258,373462,374642,375799,376931,378040,379126,380189,381229,382248,383245,384220,385174,386107,387020,387913,388785,389639,390473,391288,392085,392864,393625,394369
5,"Wisconsin",376238,382681,389060,395343,401524,407598,413570,419456,425228,430891,436441,441875,447193,452395,457480,462444,467289,472013,476617,481101,485465,489710,493836,497845,501738,505515,509179,512731,516172,519505,522731,525852,528871,531789,534609,537332,539962,542500,544949,547311,549588,551783,553897,555934,557896,559784,561602,563351,565033,566651,568206,569701,571138,572519,573846,575120,576343,577518,578646,579728,580767,581764,582720,583638,584517,585361,586171,586946,587690,588403,589087,589742,590369,590971,591547,592099,592628,593134,593620,594084,594530,594956,595364,595755,596129,596487,596830,597159,597473,597774,598062,598338,598602,598854,599096,599327,599549,599760,599963,600157,600343
6,"Texas",1153612,1164891,1176239,1187635,1199090,1210633,1222256,1233990,1245823,1257723,1269689,1281723,1293826,1305994,1318227,1330516,1342855,1355242,1367672,1380144,1392652,1405191,1417758,1430348,1442956,1455578,1468211,1480849,1493488,1506124,1518751,1531366,1543965,1556543,1569095,1581617,1594105,1606555,1618962,1631323,1643633,1655888,1668085,1680219,1692286,1704284,1716208,1728055,1739822,1751505,1763100,1774606,1786019,1797335,1808554,1819670,1830683,1841590,1852388,1863075,1873650,1884110,1894454,1904679,1914785,1924770,1934632,1944371,1953984,1963473,1972834,1982069,1991175,2000153,2009002,2017721,2026312,2034772,2043103,2051305,2059377,2067320,2075134,2082819,2090377,2097807,2105110,2112287,2119339,2126266,2133069,2139749,2146308,2152745,2159063,2165263,2171345,2177310,2183161,2188898,2194522
7,"Nebraska",114061,116246,118434,120618,122798,124974,127150,129332,131514,133694,135869,138041,140210,142374,144534,146689,148837,150978,153111,155237,157354,159462,161560,163647,165724,167789,169842,171882,173910,175924,177924,179909,181880,183836,185775,187699,189606,191496,193369,195225,197062,198882,200683,202465,204229,205973,207698,209404,211089,212755,214401,216026,217631,219216,220780,222324,223847,225349,226831,228292,229732,231151,232550,233928,235285,236622,237938,239234,240510,241765,243000,244215,245410,246585,247741,248877,249993,251091,252169,253229,254269,255292,256296,257281,258249,259199,260132,261047,261945,262826,263690,264538,265370,266185,266985,267769,268537,269291,270029,270753,271462
8,"Utah",177176,180620,184092,187584,191090,194599,198119,201631,205169,208708,212245,215776,219298,222809,226307,229791,233255,236696,240112,243500,246859,250184,253475,256728,259941,263112,266240,269322,272357,275343,278279,281164,283995,286774,289497,292166,294778,297334,299833,302275,304660,306987,309257,311470,313626,315725,317768,319755,321687,323564,325388,327158,328876,330542,332158,333723,335240,336709,338131,339507,340837,342124,343369,344571,345732,346854,347937,348983,349992,350965,351904,352809,353682,354523,355333,356114,356866,357591,358288,358960,359606,360228,360826,361402,361956,362489,363001,363493,363967,364422,364860,365280,365684,366072,366446,366804,367148,367479,367796,368101,368394
9,"Oregon",65170,66403,67669,68971,70307,71677,73082,74521,75993,77497,79034,80602,82204,83841,85515,87229,88977,90760,92577,94427,96311,98227,100176,102156,104167,106209,108281,110382,112512,114669,116853,119061,121293,123547,125822,128118,130432,132763,135110,137471,139844,142228,144622,147023,149430,151841,154254,156668,159081,161491,163897,166296,168688,171069,173440,175797,178140,180467,182776,185067,187337,189585,191810,194010,196185,198334,200454,202546,204609,206641,208641,210610,212546,214449,216319,218154,219954,221720,223451,225146,226806,228431,230020,231573,233091,234574,236021,237434,238812,240155,241465,242740,243983,245192,246369,247513,248627,249709,250760,251782,252774
