"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2020-11-23,"-1 wk ahead inc death",2020-11-14,"GM01","observed",NA,135,"Baden-Württemberg State"
2020-11-23,"0 wk ahead inc death",2020-11-21,"GM01","observed",NA,194,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","point",NA,278,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","point",NA,397,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","point",NA,567,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","point",NA,810,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.01,208,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.025,218,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.05,227,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.1,238,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.15,245,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.2,251,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.25,256,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.3,261,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.35,265,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.4,270,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.45,274,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.5,278,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.55,282,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.6,286,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.65,290,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.7,295,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.75,300,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.8,306,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.85,313,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.9,321,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.95,334,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.975,346,"Baden-Württemberg State"
2020-11-23,"1 wk ahead inc death",2020-11-28,"GM01","quantile",0.99,360,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.01,266,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.025,284,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.05,300,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.1,320,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.15,334,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.2,345,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.25,355,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.3,364,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.35,372,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.4,381,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.45,389,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.5,397,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.55,405,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.6,413,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.65,422,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.7,432,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.75,442,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.8,453,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.85,468,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.9,486,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.95,513,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.975,539,"Baden-Württemberg State"
2020-11-23,"2 wk ahead inc death",2020-12-05,"GM01","quantile",0.99,569,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.01,351,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.025,380,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.05,406,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.1,438,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.15,460,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.2,479,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.25,496,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.3,511,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.35,525,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.4,539,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.45,553,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.5,567,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.55,581,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.6,596,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.65,611,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.7,628,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.75,645,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.8,666,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.85,691,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.9,723,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.95,775,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.975,821,"Baden-Württemberg State"
2020-11-23,"3 wk ahead inc death",2020-12-12,"GM01","quantile",0.99,877,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.01,468.99,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.025,514,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.05,554,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.1,604,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.15,640,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.2,669,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.25,695,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.3,719,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.35,743,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.4,765,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.45,787,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.5,810,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.55,832,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.6,856,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.65,881,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.7,909,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.75,939,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.8,974,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.85,1015,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.9,1071,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.95,1158,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.975,1239,"Baden-Württemberg State"
2020-11-23,"4 wk ahead inc death",2020-12-19,"GM01","quantile",0.99,1334,"Baden-Württemberg State"
2020-11-23,"-1 wk ahead cum death",2020-11-14,"GM01","observed",NA,2242,"Baden-Württemberg State"
2020-11-23,"0 wk ahead cum death",2020-11-21,"GM01","observed",NA,2436,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","point",NA,2714,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","point",NA,3111,"Baden-Württemberg State"
2020-11-23,"3 wk ahead cum death",2020-12-12,"GM01","point",NA,3680,"Baden-Württemberg State"
2020-11-23,"4 wk ahead cum death",2020-12-19,"GM01","point",NA,4491,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.01,2644,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.025,2654,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.05,2663,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.1,2674,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.15,2681,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.2,2687,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.25,2692,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.3,2697,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.35,2701,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.4,2706,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.45,2710,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.5,2714,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.55,2718,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.6,2722,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.65,2726,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.7,2731,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.75,2736,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.8,2742,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.85,2749,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.9,2757,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.95,2770,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.975,2782,"Baden-Württemberg State"
2020-11-23,"1 wk ahead cum death",2020-11-28,"GM01","quantile",0.99,2796,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.01,2923,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.025,2948,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.05,2972,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.1,3001,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.15,3021,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.2,3038,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.25,3052,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.3,3064,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.35,3077,"Baden-Württemberg State"
2020-11-23,"2 wk ahead cum death",2020-12-05,"GM01","quantile",0.4,3088,"Baden-Württemberg State"
