id,Country,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15
0,Afghanistan,42033,42122,42211,42300,42388,42475,42562,42649,42735,42821,42906,42991,43076,43160,43244,43328,43412,43495,43578,43661,43743,43825,43906,43987,44068,44149,44229,44309,44389,44468,44547,44626,44705,44783,44860,44938,45015,45092,45169,45245,45321,45396,45472,45547,45622,45696,45770,45844,45917,45991,46064,46136,46209,46281,46353,46424,46495,46566,46637,46707,46777,46847,46916,46985,47054,47123,47191,47259,47327,47395,47462,47529,47595,47662,47728,47794,47859,47925,47990,48054,48119,48183,48247,48311,48374,48437,48500,48563,48625,48687,48749,48811,48872,48933,48994,49054,49115,49175,49235,49294,49353
1,Albania,23705,24091,24483,24883,25289,25704,26126,26555,26991,27433,27882,28337,28798,29266,29740,30219,30705,31197,31695,32199,32708,33222,33742,34267,34796,35330,35868,36411,36958,37509,38063,38620,39181,39745,40311,40880,41450,42023,42597,43173,43749,44327,44904,45483,46061,46638,47215,47791,48366,48940,49512,50082,50650,51215,51777,52337,52893,53446,53995,54540,55081,55617,56149,56677,57199,57716,58228,58734,59235,59730,60219,60702,61179,61650,62114,62572,63023,63468,63906,64337,64761,65179,65590,65994,66390,66780,67163,67540,67909,68271,68626,68975,69316,69651,69979,70301,70616,70924,71225,71521,71809
2,Algeria,61381,61864,62362,62875,63404,63950,64513,65095,65695,66314,66952,67611,68290,68991,69714,70459,71228,72020,72837,73680,74548,75443,76366,77317,78297,79307,80347,81419,82523,83660,84832,86038,87280,88559,89875,91230,92624,94059,95535,97054,98616,100223,101875,103573,105319,107114,108958,110852,112798,114797,116850,118957,121120,123339,125616,127952,130348,132804,135322,137903,140547,143255,146028,148868,151774,154747,157789,160899,164079,167329,170649,174040,177503,181037,184643,188321,192071,195894,199789,203755,207794,211904,216085,220337,224659,229050,233510,238038,242632,247292,252016,256804,261653,266562,271531,276555,281635,286768,291953,297186,302465
3,Andorra,5319,5349,5374,5393,5408,5419,5428,5434,5438,5440,5442,5443,5445,5445,5446,5446,5446,5446,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447
4,Angola,12335,12555,12772,12988,13203,13417,13628,13838,14045,14251,14455,14658,14859,15058,15255,15451,15645,15837,16028,16217,16404,16590,16774,16956,17137,17317,17494,17670,17845,18018,18190,18360,18528,18695,18860,19024,19187,19348,19507,19665,19822,19977,20131,20284,20435,20584,20732,20879,21025,21169,21312,21453,21594,21732,21870,22006,22141,22275,22408,22539,22669,22798,22925,23052,23177,23301,23424,23545,23666,23785,23903,24020,24136,24251,24365,24477,24589,24699,24809,24917,25024,25130,25236,25340,25443,25545,25646,25746,25845,25944,26041,26137,26232,26327,26420,26513,26604,26695,26785,26874,26962
5,Antigua and Barbuda,131,132,132,133,133,134,134,135,135,136,136,137,137,138,138,139,139,140,140,141,141,141,142,142,143,143,143,144,144,145,145,145,146,146,147,147,147,148,148,148,149,149,149,150,150,150,151,151,151,151,152,152,152,153,153,153,153,154,154,154,155,155,155,155,156,156,156,156,156,157,157,157,157,158,158,158,158,158,159,159,159,159,159,160,160,160,160,160,160,161,161,161,161,161,161,162,162,162,162,162,162
6,Argentina,1236851,1246557,1255994,1265166,1274076,1282728,1291144,1299334,1307303,1315057,1322580,1329861,1336906,1343722,1350313,1356691,1362861,1368827,1374596,1380172,1385560,1390765,1395791,1400642,1405321,1409832,1414182,1418374,1422414,1426308,1430059,1433671,1437150,1440500,1443724,1446827,1449812,1452683,1455445,1458101,1460654,1463109,1465469,1467737,1469916,1472010,1474022,1475955,1477811,1479593,1481305,1482949,1484527,1486042,1487496,1488891,1490231,1491516,1492750,1493933,1495069,1496159,1497204,1498206,1499168,1500090,1500975,1501824,1502637,1503418,1504166,1504883,1505571,1506231,1506863,1507469,1508050,1508608,1509142,1509654,1510144,1510615,1511066,1511498,1511912,1512309,1512689,1513054,1513404,1513738,1514059,1514367,1514662,1514944,1515215,1515474,1515722,1515961,1516189,1516407,1516617
7,Armenia,104249,106380,108495,110591,112662,114707,116722,118705,120655,122570,124449,126285,128074,129814,131506,133149,134740,136279,137766,139200,140582,141911,143188,144413,145588,146712,147787,148813,149792,150726,151615,152461,153266,154030,154756,155444,156096,156714,157300,157853,158377,158872,159339,159781,160198,160591,160962,161311,161641,161951,162243,162519,162778,163022,163251,163467,163670,163861,164040,164209,164367,164516,164656,164787,164910,165026,165135,165237,165333,165423,165507,165587,165661,165731,165796,165858,165915,165970,166020,166068,166113,166154,166194,166230,166265,166297,166328,166356,166383,166408,166432,166454,166474,166494,166512,166529,166545,166560,166574,166587,166599
8,Australia,27658,27667,27675,27683,27690,27697,27704,27710,27717,27723,27729,27734,27740,27745,27750,27755,27760,27765,27769,27773,27777,27781,27785,27788,27792,27795,27798,27801,27804,27807,27810,27813,27815,27818,27820,27822,27824,27827,27829,27830,27832,27834,27836,27838,27839,27841,27842,27844,27845,27846,27848,27849,27850,27851,27852,27853,27854,27855,27856,27857,27858,27859,27860,27861,27861,27862,27863,27863,27864,27865,27865,27866,27866,27867,27867,27868,27868,27869,27869,27870,27870,27870,27871,27871,27872,27872,27872,27873,27873,27873,27873,27874,27874,27874,27874,27875,27875,27875,27875,27875,27876
9,Austria,147220,153461,159932,166620,173516,180607,187869,195274,202798,210413,218104,225850,233629,241419,249202,256970,264696,272355,279925,287384,294710,301887,308896,315725,322361,328793,335013,341015,346792,352341,357659,362745,367600,372224,376622,380796,384752,388495,392033,395371,398516,401477,404261,406875,409328,411626,413779,415793,417675,419434,421075,422607,424035,425365,426604,427758,428831,429830,430758,431620,432421,433166,433856,434498,435093,435645,436157,436632,437072,437481,437859,438210,438535,438836,439115,439373,439612,439834,440039,440229,440405,440568,440718,440858,440987,441107,441217,441320,441414,441502,441583,441658,441728,441792,441852,441907,441958,442005,442049,442089,442126
