id,Country,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25
0,"Washington",67721,68331,68933,69525,70107,70678,71239,71792,72334,72867,73389,73902,74404,74897,75379,75852,76315,76768,77211,77645,78068,78483,78887,79283,79669,80045,80413,80772,81122,81463,81796,82120,82436,82743,83043,83335,83619,83895,84164,84425,84680,84927,85168,85401,85629,85849,86064,86272,86475,86671,86862,87047,87227,87401,87570,87735,87894,88048,88198,88344,88485,88621,88754,88882,89007,89127,89244,89357,89467,89573,89676,89776,89872,89966,90057,90144,90229,90312,90391,90468,90543,90615,90685,90753,90818,90882,90943,91002,91060,91115,91169,91221,91271,91320,91367,91413,91457,91499,91541,91580,91619
1,"Illinois",209185,210916,212647,214376,216102,217823,219538,221245,222944,224632,226306,227965,229610,231242,232864,234472,236065,237642,239204,240748,242274,243781,245270,246739,248189,249618,251027,252415,253783,255130,256454,257758,259039,260298,261534,262749,263941,265110,266258,267382,268485,269565,270623,271659,272673,273665,274635,275583,276511,277417,278302,279167,280011,280836,281640,282424,283190,283936,284663,285372,286063,286736,287392,288030,288652,289257,289845,290418,290976,291518,292045,292557,293056,293540,294011,294468,294912,295344,295763,296170,296566,296949,297322,297684,298035,298375,298706,299026,299337,299639,299932,300216,300491,300758,301016,301267,301510,301746,301975,302196,302411
2,"California",629415,634971,640368,645636,650803,655871,660843,665717,670489,675148,679707,684148,688490,692727,696864,700894,704820,708647,712377,716012,719551,722997,726349,729610,732780,735862,738858,741769,744596,747342,750007,752595,755106,757543,759907,762199,764422,766577,768665,770689,772649,774549,776388,778170,779895,781564,783181,784745,786258,787723,789139,790510,791835,793117,794356,795554,796712,797831,798913,799959,800970,801946,802889,803801,804681,805531,806352,807146,807911,808651,809365,810055,810720,811363,811983,812582,813160,813718,814257,814776,815278,815762,816228,816679,817114,817533,817938,818328,818705,819068,819419,819757,820083,820397,820701,820994,821276,821548,821811,822064,822308
3,"Arizona",194005,194777,195502,196181,196819,197419,197985,198524,199036,199523,199984,200419,200831,201219,201584,201926,202247,202549,202834,203103,203356,203595,203821,204033,204233,204421,204598,204765,204921,205068,205207,205337,205459,205575,205683,205785,205881,205972,206057,206137,206212,206282,206348,206411,206469,206525,206576,206625,206671,206714,206755,206793,206828,206862,206894,206923,206951,206977,207002,207025,207047,207067,207087,207105,207122,207138,207153,207167,207180,207193,207204,207215,207226,207235,207244,207253,207261,207269,207276,207282,207289,207295,207300,207305,207310,207315,207319,207323,207327,207331,207334,207337,207340,207343,207346,207348,207350,207353,207355,207357,207358
4,"Massachusetts",123841,124182,124519,124852,125182,125508,125830,126150,126465,126777,127085,127390,127691,127988,128281,128570,128855,129137,129415,129689,129959,130226,130489,130749,131005,131257,131505,131750,131991,132229,132463,132693,132920,133143,133363,133580,133793,134003,134209,134412,134612,134808,135001,135191,135378,135562,135743,135920,136095,136266,136435,136600,136763,136923,137080,137234,137386,137535,137681,137825,137966,138104,138240,138373,138504,138632,138758,138882,139004,139123,139240,139354,139467,139577,139685,139792,139896,139998,140098,140196,140292,140387,140479,140570,140659,140746,140832,140916,140998,141078,141157,141235,141310,141385,141457,141529,141599,141667,141734,141800,141864
5,"Wisconsin",66196,66888,67570,68240,68899,69549,70186,70812,71428,72031,72622,73200,73765,74318,74860,75391,75911,76420,76918,77405,77881,78346,78800,79244,79677,80100,80512,80915,81308,81692,82066,82430,82786,83132,83470,83799,84120,84432,84736,85032,85320,85600,85873,86139,86397,86648,86893,87130,87362,87586,87805,88017,88224,88424,88619,88808,88992,89171,89345,89513,89677,89836,89990,90140,90286,90427,90564,90697,90826,90951,91073,91191,91306,91417,91524,91629,91730,91829,91924,92016,92106,92193,92277,92359,92439,92515,92590,92662,92732,92800,92866,92930,92992,93052,93110,93166,93221,93274,93325,93375,93423
6,"Texas",561110,568059,574884,581588,588200,594707,601101,607361,613447,619377,625149,630760,636205,641479,646577,651498,656243,660813,665208,669430,673480,677361,681076,684627,688020,691257,694344,697284,700082,702743,705272,707673,709951,712111,714159,716098,717933,719670,721312,722864,724331,725715,727023,728256,729419,730517,731551,732525,733444,734308,735123,735889,736611,737290,737928,738529,739094,739625,740125,740595,741036,741451,741840,742207,742551,742874,743177,743463,743730,743982,744218,744439,744648,744843,745026,745198,745360,745512,745654,745788,745913,746031,746141,746245,746342,746433,746519,746599,746675,746745,746812,746874,746932,746987,747038,747087,747132,747174,747214,747251,747286
7,"Nebraska",30563,30812,31059,31303,31544,31781,32016,32247,32476,32701,32924,33143,33360,33574,33785,33991,34195,34394,34590,34783,34972,35158,35341,35520,35695,35868,36036,36202,36364,36522,36677,36829,36978,37123,37265,37403,37539,37672,37801,37927,38051,38171,38288,38403,38514,38623,38729,38833,38934,39032,39128,39221,39311,39400,39486,39569,39651,39730,39807,39882,39955,40025,40094,40161,40226,40289,40351,40410,40468,40525,40579,40632,40684,40734,40783,40830,40875,40920,40963,41005,41045,41085,41123,41160,41196,41231,41265,41297,41329,41360,41390,41419,41447,41474,41501,41526,41551,41575,41599,41621,41643
8,"Utah",46894,47230,47560,47883,48199,48509,48811,49108,49399,49685,49963,50236,50503,50765,51021,51273,51519,51759,51993,52222,52446,52665,52878,53087,53290,53488,53682,53871,54055,54235,54410,54581,54747,54910,55067,55221,55371,55517,55659,55797,55932,56062,56190,56314,56434,56551,56665,56776,56884,56989,57090,57189,57286,57379,57470,57558,57644,57727,57808,57886,57962,58036,58108,58178,58246,58311,58375,58437,58497,58556,58612,58667,58720,58772,58822,58871,58918,58964,59008,59051,59093,59134,59173,59211,59248,59284,59318,59352,59385,59416,59447,59477,59506,59534,59561,59587,59613,59637,59661,59684,59707
9,"Oregon",23451,23718,23982,24242,24497,24748,24993,25235,25473,25706,25935,26160,26380,26596,26808,27015,27219,27418,27613,27804,27991,28174,28353,28529,28700,28867,29031,29191,29347,29500,29649,29795,29937,30076,30212,30344,30473,30599,30721,30841,30958,31072,31183,31291,31396,31499,31599,31696,31791,31883,31973,32061,32146,32229,32310,32389,32465,32540,32612,32683,32751,32818,32883,32946,33007,33067,33125,33181,33236,33289,33341,33391,33440,33487,33534,33578,33622,33664,33705,33745,33784,33822,33859,33894,33929,33962,33995,34026,34057,34087,34116,34144,34171,34198,34224,34249,34273,34296,34319,34341,34363
