location,location_name,type,quantile,horizon,value,target_end_date,forecast_date,target,submission_date
GM,Germany,quantile,0.05,1,72,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.1,1,73,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.15,1,75,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.2,1,77,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.25,1,79,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.3,1,81,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.35,1,83,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.4,1,85,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.45,1,87,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.5,1,89,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.55,1,91,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.6,1,93,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.65,1,95,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.7,1,97,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.75,1,100,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.8,1,102,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.85,1,104,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.9,1,107,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.95,1,110,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.975,1,111,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.99,1,112,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,point,,1,89,2020-10-17,2020-10-12,1 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.01,2,9664,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.025,2,9665,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.05,2,9666,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.1,2,9669,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.15,2,9673,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.2,2,9676,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.25,2,9680,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.3,2,9684,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.35,2,9687,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.4,2,9690,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.45,2,9693,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.5,2,9697,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.55,2,9701,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.6,2,9704,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.65,2,9709,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.7,2,9713,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.75,2,9717,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.8,2,9722,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.85,2,9726,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.9,2,9732,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.95,2,9737,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.975,2,9739,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.99,2,9741,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,point,,2,9697,2020-10-24,2020-10-12,2 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.01,2,60,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.025,2,61,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.05,2,62,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.1,2,65,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.15,2,69,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.2,2,72,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.25,2,76,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.3,2,80,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.35,2,83,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.4,2,86,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.45,2,89,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.5,2,93,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.55,2,97,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.6,2,100,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.65,2,105,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.7,2,109,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.75,2,113,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.8,2,118,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.85,2,122,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.9,2,128,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.95,2,133,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.975,2,135,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.99,2,137,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,point,,2,93,2020-10-24,2020-10-12,2 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.01,3,9651,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.025,3,9652,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.05,3,9654,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.1,3,9659,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.15,3,9663,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.2,3,9668,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.25,3,9673,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.3,3,9679,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.35,3,9684,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.4,3,9690,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.45,3,9696,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.5,3,9702,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.55,3,9709,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.6,3,9715,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.65,3,9722,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.7,3,9730,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.75,3,9737,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.8,3,9745,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.85,3,9753,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.9,3,9762,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.95,3,9771,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.975,3,9777,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.99,3,9780,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,point,,3,9702,2020-10-31,2020-10-12,3 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.01,3,47,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.025,3,48,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.05,3,50,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.1,3,55,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.15,3,59,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.2,3,64,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.25,3,69,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.3,3,75,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.35,3,80,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.4,3,86,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.45,3,92,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.5,3,98,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.55,3,105,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.6,3,111,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.65,3,118,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.7,3,126,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.75,3,133,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.8,3,141,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.85,3,149,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.9,3,158,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.95,3,167,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.975,3,173,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.99,3,176,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,point,,3,98,2020-10-31,2020-10-12,3 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.01,4,9638,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.025,4,9639,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.05,4,9642,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.1,4,9646,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.15,4,9653,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.2,4,9661,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.25,4,9668,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.3,4,9674,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.35,4,9684,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.4,4,9692,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.45,4,9700,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.5,4,9709,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.55,4,9718,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.6,4,9728,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.65,4,9737,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.7,4,9748,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.75,4,9760,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.8,4,9771,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.85,4,9784,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.9,4,9799,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.95,4,9816,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.975,4,9825,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.99,4,9830,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,point,,4,9709,2020-11-07,2020-10-12,4 wk ahead cum death,2020-10-12
GM,Germany,quantile,0.01,4,34,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.025,4,35,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.05,4,38,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.1,4,42,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.15,4,49,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.2,4,57,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.25,4,64,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.3,4,70,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.35,4,80,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.4,4,88,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.45,4,96,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.5,4,105,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.55,4,114,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.6,4,124,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.65,4,133,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.7,4,144,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.75,4,156,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.8,4,167,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.85,4,180,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.9,4,195,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.95,4,212,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.975,4,221,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,quantile,0.99,4,226,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
GM,Germany,point,,4,105,2020-11-07,2020-10-12,4 wk ahead inc death,2020-10-12
