date,location,location_name,value
2021-01-05,GM,Germany,35518
2021-01-05,GM01,Baden-Württemberg State,5052
2021-01-05,GM02,Free State of Bavaria,7163
2021-01-05,GM03,Free Hanseatic City of Bremen,208
2021-01-05,GM04,Free Hanseatic City of Hamburg,671
2021-01-05,GM05,Hesse State,3095
2021-01-05,GM06,Lower Saxony State,2101
2021-01-05,GM07,North Rhine-Westphalia State,7010
2021-01-05,GM08,Rhineland-Palatinate State,1531
2021-01-05,GM09,Saarland State,455
2021-01-05,GM10,Schleswig-Holstein State,475
2021-01-05,GM11,Brandenburg State,1015
2021-01-05,GM12,Mecklenburg-Western Pomerania State,189
2021-01-05,GM13,Free State of Saxony,3412
2021-01-05,GM14,Sachsen-Anhalt State,704
2021-01-05,GM15,Free State of Thüringia,1110
2021-01-05,GM16,Berlin State,1327
