date,location,location_name,value
2020-12-18,GM,Germany,24938
2020-12-18,GM01,Baden-Württemberg State,3795
2020-12-18,GM02,Free State of Bavaria,5483
2020-12-18,GM03,Free Hanseatic City of Bremen,165
2020-12-18,GM04,Free Hanseatic City of Hamburg,514
2020-12-18,GM05,Hesse State,2004
2020-12-18,GM06,Lower Saxony State,1576
2020-12-18,GM07,North Rhine-Westphalia State,5075
2020-12-18,GM08,Rhineland-Palatinate State,1000
2020-12-18,GM09,Saarland State,338
2020-12-18,GM10,Schleswig-Holstein State,319
2020-12-18,GM11,Brandenburg State,623
2020-12-18,GM12,Mecklenburg-Western Pomerania State,111
2020-12-18,GM13,Free State of Saxony,2013
2020-12-18,GM14,Sachsen-Anhalt State,338
2020-12-18,GM15,Free State of Thüringia,625
2020-12-18,GM16,Berlin State,959
