date,location,location_name,value
2020-12-12,GM,Germany,21466
2020-12-12,GM01,Baden-Württemberg State,3353
2020-12-12,GM02,Free State of Bavaria,4812
2020-12-12,GM03,Free Hanseatic City of Bremen,150
2020-12-12,GM04,Free Hanseatic City of Hamburg,462
2020-12-12,GM05,Hesse State,1716
2020-12-12,GM06,Lower Saxony State,1403
2020-12-12,GM07,North Rhine-Westphalia State,4422
2020-12-12,GM08,Rhineland-Palatinate State,837
2020-12-12,GM09,Saarland State,296
2020-12-12,GM10,Schleswig-Holstein State,290
2020-12-12,GM11,Brandenburg State,477
2020-12-12,GM12,Mecklenburg-Western Pomerania State,96
2020-12-12,GM13,Free State of Saxony,1591
2020-12-12,GM14,Sachsen-Anhalt State,263
2020-12-12,GM15,Free State of Thüringia,508
2020-12-12,GM16,Berlin State,790
