date,location,location_name,value
2020-11-02,GM,Germany,10530
2020-11-02,GM01,Baden-Württemberg State,2031
2020-11-02,GM02,Free State of Bavaria,2809
2020-11-02,GM03,Free Hanseatic City of Bremen,73
2020-11-02,GM04,Free Hanseatic City of Hamburg,288
2020-11-02,GM05,Hesse State,663
2020-11-02,GM06,Lower Saxony State,762
2020-11-02,GM07,North Rhine-Westphalia State,2154
2020-11-02,GM08,Rhineland-Palatinate State,287
2020-11-02,GM09,Saarland State,192
2020-11-02,GM10,Schleswig-Holstein State,177
2020-11-02,GM11,Brandenburg State,197
2020-11-02,GM12,Mecklenburg-Western Pomerania State,23
2020-11-02,GM13,Free State of Saxony,324
2020-11-02,GM14,Sachsen-Anhalt State,81
2020-11-02,GM15,Free State of Thüringia,208
2020-11-02,GM16,Berlin State,261
