date,location,location_name,value
2021-02-24,GM,Germany,68740
2021-02-24,GM01,Baden-Württemberg State,7985
2021-02-24,GM02,Free State of Bavaria,12233
2021-02-24,GM03,Free Hanseatic City of Bremen,329
2021-02-24,GM04,Free Hanseatic City of Hamburg,1235
2021-02-24,GM05,Hesse State,5751
2021-02-24,GM06,Lower Saxony State,4204
2021-02-24,GM07,North Rhine-Westphalia State,12800
2021-02-24,GM08,Rhineland-Palatinate State,3031
2021-02-24,GM09,Saarland State,852
2021-02-24,GM10,Schleswig-Holstein State,1245
2021-02-24,GM11,Brandenburg State,2948
2021-02-24,GM12,Mecklenburg-Western Pomerania State,714
2021-02-24,GM13,Free State of Saxony,7529
2021-02-24,GM14,Sachsen-Anhalt State,2339
2021-02-24,GM15,Free State of Thuringia,2779
2021-02-24,GM16,Berlin State,2766
