date,location,location_name,value
2020-12-27,GM,Germany,29778
2020-12-27,GM01,Baden-Württemberg State,4438
2020-12-27,GM02,Free State of Bavaria,6213
2020-12-27,GM03,Free Hanseatic City of Bremen,182
2020-12-27,GM04,Free Hanseatic City of Hamburg,586
2020-12-27,GM05,Hesse State,2484
2020-12-27,GM06,Lower Saxony State,1788
2020-12-27,GM07,North Rhine-Westphalia State,5964
2020-12-27,GM08,Rhineland-Palatinate State,1257
2020-12-27,GM09,Saarland State,406
2020-12-27,GM10,Schleswig-Holstein State,366
2020-12-27,GM11,Brandenburg State,781
2020-12-27,GM12,Mecklenburg-Western Pomerania State,142
2020-12-27,GM13,Free State of Saxony,2706
2020-12-27,GM14,Sachsen-Anhalt State,509
2020-12-27,GM15,Free State of Thüringia,828
2020-12-27,GM16,Berlin State,1128
