date,location,location_name,value
2020-11-08,GM,Germany,11289
2020-11-08,GM01,Baden-Württemberg State,2111
2020-11-08,GM02,Free State of Bavaria,2913
2020-11-08,GM03,Free Hanseatic City of Bremen,86
2020-11-08,GM04,Free Hanseatic City of Hamburg,304
2020-11-08,GM05,Hesse State,753
2020-11-08,GM06,Lower Saxony State,817
2020-11-08,GM07,North Rhine-Westphalia State,2341
2020-11-08,GM08,Rhineland-Palatinate State,316
2020-11-08,GM09,Saarland State,199
2020-11-08,GM10,Schleswig-Holstein State,200
2020-11-08,GM11,Brandenburg State,215
2020-11-08,GM12,Mecklenburg-Western Pomerania State,29
2020-11-08,GM13,Free State of Saxony,402
2020-11-08,GM14,Sachsen-Anhalt State,90
2020-11-08,GM15,Free State of Thüringia,219
2020-11-08,GM16,Berlin State,294
