date,location,location_name,value
2021-02-11,GM,Germany,63635
2021-02-11,GM01,Baden-Württemberg State,7592
2021-02-11,GM02,Free State of Bavaria,11470
2021-02-11,GM03,Free Hanseatic City of Bremen,305
2021-02-11,GM04,Free Hanseatic City of Hamburg,1167
2021-02-11,GM05,Hesse State,5362
2021-02-11,GM06,Lower Saxony State,3716
2021-02-11,GM07,North Rhine-Westphalia State,11895
2021-02-11,GM08,Rhineland-Palatinate State,2826
2021-02-11,GM09,Saarland State,803
2021-02-11,GM10,Schleswig-Holstein State,1083
2021-02-11,GM11,Brandenburg State,2749
2021-02-11,GM12,Mecklenburg-Western Pomerania State,603
2021-02-11,GM13,Free State of Saxony,6999
2021-02-11,GM14,Sachsen-Anhalt State,2050
2021-02-11,GM15,Free State of Thuringia,2464
2021-02-11,GM16,Berlin State,2551
