date,location,location_name,value
2020-11-27,GM,Germany,15586
2020-11-27,GM01,Baden-Württemberg State,2626
2020-11-27,GM02,Free State of Bavaria,3699
2020-11-27,GM03,Free Hanseatic City of Bremen,114
2020-11-27,GM04,Free Hanseatic City of Hamburg,358
2020-11-27,GM05,Hesse State,1199
2020-11-27,GM06,Lower Saxony State,1104
2020-11-27,GM07,North Rhine-Westphalia State,3306
2020-11-27,GM08,Rhineland-Palatinate State,491
2020-11-27,GM09,Saarland State,249
2020-11-27,GM10,Schleswig-Holstein State,245
2020-11-27,GM11,Brandenburg State,316
2020-11-27,GM12,Mecklenburg-Western Pomerania State,58
2020-11-27,GM13,Free State of Saxony,800
2020-11-27,GM14,Sachsen-Anhalt State,154
2020-11-27,GM15,Free State of Thüringia,340
2020-11-27,GM16,Berlin State,527
