date,location,location_name,value
2020-07-28,GM,Germany,9122
2020-07-28,GM01,Baden-Württemberg State,1841
2020-07-28,GM02,Free State of Bavaria,2619
2020-07-28,GM03,Free Hanseatic City of Bremen,55
2020-07-28,GM04,Free Hanseatic City of Hamburg,261
2020-07-28,GM05,Hesse State,518
2020-07-28,GM06,Lower Saxony State,648
2020-07-28,GM07,North Rhine-Westphalia State,1730
2020-07-28,GM08,Rhineland-Palatinate State,238
2020-07-28,GM09,Saarland State,174
2020-07-28,GM10,Schleswig-Holstein State,156
2020-07-28,GM11,Brandenburg State,168
2020-07-28,GM12,Mecklenburg-Western Pomerania State,20
2020-07-28,GM13,Free State of Saxony,225
2020-07-28,GM14,Sachsen-Anhalt State,64
2020-07-28,GM15,Free State of Thüringia,182
2020-07-28,GM16,Berlin State,223
