date,location,location_name,value
2020-10-18,GM,Germany,9777
2020-10-18,GM01,Baden-Württemberg State,1928
2020-10-18,GM02,Free State of Bavaria,2713
2020-10-18,GM03,Free Hanseatic City of Bremen,63
2020-10-18,GM04,Free Hanseatic City of Hamburg,280
2020-10-18,GM05,Hesse State,573
2020-10-18,GM06,Lower Saxony State,714
2020-10-18,GM07,North Rhine-Westphalia State,1943
2020-10-18,GM08,Rhineland-Palatinate State,263
2020-10-18,GM09,Saarland State,177
2020-10-18,GM10,Schleswig-Holstein State,163
2020-10-18,GM11,Brandenburg State,172
2020-10-18,GM12,Mecklenburg-Western Pomerania State,21
2020-10-18,GM13,Free State of Saxony,257
2020-10-18,GM14,Sachsen-Anhalt State,71
2020-10-18,GM15,Free State of Thüringia,199
2020-10-18,GM16,Berlin State,240
