date,location,location_name,value
2020-08-29,GM,Germany,9295
2020-08-29,GM01,Baden-Württemberg State,1866
2020-08-29,GM02,Free State of Bavaria,2638
2020-08-29,GM03,Free Hanseatic City of Bremen,56
2020-08-29,GM04,Free Hanseatic City of Hamburg,266
2020-08-29,GM05,Hesse State,531
2020-08-29,GM06,Lower Saxony State,661
2020-08-29,GM07,North Rhine-Westphalia State,1809
2020-08-29,GM08,Rhineland-Palatinate State,243
2020-08-29,GM09,Saarland State,174
2020-08-29,GM10,Schleswig-Holstein State,160
2020-08-29,GM11,Brandenburg State,169
2020-08-29,GM12,Mecklenburg-Western Pomerania State,20
2020-08-29,GM13,Free State of Saxony,225
2020-08-29,GM14,Sachsen-Anhalt State,65
2020-08-29,GM15,Free State of Thüringia,186
2020-08-29,GM16,Berlin State,226
