date,location,location_name,value
2020-12-25,GM,Germany,29182
2020-12-25,GM01,Baden-Württemberg State,4373
2020-12-25,GM02,Free State of Bavaria,6114
2020-12-25,GM03,Free Hanseatic City of Bremen,177
2020-12-25,GM04,Free Hanseatic City of Hamburg,580
2020-12-25,GM05,Hesse State,2396
2020-12-25,GM06,Lower Saxony State,1764
2020-12-25,GM07,North Rhine-Westphalia State,5835
2020-12-25,GM08,Rhineland-Palatinate State,1213
2020-12-25,GM09,Saarland State,399
2020-12-25,GM10,Schleswig-Holstein State,355
2020-12-25,GM11,Brandenburg State,763
2020-12-25,GM12,Mecklenburg-Western Pomerania State,134
2020-12-25,GM13,Free State of Saxony,2658
2020-12-25,GM14,Sachsen-Anhalt State,500
2020-12-25,GM15,Free State of Thüringia,805
2020-12-25,GM16,Berlin State,1116
