date,location,location_name,value
2020-10-28,GM,Germany,10183
2020-10-28,GM01,Baden-Württemberg State,1986
2020-10-28,GM02,Free State of Bavaria,2772
2020-10-28,GM03,Free Hanseatic City of Bremen,66
2020-10-28,GM04,Free Hanseatic City of Hamburg,283
2020-10-28,GM05,Hesse State,629
2020-10-28,GM06,Lower Saxony State,735
2020-10-28,GM07,North Rhine-Westphalia State,2059
2020-10-28,GM08,Rhineland-Palatinate State,276
2020-10-28,GM09,Saarland State,181
2020-10-28,GM10,Schleswig-Holstein State,167
2020-10-28,GM11,Brandenburg State,187
2020-10-28,GM12,Mecklenburg-Western Pomerania State,22
2020-10-28,GM13,Free State of Saxony,292
2020-10-28,GM14,Sachsen-Anhalt State,74
2020-10-28,GM15,Free State of Thüringia,203
2020-10-28,GM16,Berlin State,251
