date,location,location_name,value
2020-12-01,GM,Germany,16636
2020-12-01,GM01,Baden-Württemberg State,2776
2020-12-01,GM02,Free State of Bavaria,3862
2020-12-01,GM03,Free Hanseatic City of Bremen,123
2020-12-01,GM04,Free Hanseatic City of Hamburg,373
2020-12-01,GM05,Hesse State,1298
2020-12-01,GM06,Lower Saxony State,1159
2020-12-01,GM07,North Rhine-Westphalia State,3515
2020-12-01,GM08,Rhineland-Palatinate State,546
2020-12-01,GM09,Saarland State,255
2020-12-01,GM10,Schleswig-Holstein State,255
2020-12-01,GM11,Brandenburg State,344
2020-12-01,GM12,Mecklenburg-Western Pomerania State,64
2020-12-01,GM13,Free State of Saxony,965
2020-12-01,GM14,Sachsen-Anhalt State,176
2020-12-01,GM15,Free State of Thüringia,360
2020-12-01,GM16,Berlin State,565
