date,location,location_name,value
2021-03-11,GM,Germany,72810
2021-03-11,GM01,Baden-Württemberg State,8346
2021-03-11,GM02,Free State of Bavaria,12743
2021-03-11,GM03,Free Hanseatic City of Bremen,375
2021-03-11,GM04,Free Hanseatic City of Hamburg,1314
2021-03-11,GM05,Hesse State,5999
2021-03-11,GM06,Lower Saxony State,4547
2021-03-11,GM07,North Rhine-Westphalia State,13564
2021-03-11,GM08,Rhineland-Palatinate State,3186
2021-03-11,GM09,Saarland State,904
2021-03-11,GM10,Schleswig-Holstein State,1359
2021-03-11,GM11,Brandenburg State,3124
2021-03-11,GM12,Mecklenburg-Western Pomerania State,792
2021-03-11,GM13,Free State of Saxony,8071
2021-03-11,GM14,Sachsen-Anhalt State,2540
2021-03-11,GM15,Free State of Thuringia,3029
2021-03-11,GM16,Berlin State,2917
