date,location,location_name,value
2021-02-12,GM,Germany,64191
2021-02-12,GM01,Baden-Württemberg State,7675
2021-02-12,GM02,Free State of Bavaria,11547
2021-02-12,GM03,Free Hanseatic City of Bremen,306
2021-02-12,GM04,Free Hanseatic City of Hamburg,1178
2021-02-12,GM05,Hesse State,5398
2021-02-12,GM06,Lower Saxony State,3773
2021-02-12,GM07,North Rhine-Westphalia State,11963
2021-02-12,GM08,Rhineland-Palatinate State,2846
2021-02-12,GM09,Saarland State,805
2021-02-12,GM10,Schleswig-Holstein State,1101
2021-02-12,GM11,Brandenburg State,2760
2021-02-12,GM12,Mecklenburg-Western Pomerania State,614
2021-02-12,GM13,Free State of Saxony,7044
2021-02-12,GM14,Sachsen-Anhalt State,2068
2021-02-12,GM15,Free State of Thuringia,2539
2021-02-12,GM16,Berlin State,2574
