date,location,location_name,value
2020-09-26,GM,Germany,9452
2020-09-26,GM01,Baden-Württemberg State,1877
2020-09-26,GM02,Free State of Bavaria,2657
2020-09-26,GM03,Free Hanseatic City of Bremen,59
2020-09-26,GM04,Free Hanseatic City of Hamburg,269
2020-09-26,GM05,Hesse State,549
2020-09-26,GM06,Lower Saxony State,683
2020-09-26,GM07,North Rhine-Westphalia State,1863
2020-09-26,GM08,Rhineland-Palatinate State,251
2020-09-26,GM09,Saarland State,176
2020-09-26,GM10,Schleswig-Holstein State,161
2020-09-26,GM11,Brandenburg State,169
2020-09-26,GM12,Mecklenburg-Western Pomerania State,20
2020-09-26,GM13,Free State of Saxony,233
2020-09-26,GM14,Sachsen-Anhalt State,67
2020-09-26,GM15,Free State of Thüringia,190
2020-09-26,GM16,Berlin State,228
