date,location,location_name,value
2021-01-08,GM,Germany,38795
2021-01-08,GM01,Baden-Württemberg State,5337
2021-01-08,GM02,Free State of Bavaria,7656
2021-01-08,GM03,Free Hanseatic City of Bremen,213
2021-01-08,GM04,Free Hanseatic City of Hamburg,763
2021-01-08,GM05,Hesse State,3349
2021-01-08,GM06,Lower Saxony State,2258
2021-01-08,GM07,North Rhine-Westphalia State,7706
2021-01-08,GM08,Rhineland-Palatinate State,1686
2021-01-08,GM09,Saarland State,497
2021-01-08,GM10,Schleswig-Holstein State,520
2021-01-08,GM11,Brandenburg State,1221
2021-01-08,GM12,Mecklenburg-Western Pomerania State,226
2021-01-08,GM13,Free State of Saxony,3814
2021-01-08,GM14,Sachsen-Anhalt State,805
2021-01-08,GM15,Free State of Thüringia,1257
2021-01-08,GM16,Berlin State,1487
