date,location,location_name,value
2021-01-31,GM,Germany,56945
2021-01-31,GM01,Baden-Württemberg State,7039
2021-01-31,GM02,Free State of Bavaria,10379
2021-01-31,GM03,Free Hanseatic City of Bremen,268
2021-01-31,GM04,Free Hanseatic City of Hamburg,1071
2021-01-31,GM05,Hesse State,4812
2021-01-31,GM06,Lower Saxony State,3278
2021-01-31,GM07,North Rhine-Westphalia State,10784
2021-01-31,GM08,Rhineland-Palatinate State,2515
2021-01-31,GM09,Saarland State,736
2021-01-31,GM10,Schleswig-Holstein State,877
2021-01-31,GM11,Brandenburg State,2282
2021-01-31,GM12,Mecklenburg-Western Pomerania State,448
2021-01-31,GM13,Free State of Saxony,6288
2021-01-31,GM14,Sachsen-Anhalt State,1712
2021-01-31,GM15,Free State of Thuringia,2188
2021-01-31,GM16,Berlin State,2268
