date,location,location_name,value
2021-02-06,GM,Germany,61286
2021-02-06,GM01,Baden-Württemberg State,7403
2021-02-06,GM02,Free State of Bavaria,11096
2021-02-06,GM03,Free Hanseatic City of Bremen,286
2021-02-06,GM04,Free Hanseatic City of Hamburg,1140
2021-02-06,GM05,Hesse State,5148
2021-02-06,GM06,Lower Saxony State,3550
2021-02-06,GM07,North Rhine-Westphalia State,11497
2021-02-06,GM08,Rhineland-Palatinate State,2720
2021-02-06,GM09,Saarland State,775
2021-02-06,GM10,Schleswig-Holstein State,1006
2021-02-06,GM11,Brandenburg State,2622
2021-02-06,GM12,Mecklenburg-Western Pomerania State,542
2021-02-06,GM13,Free State of Saxony,6739
2021-02-06,GM14,Sachsen-Anhalt State,1956
2021-02-06,GM15,Free State of Thuringia,2352
2021-02-06,GM16,Berlin State,2454
