date,location,location_name,value
2021-02-19,GM,Germany,67206
2021-02-19,GM01,Baden-Württemberg State,7895
2021-02-19,GM02,Free State of Bavaria,12042
2021-02-19,GM03,Free Hanseatic City of Bremen,317
2021-02-19,GM04,Free Hanseatic City of Hamburg,1210
2021-02-19,GM05,Hesse State,5633
2021-02-19,GM06,Lower Saxony State,4009
2021-02-19,GM07,North Rhine-Westphalia State,12520
2021-02-19,GM08,Rhineland-Palatinate State,2962
2021-02-19,GM09,Saarland State,840
2021-02-19,GM10,Schleswig-Holstein State,1197
2021-02-19,GM11,Brandenburg State,2893
2021-02-19,GM12,Mecklenburg-Western Pomerania State,680
2021-02-19,GM13,Free State of Saxony,7351
2021-02-19,GM14,Sachsen-Anhalt State,2253
2021-02-19,GM15,Free State of Thuringia,2702
2021-02-19,GM16,Berlin State,2702
