date,location,location_name,value
2020-09-30,GM,Germany,9488
2020-09-30,GM01,Baden-Württemberg State,1885
2020-09-30,GM02,Free State of Bavaria,2664
2020-09-30,GM03,Free Hanseatic City of Bremen,59
2020-09-30,GM04,Free Hanseatic City of Hamburg,270
2020-09-30,GM05,Hesse State,551
2020-09-30,GM06,Lower Saxony State,684
2020-09-30,GM07,North Rhine-Westphalia State,1872
2020-09-30,GM08,Rhineland-Palatinate State,254
2020-09-30,GM09,Saarland State,177
2020-09-30,GM10,Schleswig-Holstein State,162
2020-09-30,GM11,Brandenburg State,169
2020-09-30,GM12,Mecklenburg-Western Pomerania State,20
2020-09-30,GM13,Free State of Saxony,234
2020-09-30,GM14,Sachsen-Anhalt State,68
2020-09-30,GM15,Free State of Thüringia,191
2020-09-30,GM16,Berlin State,228
