date,location,location_name,value
2021-03-08,GM,Germany,71934
2021-03-08,GM01,Baden-Württemberg State,8272
2021-03-08,GM02,Free State of Bavaria,12641
2021-03-08,GM03,Free Hanseatic City of Bremen,366
2021-03-08,GM04,Free Hanseatic City of Hamburg,1312
2021-03-08,GM05,Hesse State,5944
2021-03-08,GM06,Lower Saxony State,4448
2021-03-08,GM07,North Rhine-Westphalia State,13380
2021-03-08,GM08,Rhineland-Palatinate State,3162
2021-03-08,GM09,Saarland State,891
2021-03-08,GM10,Schleswig-Holstein State,1332
2021-03-08,GM11,Brandenburg State,3086
2021-03-08,GM12,Mecklenburg-Western Pomerania State,775
2021-03-08,GM13,Free State of Saxony,7986
2021-03-08,GM14,Sachsen-Anhalt State,2500
2021-03-08,GM15,Free State of Thuringia,2946
2021-03-08,GM16,Berlin State,2893
