date,location,location_name,value
2020-12-20,GM,Germany,26049
2020-12-20,GM01,Baden-Württemberg State,3939
2020-12-20,GM02,Free State of Bavaria,5655
2020-12-20,GM03,Free Hanseatic City of Bremen,168
2020-12-20,GM04,Free Hanseatic City of Hamburg,545
2020-12-20,GM05,Hesse State,2121
2020-12-20,GM06,Lower Saxony State,1636
2020-12-20,GM07,North Rhine-Westphalia State,5209
2020-12-20,GM08,Rhineland-Palatinate State,1056
2020-12-20,GM09,Saarland State,352
2020-12-20,GM10,Schleswig-Holstein State,324
2020-12-20,GM11,Brandenburg State,647
2020-12-20,GM12,Mecklenburg-Western Pomerania State,117
2020-12-20,GM13,Free State of Saxony,2216
2020-12-20,GM14,Sachsen-Anhalt State,384
2020-12-20,GM15,Free State of Thüringia,679
2020-12-20,GM16,Berlin State,1001
