date,location,location_name,value
2020-08-05,GM,Germany,9168
2020-08-05,GM01,Baden-Württemberg State,1847
2020-08-05,GM02,Free State of Bavaria,2624
2020-08-05,GM03,Free Hanseatic City of Bremen,56
2020-08-05,GM04,Free Hanseatic City of Hamburg,261
2020-08-05,GM05,Hesse State,523
2020-08-05,GM06,Lower Saxony State,654
2020-08-05,GM07,North Rhine-Westphalia State,1751
2020-08-05,GM08,Rhineland-Palatinate State,239
2020-08-05,GM09,Saarland State,174
2020-08-05,GM10,Schleswig-Holstein State,157
2020-08-05,GM11,Brandenburg State,168
2020-08-05,GM12,Mecklenburg-Western Pomerania State,20
2020-08-05,GM13,Free State of Saxony,225
2020-08-05,GM14,Sachsen-Anhalt State,64
2020-08-05,GM15,Free State of Thüringia,182
2020-08-05,GM16,Berlin State,223
