date,location,location_name,value
2021-02-08,GM,Germany,61675
2021-02-08,GM01,Baden-Württemberg State,7426
2021-02-08,GM02,Free State of Bavaria,11146
2021-02-08,GM03,Free Hanseatic City of Bremen,290
2021-02-08,GM04,Free Hanseatic City of Hamburg,1145
2021-02-08,GM05,Hesse State,5182
2021-02-08,GM06,Lower Saxony State,3596
2021-02-08,GM07,North Rhine-Westphalia State,11565
2021-02-08,GM08,Rhineland-Palatinate State,2732
2021-02-08,GM09,Saarland State,786
2021-02-08,GM10,Schleswig-Holstein State,1016
2021-02-08,GM11,Brandenburg State,2630
2021-02-08,GM12,Mecklenburg-Western Pomerania State,552
2021-02-08,GM13,Free State of Saxony,6794
2021-02-08,GM14,Sachsen-Anhalt State,1978
2021-02-08,GM15,Free State of Thuringia,2366
2021-02-08,GM16,Berlin State,2471
