date,location,location_name,value
2021-02-23,GM,Germany,68318
2021-02-23,GM01,Baden-Württemberg State,7966
2021-02-23,GM02,Free State of Bavaria,12176
2021-02-23,GM03,Free Hanseatic City of Bremen,327
2021-02-23,GM04,Free Hanseatic City of Hamburg,1224
2021-02-23,GM05,Hesse State,5714
2021-02-23,GM06,Lower Saxony State,4142
2021-02-23,GM07,North Rhine-Westphalia State,12720
2021-02-23,GM08,Rhineland-Palatinate State,3020
2021-02-23,GM09,Saarland State,851
2021-02-23,GM10,Schleswig-Holstein State,1230
2021-02-23,GM11,Brandenburg State,2938
2021-02-23,GM12,Mecklenburg-Western Pomerania State,705
2021-02-23,GM13,Free State of Saxony,7494
2021-02-23,GM14,Sachsen-Anhalt State,2307
2021-02-23,GM15,Free State of Thuringia,2764
2021-02-23,GM16,Berlin State,2740
