date,location,location_name,value
2020-12-11,GM,Germany,20970
2020-12-11,GM01,Baden-Württemberg State,3293
2020-12-11,GM02,Free State of Bavaria,4723
2020-12-11,GM03,Free Hanseatic City of Bremen,150
2020-12-11,GM04,Free Hanseatic City of Hamburg,458
2020-12-11,GM05,Hesse State,1659
2020-12-11,GM06,Lower Saxony State,1380
2020-12-11,GM07,North Rhine-Westphalia State,4346
2020-12-11,GM08,Rhineland-Palatinate State,805
2020-12-11,GM09,Saarland State,294
2020-12-11,GM10,Schleswig-Holstein State,283
2020-12-11,GM11,Brandenburg State,464
2020-12-11,GM12,Mecklenburg-Western Pomerania State,94
2020-12-11,GM13,Free State of Saxony,1505
2020-12-11,GM14,Sachsen-Anhalt State,251
2020-12-11,GM15,Free State of Thüringia,497
2020-12-11,GM16,Berlin State,768
