date,location,location_name,value
2021-01-13,GM,Germany,42637
2021-01-13,GM01,Baden-Württemberg State,5758
2021-01-13,GM02,Free State of Bavaria,8216
2021-01-13,GM03,Free Hanseatic City of Bremen,226
2021-01-13,GM04,Free Hanseatic City of Hamburg,851
2021-01-13,GM05,Hesse State,3716
2021-01-13,GM06,Lower Saxony State,2442
2021-01-13,GM07,North Rhine-Westphalia State,8402
2021-01-13,GM08,Rhineland-Palatinate State,1870
2021-01-13,GM09,Saarland State,566
2021-01-13,GM10,Schleswig-Holstein State,594
2021-01-13,GM11,Brandenburg State,1361
2021-01-13,GM12,Mecklenburg-Western Pomerania State,260
2021-01-13,GM13,Free State of Saxony,4323
2021-01-13,GM14,Sachsen-Anhalt State,949
2021-01-13,GM15,Free State of Thüringia,1468
2021-01-13,GM16,Berlin State,1635
