date,location,location_name,value
2020-11-17,GM,Germany,12814
2020-11-17,GM01,Baden-Württemberg State,2297
2020-11-17,GM02,Free State of Bavaria,3191
2020-11-17,GM03,Free Hanseatic City of Bremen,98
2020-11-17,GM04,Free Hanseatic City of Hamburg,314
2020-11-17,GM05,Hesse State,905
2020-11-17,GM06,Lower Saxony State,917
2020-11-17,GM07,North Rhine-Westphalia State,2700
2020-11-17,GM08,Rhineland-Palatinate State,370
2020-11-17,GM09,Saarland State,217
2020-11-17,GM10,Schleswig-Holstein State,227
2020-11-17,GM11,Brandenburg State,251
2020-11-17,GM12,Mecklenburg-Western Pomerania State,40
2020-11-17,GM13,Free State of Saxony,546
2020-11-17,GM14,Sachsen-Anhalt State,106
2020-11-17,GM15,Free State of Thüringia,264
2020-11-17,GM16,Berlin State,371
