date,location,location_name,value
2020-11-09,GM,Germany,11352
2020-11-09,GM01,Baden-Württemberg State,2120
2020-11-09,GM02,Free State of Bavaria,2923
2020-11-09,GM03,Free Hanseatic City of Bremen,87
2020-11-09,GM04,Free Hanseatic City of Hamburg,304
2020-11-09,GM05,Hesse State,758
2020-11-09,GM06,Lower Saxony State,823
2020-11-09,GM07,North Rhine-Westphalia State,2355
2020-11-09,GM08,Rhineland-Palatinate State,320
2020-11-09,GM09,Saarland State,201
2020-11-09,GM10,Schleswig-Holstein State,201
2020-11-09,GM11,Brandenburg State,217
2020-11-09,GM12,Mecklenburg-Western Pomerania State,30
2020-11-09,GM13,Free State of Saxony,405
2020-11-09,GM14,Sachsen-Anhalt State,93
2020-11-09,GM15,Free State of Thüringia,220
2020-11-09,GM16,Berlin State,295
