date,location,location_name,value
2020-08-23,GM,Germany,9272
2020-08-23,GM01,Baden-Württemberg State,1863
2020-08-23,GM02,Free State of Bavaria,2634
2020-08-23,GM03,Free Hanseatic City of Bremen,56
2020-08-23,GM04,Free Hanseatic City of Hamburg,265
2020-08-23,GM05,Hesse State,528
2020-08-23,GM06,Lower Saxony State,660
2020-08-23,GM07,North Rhine-Westphalia State,1798
2020-08-23,GM08,Rhineland-Palatinate State,243
2020-08-23,GM09,Saarland State,174
2020-08-23,GM10,Schleswig-Holstein State,160
2020-08-23,GM11,Brandenburg State,169
2020-08-23,GM12,Mecklenburg-Western Pomerania State,20
2020-08-23,GM13,Free State of Saxony,225
2020-08-23,GM14,Sachsen-Anhalt State,65
2020-08-23,GM15,Free State of Thüringia,186
2020-08-23,GM16,Berlin State,226
