id,Country,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29
0,Afghanistan,37894,37943,37991,38039,38086,38132,38176,38221,38264,38307,38350,38393,38435,38477,38519,38562,38605,38648,38690,38732,38773,38815,38856,38897,38937,38978,39019,39059,39099,39139,39179,39219,39259,39298,39337,39376,39415,39454,39492,39530,39569,39607,39645,39682,39720,39757,39794,39831,39868,39905,39942,39978,40014,40051,40086,40122,40158,40193,40229,40264,40299,40334,40369,40403,40438,40472,40506,40540,40574,40608,40641,40675,40708,40741,40774,40807,40839,40872,40904,40937,40969,41001,41032,41064,41096,41127,41158,41190,41221,41251,41282,41313,41343,41374,41404,41434,41464,41493,41523,41553,41582
1,Albania,8119,8264,8409,8554,8700,8846,8992,9138,9285,9431,9577,9724,9870,10016,10162,10308,10453,10599,10744,10888,11032,11176,11320,11462,11605,11746,11888,12028,12168,12307,12445,12583,12720,12856,12991,13125,13258,13391,13522,13652,13782,13910,14037,14163,14289,14412,14535,14657,14777,14896,15015,15131,15247,15361,15474,15586,15697,15806,15914,16020,16126,16230,16332,16434,16534,16633,16730,16826,16921,17014,17106,17197,17287,17375,17462,17547,17632,17715,17797,17877,17956,18034,18111,18186,18261,18334,18405,18476,18545,18614,18681,18747,18812,18875,18938,18999,19059,19119,19177,19234,19290
2,Algeria,40667,41096,41520,41940,42353,42762,43165,43564,43957,44345,44729,45107,45481,45850,46214,46573,46928,47278,47623,47964,48300,48632,48960,49283,49602,49916,50227,50533,50835,51133,51427,51716,52002,52284,52562,52837,53107,53374,53637,53897,54153,54405,54654,54899,55141,55379,55614,55846,56075,56300,56522,56741,56957,57170,57379,57586,57790,57990,58188,58383,58576,58765,58952,59136,59317,59496,59672,59845,60016,60185,60351,60514,60676,60834,60991,61145,61297,61446,61594,61739,61882,62023,62162,62299,62433,62566,62697,62826,62953,63077,63201,63322,63441,63559,63675,63789,63901,64012,64121,64228,64334
3,Andorra,1045,1053,1061,1070,1079,1089,1099,1109,1119,1130,1142,1154,1166,1178,1191,1205,1218,1232,1246,1261,1276,1291,1307,1322,1338,1355,1371,1388,1404,1421,1438,1455,1471,1488,1505,1522,1538,1555,1571,1587,1603,1619,1634,1649,1664,1678,1693,1706,1720,1733,1746,1758,1770,1781,1792,1803,1814,1823,1833,1842,1851,1860,1868,1875,1883,1890,1897,1903,1909,1915,1921,1926,1931,1936,1940,1945,1949,1953,1956,1960,1963,1966,1969,1972,1975,1977,1980,1982,1984,1986,1988,1990,1991,1993,1995,1996,1997,1999,2000,2001,2002
4,Angola,2068,2096,2123,2149,2174,2199,2222,2244,2266,2287,2307,2326,2345,2362,2379,2396,2412,2427,2442,2456,2470,2483,2495,2507,2519,2530,2541,2552,2562,2571,2580,2589,2598,2606,2614,2622,2629,2636,2643,2650,2656,2662,2668,2673,2679,2684,2689,2694,2698,2703,2707,2711,2715,2719,2723,2726,2730,2733,2736,2739,2742,2745,2748,2750,2753,2755,2758,2760,2762,2764,2766,2768,2770,2772,2773,2775,2776,2778,2779,2781,2782,2783,2785,2786,2787,2788,2789,2790,2791,2792,2793,2794,2795,2796,2797,2797,2798,2799,2799,2800,2801
5,Antigua and Barbuda,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Argentina,329043,335740,342417,349065,355656,362191,368663,375078,381443,387739,393960,400103,406162,412137,418025,423822,429523,435127,440630,446030,451326,456517,461600,466574,471438,476192,480834,485366,489786,494095,498293,502381,506359,510228,513990,517644,521193,524638,527981,531222,534364,537408,540356,543210,545972,548644,551228,553726,556140,558471,560723,562897,564994,567018,568971,570853,572668,574418,576103,577727,579291,580797,582247,583642,584985,586278,587521,588716,589866,590972,592035,593056,594038,594982,595888,596760,597596,598400,599172,599913,600625,601308,601964,602593,603198,603778,604334,604869,605381,605873,606345,606797,607231,607648,608047,608430,608798,609150,609488,609812,610123
7,Armenia,42477,42655,42832,43006,43178,43348,43516,43683,43848,44011,44172,44331,44488,44642,44795,44945,45093,45239,45383,45525,45665,45803,45939,46073,46205,46335,46463,46589,46713,46835,46955,47073,47189,47303,47415,47526,47634,47741,47846,47949,48051,48150,48248,48344,48439,48531,48622,48712,48799,48886,48970,49053,49135,49214,49293,49370,49445,49519,49592,49663,49733,49801,49868,49934,49999,50062,50124,50185,50244,50303,50360,50416,50471,50524,50577,50629,50679,50729,50777,50825,50871,50917,50961,51005,51047,51089,51130,51170,51209,51248,51285,51322,51358,51393,51428,51462,51495,51527,51558,51589,51620
8,Australia,24602,24828,25048,25261,25467,25667,25860,26046,26227,26402,26571,26734,26892,27045,27193,27337,27475,27609,27739,27864,27985,28102,28216,28325,28431,28534,28633,28729,28822,28911,28998,29082,29163,29241,29317,29390,29461,29530,29596,29660,29722,29782,29840,29895,29950,30002,30052,30101,30149,30194,30238,30281,30322,30362,30401,30438,30474,30509,30543,30575,30607,30637,30667,30695,30723,30749,30775,30800,30824,30847,30869,30891,30912,30932,30952,30971,30989,31007,31024,31040,31056,31071,31086,31101,31115,31128,31141,31154,31166,31178,31189,31200,31211,31221,31231,31240,31250,31259,31267,31276,31284
9,Austria,24762,25047,25344,25655,25979,26317,26670,27038,27422,27823,28240,28675,29129,29601,30093,30605,31137,31691,32267,32866,33488,34134,34804,35500,36221,36969,37743,38545,39375,40233,41120,42036,42982,43958,44964,46000,47067,48164,49292,50450,51639,52858,54107,55385,56693,58029,59392,60783,62199,63641,65107,66596,68107,69638,71188,72756,74339,75937,77547,79169,80799,82436,84079,85724,87372,89018,90662,92302,93935,95559,97174,98776,100365,101938,103494,105032,106549,108045,109518,110967,112391,113788,115158,116501,117815,119099,120354,121578,122772,123934,125066,126167,127236,128274,129281,130258,131204,132119,133005,133862,134689
