"target","location","model","inverse_wis_weight"
"cum case","PL87","epiforecasts-EpiNow2",0.236876730810844
"cum case","PL87","KIT-time_series_baseline",0.232518899601544
"cum case","PL","LANL-GrowthRate",0.15649897173745
"cum case","PL","USC-SIkJalpha",0.0829792406441215
"cum case","PL","MOCOS-agent1",0.0823529155945811
"cum case","PL","ICM-agentModel",0.311088656216088
"cum case","PL","epiforecasts-EpiExpert",0.0870284477207068
"cum case","PL","epiforecasts-EpiNow2",0.0740943542806262
"cum case","PL","KIT-time_series_baseline",0.205957413806426
"inc death","PL72","USC-SIkJalpha",0.331500653044819
"inc death","PL72","ITWW-county_repro",0.253321378139533
"inc death","PL72","epiforecasts-EpiNow2",0.204935604589999
"inc death","PL72","KIT-time_series_baseline",0.210242364225649
"inc death","PL73","USC-SIkJalpha",0.349623587505175
"inc death","PL73","ITWW-county_repro",0.174310247059256
"inc death","PL73","epiforecasts-EpiNow2",0.275928551613818
"inc death","PL73","KIT-time_series_baseline",0.200137613821751
"inc death","PL74","USC-SIkJalpha",0.450561435911422
"inc death","PL74","ITWW-county_repro",0.239594004865365
"inc death","PL74","epiforecasts-EpiNow2",0.0999655897462924
"inc death","PL74","KIT-time_series_baseline",0.209878969476921
"inc death","PL75","USC-SIkJalpha",0.361236444351257
"inc death","PL75","ITWW-county_repro",0.102789375236233
"inc death","PL75","epiforecasts-EpiNow2",0.322391213184478
"inc death","PL75","KIT-time_series_baseline",0.213582967228032
"inc death","PL76","USC-SIkJalpha",0.327530637503301
"inc death","PL76","ITWW-county_repro",0.25577624879867
"inc death","PL76","epiforecasts-EpiNow2",0.228511773235233
"inc death","PL76","KIT-time_series_baseline",0.188181340462795
"inc death","PL77","USC-SIkJalpha",0.423711994678897
"inc death","PL77","ITWW-county_repro",0.212834891604389
"inc death","PL77","epiforecasts-EpiNow2",0.191799008911648
"inc death","PL77","KIT-time_series_baseline",0.171654104805066
"inc death","PL78","USC-SIkJalpha",0.35131985168031
"inc death","PL78","ITWW-county_repro",0.247150953318513
"inc death","PL78","epiforecasts-EpiNow2",0.306025490937654
"inc death","PL78","KIT-time_series_baseline",0.095503704063523
"inc death","PL79","USC-SIkJalpha",0.244235473012198
"inc death","PL79","ITWW-county_repro",0.133085667141267
"inc death","PL79","epiforecasts-EpiNow2",0.298849958615519
"inc death","PL79","KIT-time_series_baseline",0.323828901231015
"inc death","PL80","USC-SIkJalpha",0.204508649114166
"inc death","PL80","ITWW-county_repro",0.248737454294148
"inc death","PL80","epiforecasts-EpiNow2",0.239758775014792
"inc death","PL80","KIT-time_series_baseline",0.306995121576894
"inc death","PL81","USC-SIkJalpha",0.347921769171446
"inc death","PL81","ITWW-county_repro",0.237967586492961
"inc death","PL81","epiforecasts-EpiNow2",0.247042959913467
"inc death","PL81","KIT-time_series_baseline",0.167067684422126
"inc death","PL82","USC-SIkJalpha",0.40873076824536
"inc death","PL82","ITWW-county_repro",0.268050966604401
"inc death","PL82","epiforecasts-EpiNow2",0.0073245180128539
"inc death","PL82","KIT-time_series_baseline",0.315893747137385
"inc death","PL83","USC-SIkJalpha",0.42064902819458
"inc death","PL83","ITWW-county_repro",0.0727556897943409
"inc death","PL83","epiforecasts-EpiNow2",0.331996985271526
"inc death","PL83","KIT-time_series_baseline",0.174598296739553
"inc death","PL84","USC-SIkJalpha",0.419300958019399
"inc death","PL84","ITWW-county_repro",0.185313359356259
"inc death","PL84","epiforecasts-EpiNow2",0.17716300785423
"inc death","PL84","KIT-time_series_baseline",0.218222674770112
"inc death","PL85","USC-SIkJalpha",0.408017008143039
"inc death","PL85","ITWW-county_repro",0.157813063625531
"inc death","PL85","epiforecasts-EpiNow2",0.271937984910579
"inc death","PL85","KIT-time_series_baseline",0.162231943320851
"inc death","PL86","USC-SIkJalpha",0.448788021635576
"inc death","PL86","ITWW-county_repro",0.177480800648751
"inc death","PL86","epiforecasts-EpiNow2",0.209174590349092
"inc death","PL86","KIT-time_series_baseline",0.164556587366581
"inc death","PL87","USC-SIkJalpha",0.32725220110494
"inc death","PL87","ITWW-county_repro",0.334994144218401
"inc death","PL87","epiforecasts-EpiNow2",0.177193158832129
"inc death","PL87","KIT-time_series_baseline",0.16056049584453
"inc death","PL","LANL-GrowthRate",0.143329903446802
"inc death","PL","MIT_CovidAnalytics-DELPHI",0.0680641610280578
"inc death","PL","USC-SIkJalpha",0.165764524921475
"inc death","PL","MOCOS-agent1",0.201794652998168
"inc death","PL","ICM-agentModel",0.127783482750005
"inc death","PL","epiforecasts-EpiExpert",0.143282418118247
"inc death","PL","epiforecasts-EpiNow2",0.074417339793758
"inc death","PL","KIT-time_series_baseline",0.0755635169434883
"cum death","PL72","USC-SIkJalpha",0.385200377343712
"cum death","PL72","ITWW-county_repro",0.257358428486066
"cum death","PL72","epiforecasts-EpiNow2",0.19378243130471
"cum death","PL72","KIT-time_series_baseline",0.163658762865512
"cum death","PL73","USC-SIkJalpha",0.384332480411428
"cum death","PL73","ITWW-county_repro",0.15939329917864
"cum death","PL73","epiforecasts-EpiNow2",0.280295575320249
"cum death","PL73","KIT-time_series_baseline",0.175978645089684
"cum death","PL74","USC-SIkJalpha",0.38958344085629
"cum death","PL74","ITWW-county_repro",0.235162006627574
"cum death","PL74","epiforecasts-EpiNow2",0.133376153928395
"cum death","PL74","KIT-time_series_baseline",0.241878398587741
"cum death","PL75","USC-SIkJalpha",0.366539887865255
"cum death","PL75","ITWW-county_repro",0.0849067759855301
"cum death","PL75","epiforecasts-EpiNow2",0.364981814351046
"cum death","PL75","KIT-time_series_baseline",0.183571521798169
"cum death","PL76","USC-SIkJalpha",0.285865014007925
"cum death","PL76","ITWW-county_repro",0.264846788756157
"cum death","PL76","epiforecasts-EpiNow2",0.284098692547012
"cum death","PL76","KIT-time_series_baseline",0.165189504688907
"cum death","PL77","USC-SIkJalpha",0.36982471094219
"cum death","PL77","ITWW-county_repro",0.250376285379037
"cum death","PL77","epiforecasts-EpiNow2",0.20231893502557
"cum death","PL77","KIT-time_series_baseline",0.177480068653203
"cum death","PL78","USC-SIkJalpha",0.313586783653512
"cum death","PL78","ITWW-county_repro",0.289965600596402
"cum death","PL78","epiforecasts-EpiNow2",0.315472150866466
"cum death","PL78","KIT-time_series_baseline",0.0809754648836207
"cum death","PL79","USC-SIkJalpha",0.249486827997142
"cum death","PL79","ITWW-county_repro",0.114532412329598
"cum death","PL79","epiforecasts-EpiNow2",0.271003047675376
"cum death","PL79","KIT-time_series_baseline",0.364977711997884
"cum death","PL80","USC-SIkJalpha",0.248193187263043
"cum death","PL80","ITWW-county_repro",0.278063844366469
"cum death","PL80","epiforecasts-EpiNow2",0.242694474024596
"cum death","PL80","KIT-time_series_baseline",0.231048494345893
"cum death","PL81","USC-SIkJalpha",0.350466603173721
"cum death","PL81","ITWW-county_repro",0.25642621814891
"cum death","PL81","epiforecasts-EpiNow2",0.261214261664276
"cum death","PL81","KIT-time_series_baseline",0.131892917013093
"cum death","PL82","USC-SIkJalpha",0.506181107296622
"cum death","PL82","ITWW-county_repro",0.228171154458411
"cum death","PL82","epiforecasts-EpiNow2",0.00845889269731123
"cum death","PL82","KIT-time_series_baseline",0.257188845547656
"cum death","PL83","USC-SIkJalpha",0.454454454027878
"cum death","PL83","ITWW-county_repro",0.0669790622544825
"cum death","PL83","epiforecasts-EpiNow2",0.325540298417387
"cum death","PL83","KIT-time_series_baseline",0.153026185300252
"cum death","PL84","USC-SIkJalpha",0.411321287381677
"cum death","PL84","ITWW-county_repro",0.185276245690249
"cum death","PL84","epiforecasts-EpiNow2",0.187903101088746
"cum death","PL84","KIT-time_series_baseline",0.215499365839328
"cum death","PL85","USC-SIkJalpha",0.460950723006784
"cum death","PL85","ITWW-county_repro",0.152334510021145
"cum death","PL85","epiforecasts-EpiNow2",0.242900950182907
"cum death","PL85","KIT-time_series_baseline",0.143813816789165
"cum death","PL86","USC-SIkJalpha",0.495067303508848
"cum death","PL86","ITWW-county_repro",0.156454007332419
"cum death","PL86","epiforecasts-EpiNow2",0.200670733742099
"cum death","PL86","KIT-time_series_baseline",0.147807955416635
"cum death","PL87","USC-SIkJalpha",0.330313512723288
"cum death","PL87","ITWW-county_repro",0.314513639642239
"cum death","PL87","epiforecasts-EpiNow2",0.225470299928612
"cum death","PL87","KIT-time_series_baseline",0.129702547705861
"cum death","PL","LANL-GrowthRate",0.140436601637804
"cum death","PL","MIT_CovidAnalytics-DELPHI",0.0594101857601651
"cum death","PL","USC-SIkJalpha",0.181398647179817
"cum death","PL","MOCOS-agent1",0.185420545433335
"cum death","PL","ICM-agentModel",0.160792306907208
"cum death","PL","epiforecasts-EpiExpert",0.114128489171211
"cum death","PL","epiforecasts-EpiNow2",0.0961261198186929
"cum death","PL","KIT-time_series_baseline",0.0622871040917661
