"target","location","model","inverse_wis_weight"
"inc case","GM10","KIT-time_series_baseline",0.135014386025942
"inc case","GM10","Karlen-pypm",0.261553876363221
"inc case","GM11","USC-SIkJalpha",0.143046509536561
"inc case","GM11","ITWW-county_repro",0.271390882831969
"inc case","GM11","epiforecasts-EpiNow2",0.128633076631968
"inc case","GM11","KIT-time_series_baseline",0.150126788186338
"inc case","GM11","Karlen-pypm",0.306802742813163
"inc case","GM12","USC-SIkJalpha",0.125021905380873
"inc case","GM12","ITWW-county_repro",0.408096221395187
"inc case","GM12","epiforecasts-EpiNow2",0.203863794267591
"inc case","GM12","KIT-time_series_baseline",0.0929971029489686
"inc case","GM12","Karlen-pypm",0.17002097600738
"inc case","GM13","USC-SIkJalpha",0.0542609268430469
"inc case","GM13","ITWW-county_repro",0.41158703956338
"inc case","GM13","epiforecasts-EpiNow2",0.206482212129944
"inc case","GM13","KIT-time_series_baseline",0.183705519981466
"inc case","GM13","Karlen-pypm",0.143964301482164
"inc case","GM14","USC-SIkJalpha",0.126406398384412
"inc case","GM14","ITWW-county_repro",0.308031420847792
"inc case","GM14","epiforecasts-EpiNow2",0.165502167369386
"inc case","GM14","KIT-time_series_baseline",0.115709473770007
"inc case","GM14","Karlen-pypm",0.284350539628403
"inc case","GM15","USC-SIkJalpha",0.0724413135900923
"inc case","GM15","ITWW-county_repro",0.292880116872062
"inc case","GM15","epiforecasts-EpiNow2",0.173539635334714
"inc case","GM15","KIT-time_series_baseline",0.199174894203842
"inc case","GM15","Karlen-pypm",0.26196403999929
"inc case","GM16","USC-SIkJalpha",0.0824951396891723
"inc case","GM16","ITWW-county_repro",0.439187328662449
"inc case","GM16","epiforecasts-EpiNow2",0.158256022615021
"inc case","GM16","KIT-time_series_baseline",0.0819172785539837
"inc case","GM16","Karlen-pypm",0.238144230479374
"inc case","GM","FIAS_FZJ-Epi1Ger",0.0910163973195905
"inc case","GM","LANL-GrowthRate",0.0702330629892191
"inc case","GM","MIT_CovidAnalytics-DELPHI",0.111310571050098
"inc case","GM","USC-SIkJalpha",0.0333636798008059
"inc case","GM","ITWW-county_repro",0.0909581849221404
"inc case","GM","epiforecasts-EpiExpert",0.0958436668735575
"inc case","GM","epiforecasts-EpiNow2",0.189675409100651
"inc case","GM","KIT-time_series_baseline",0.0299521613295285
"inc case","GM","Karlen-pypm",0.062256044799808
"inc case","GM","itwm-dSEIR",0.2253908218146
"cum case","GM01","USC-SIkJalpha",0.0739321335776571
"cum case","GM01","ITWW-county_repro",0.224906082724059
"cum case","GM01","epiforecasts-EpiNow2",0.451454741771073
"cum case","GM01","KIT-time_series_baseline",0.120992925604729
"cum case","GM01","Karlen-pypm",0.128714116322481
"cum case","GM02","USC-SIkJalpha",0.0829731157873737
"cum case","GM02","ITWW-county_repro",0.367441864344314
"cum case","GM02","epiforecasts-EpiNow2",0.19679374530362
"cum case","GM02","KIT-time_series_baseline",0.199536046759228
"cum case","GM02","Karlen-pypm",0.153255227805464
"cum case","GM03","USC-SIkJalpha",0.348573612901806
"cum case","GM03","ITWW-county_repro",0.161540084712914
"cum case","GM03","epiforecasts-EpiNow2",0.214917654024033
"cum case","GM03","KIT-time_series_baseline",0.160603206030329
"cum case","GM03","Karlen-pypm",0.114365442330918
"cum case","GM04","USC-SIkJalpha",0.10591260519443
"cum case","GM04","ITWW-county_repro",0.185924393502467
"cum case","GM04","epiforecasts-EpiNow2",0.410324709384796
"cum case","GM04","KIT-time_series_baseline",0.105088167716536
"cum case","GM04","Karlen-pypm",0.192750124201772
"cum case","GM05","USC-SIkJalpha",0.082579449598402
"cum case","GM05","ITWW-county_repro",0.293568827816952
"cum case","GM05","epiforecasts-EpiNow2",0.300166594864748
"cum case","GM05","KIT-time_series_baseline",0.0762083973238202
"cum case","GM05","Karlen-pypm",0.247476730396078
"cum case","GM06","USC-SIkJalpha",0.087028024159826
"cum case","GM06","ITWW-county_repro",0.371107649050581
"cum case","GM06","epiforecasts-EpiNow2",0.225678641693569
"cum case","GM06","KIT-time_series_baseline",0.182188796208366
"cum case","GM06","Karlen-pypm",0.133996888887658
"cum case","GM07","USC-SIkJalpha",0.105447728415216
"cum case","GM07","ITWW-county_repro",0.381024855803359
"cum case","GM07","epiforecasts-EpiNow2",0.164888023459403
"cum case","GM07","KIT-time_series_baseline",0.096737375770324
"cum case","GM07","Karlen-pypm",0.251902016551698
"cum case","GM08","USC-SIkJalpha",0.0739904726641371
"cum case","GM08","ITWW-county_repro",0.240556024164475
"cum case","GM08","epiforecasts-EpiNow2",0.292495466521077
"cum case","GM08","KIT-time_series_baseline",0.146673000244184
"cum case","GM08","Karlen-pypm",0.246285036406127
"cum case","GM09","USC-SIkJalpha",0.220747146065641
"cum case","GM09","ITWW-county_repro",0.074707194095767
"cum case","GM09","epiforecasts-EpiNow2",0.272684982616868
"cum case","GM09","KIT-time_series_baseline",0.279673510187877
"cum case","GM09","Karlen-pypm",0.152187167033847
"cum case","GM10","USC-SIkJalpha",0.147853081971441
"cum case","GM10","ITWW-county_repro",0.215763837881307
"cum case","GM10","epiforecasts-EpiNow2",0.230421088589807
"cum case","GM10","KIT-time_series_baseline",0.127531871641902
"cum case","GM10","Karlen-pypm",0.278430119915543
"cum case","GM11","USC-SIkJalpha",0.121268161344183
"cum case","GM11","ITWW-county_repro",0.321317379354421
"cum case","GM11","epiforecasts-EpiNow2",0.111408469966699
"cum case","GM11","KIT-time_series_baseline",0.13705740174386
"cum case","GM11","Karlen-pypm",0.308948587590837
"cum case","GM12","USC-SIkJalpha",0.105081383696319
"cum case","GM12","ITWW-county_repro",0.41584676611843
"cum case","GM12","epiforecasts-EpiNow2",0.213680512238186
"cum case","GM12","KIT-time_series_baseline",0.0942249378533585
"cum case","GM12","Karlen-pypm",0.171166400093706
"cum case","GM13","USC-SIkJalpha",0.0439354674697462
"cum case","GM13","ITWW-county_repro",0.472915320263669
"cum case","GM13","epiforecasts-EpiNow2",0.183370116228842
"cum case","GM13","KIT-time_series_baseline",0.162548004815048
"cum case","GM13","Karlen-pypm",0.137231091222695
"cum case","GM14","USC-SIkJalpha",0.107663545289641
"cum case","GM14","ITWW-county_repro",0.361428071055389
"cum case","GM14","epiforecasts-EpiNow2",0.156453333579421
"cum case","GM14","KIT-time_series_baseline",0.111752214772092
"cum case","GM14","Karlen-pypm",0.262702835303458
"cum case","GM15","USC-SIkJalpha",0.0620120416693596
"cum case","GM15","ITWW-county_repro",0.30115629310657
"cum case","GM15","epiforecasts-EpiNow2",0.173028864888161
"cum case","GM15","KIT-time_series_baseline",0.199260357698731
"cum case","GM15","Karlen-pypm",0.264542442637178
"cum case","GM16","USC-SIkJalpha",0.0714624373953152
"cum case","GM16","ITWW-county_repro",0.445283183274432
"cum case","GM16","epiforecasts-EpiNow2",0.16333702261383
"cum case","GM16","KIT-time_series_baseline",0.085234142100101
"cum case","GM16","Karlen-pypm",0.234683214616323
"cum case","GM","FIAS_FZJ-Epi1Ger",0.13209730541187
"cum case","GM","LANL-GrowthRate",0.0743962309056668
"cum case","GM","USC-SIkJalpha",0.0291214749301152
"cum case","GM","ITWW-county_repro",0.113914791990486
"cum case","GM","epiforecasts-EpiExpert",0.0988472026180053
"cum case","GM","epiforecasts-EpiNow2",0.203492568167872
"cum case","GM","KIT-time_series_baseline",0.0281712836722721
"cum case","GM","Karlen-pypm",0.0654870592881373
"cum case","GM","itwm-dSEIR",0.254472083015575
"inc death","GM01","USC-SIkJalpha",0.206517438991085
"inc death","GM01","ITWW-county_repro",0.242210236274566
"inc death","GM01","epiforecasts-EpiNow2",0.21761943068646
"inc death","GM01","KIT-time_series_baseline",0.137716958462283
"inc death","GM01","Karlen-pypm",0.195935935585605
"inc death","GM02","USC-SIkJalpha",0.234993743184225
"inc death","GM02","ITWW-county_repro",0.146646961140077
"inc death","GM02","epiforecasts-EpiNow2",0.178601467128253
"inc death","GM02","KIT-time_series_baseline",0.14735439444939
"inc death","GM02","Karlen-pypm",0.292403434098055
"inc death","GM03","USC-SIkJalpha",0.151017198646032
"inc death","GM03","ITWW-county_repro",0.299049748882803
"inc death","GM03","epiforecasts-EpiNow2",0.19283401261832
"inc death","GM03","KIT-time_series_baseline",0.229992919698587
"inc death","GM03","Karlen-pypm",0.127106120154259
"inc death","GM04","USC-SIkJalpha",0.266582421110052
"inc death","GM04","ITWW-county_repro",0.302108853581296
"inc death","GM04","epiforecasts-EpiNow2",0.0901291721417651
"inc death","GM04","KIT-time_series_baseline",0.0421399055918774
"inc death","GM04","Karlen-pypm",0.299039647575009
"inc death","GM05","USC-SIkJalpha",0.183486636398749
"inc death","GM05","ITWW-county_repro",0.139870974508864
"inc death","GM05","epiforecasts-EpiNow2",0.28179290973065
"inc death","GM05","KIT-time_series_baseline",0.143069335321575
"inc death","GM05","Karlen-pypm",0.251780144040163
"inc death","GM06","USC-SIkJalpha",0.198386393890266
"inc death","GM06","ITWW-county_repro",0.426597380104256
"inc death","GM06","epiforecasts-EpiNow2",0.099450890556771
"inc death","GM06","KIT-time_series_baseline",0.0543073548752925
"inc death","GM06","Karlen-pypm",0.221257980573415
"inc death","GM07","USC-SIkJalpha",0.163513150290928
"inc death","GM07","ITWW-county_repro",0.497369188215005
"inc death","GM07","epiforecasts-EpiNow2",0.0656669434654362
"inc death","GM07","KIT-time_series_baseline",0.0542640952256701
"inc death","GM07","Karlen-pypm",0.21918662280296
"inc death","GM08","USC-SIkJalpha",0.214136711600724
"inc death","GM08","ITWW-county_repro",0.181108872298934
"inc death","GM08","epiforecasts-EpiNow2",0.154434054598345
"inc death","GM08","KIT-time_series_baseline",0.129039882351615
"inc death","GM08","Karlen-pypm",0.321280479150382
"inc death","GM09","USC-SIkJalpha",0.182452478859243
"inc death","GM09","ITWW-county_repro",0.522351957914677
"inc death","GM09","epiforecasts-EpiNow2",0.0761103468144365
"inc death","GM09","KIT-time_series_baseline",0.0352011288468846
"inc death","GM09","Karlen-pypm",0.183884087564759
"inc death","GM10","USC-SIkJalpha",0.235628120226516
"inc death","GM10","ITWW-county_repro",0.220863935517885
"inc death","GM10","epiforecasts-EpiNow2",0.167492119795092
"inc death","GM10","KIT-time_series_baseline",0.113086283991896
"inc death","GM10","Karlen-pypm",0.26292954046861
"inc death","GM11","USC-SIkJalpha",0.439928752049028
"inc death","GM11","ITWW-county_repro",0.0808622063652349
"inc death","GM11","epiforecasts-EpiNow2",0.115334642452764
"inc death","GM11","KIT-time_series_baseline",0.0728950899530246
"inc death","GM11","Karlen-pypm",0.290979309179948
"inc death","GM12","USC-SIkJalpha",0.234126923670899
"inc death","GM12","ITWW-county_repro",0.133134020562726
"inc death","GM12","epiforecasts-EpiNow2",0.259870030876888
"inc death","GM12","KIT-time_series_baseline",0.122458875081345
"inc death","GM12","Karlen-pypm",0.250410149808141
"inc death","GM13","USC-SIkJalpha",0.16674137190416
"inc death","GM13","ITWW-county_repro",0.513263478457153
"inc death","GM13","epiforecasts-EpiNow2",0.0450868707528583
"inc death","GM13","KIT-time_series_baseline",0.0470347656013792
"inc death","GM13","Karlen-pypm",0.227873513284449
"inc death","GM14","USC-SIkJalpha",0.225845174801579
"inc death","GM14","ITWW-county_repro",0.3168592602795
"inc death","GM14","epiforecasts-EpiNow2",0.0676280755366893
"inc death","GM14","KIT-time_series_baseline",0.0460316741922883
"inc death","GM14","Karlen-pypm",0.343635815189944
"inc death","GM15","USC-SIkJalpha",0.141106991679749
"inc death","GM15","ITWW-county_repro",0.532343192743716
"inc death","GM15","epiforecasts-EpiNow2",0.0632024302407246
"inc death","GM15","KIT-time_series_baseline",0.0802000692603703
"inc death","GM15","Karlen-pypm",0.183147316075439
"inc death","GM16","USC-SIkJalpha",0.107693311228403
"inc death","GM16","ITWW-county_repro",0.171578808684509
"inc death","GM16","epiforecasts-EpiNow2",0.0801974708825249
"inc death","GM16","KIT-time_series_baseline",0.193829480630265
"inc death","GM16","Karlen-pypm",0.446700928574298
"inc death","GM","FIAS_FZJ-Epi1Ger",0.123958486084138
"inc death","GM","LANL-GrowthRate",0.0818804102246682
"inc death","GM","MIT_CovidAnalytics-DELPHI",0.0999286717375686
"inc death","GM","USC-SIkJalpha",0.134799274495553
"inc death","GM","epiforecasts-EpiExpert",0.150071911075828
"inc death","GM","epiforecasts-EpiNow2",0.0571444550288248
"inc death","GM","KIT-time_series_baseline",0.0716648054419774
"inc death","GM","Karlen-pypm",0.190661242791431
"inc death","GM","itwm-dSEIR",0.089890743120011
"cum death","GM01","USC-SIkJalpha",0.218824247187906
"cum death","GM01","ITWW-county_repro",0.236095505836958
"cum death","GM01","epiforecasts-EpiNow2",0.222350009496779
"cum death","GM01","KIT-time_series_baseline",0.134901868746609
"cum death","GM01","Karlen-pypm",0.187828368731748
"cum death","GM02","USC-SIkJalpha",0.256491972603385
"cum death","GM02","ITWW-county_repro",0.165812485578558
"cum death","GM02","epiforecasts-EpiNow2",0.187117806158397
"cum death","GM02","KIT-time_series_baseline",0.147413564062302
"cum death","GM02","Karlen-pypm",0.243164171597357
"cum death","GM03","USC-SIkJalpha",0.113189801269459
"cum death","GM03","ITWW-county_repro",0.388607478474553
"cum death","GM03","epiforecasts-EpiNow2",0.16828764763379
"cum death","GM03","KIT-time_series_baseline",0.209540391116515
"cum death","GM03","Karlen-pypm",0.120374681505682
"cum death","GM04","USC-SIkJalpha",0.217579557531062
"cum death","GM04","ITWW-county_repro",0.344331340894258
"cum death","GM04","epiforecasts-EpiNow2",0.0894600580136566
"cum death","GM04","KIT-time_series_baseline",0.0382362434959741
"cum death","GM04","Karlen-pypm",0.310392800065049
"cum death","GM05","USC-SIkJalpha",0.210857016258061
"cum death","GM05","ITWW-county_repro",0.118321056604132
"cum death","GM05","epiforecasts-EpiNow2",0.280774353475729
"cum death","GM05","KIT-time_series_baseline",0.14260066982531
"cum death","GM05","Karlen-pypm",0.247446903836768
"cum death","GM06","USC-SIkJalpha",0.217300391122795
"cum death","GM06","ITWW-county_repro",0.421424373793246
"cum death","GM06","epiforecasts-EpiNow2",0.103017320120449
"cum death","GM06","KIT-time_series_baseline",0.0521789112288749
"cum death","GM06","Karlen-pypm",0.206079003734635
"cum death","GM07","USC-SIkJalpha",0.122047282050101
"cum death","GM07","ITWW-county_repro",0.588310616069428
"cum death","GM07","epiforecasts-EpiNow2",0.0576113996738426
"cum death","GM07","KIT-time_series_baseline",0.0496632984508215
"cum death","GM07","Karlen-pypm",0.182367403755807
"cum death","GM08","USC-SIkJalpha",0.141836579370122
"cum death","GM08","ITWW-county_repro",0.272415439170081
"cum death","GM08","epiforecasts-EpiNow2",0.1287075750465
"cum death","GM08","KIT-time_series_baseline",0.121531169093572
"cum death","GM08","Karlen-pypm",0.335509237319724
"cum death","GM09","USC-SIkJalpha",0.205953856320773
"cum death","GM09","ITWW-county_repro",0.480714558839927
"cum death","GM09","epiforecasts-EpiNow2",0.078880812428053
"cum death","GM09","KIT-time_series_baseline",0.0330032388352989
"cum death","GM09","Karlen-pypm",0.201447533575948
"cum death","GM10","USC-SIkJalpha",0.239136215312266
"cum death","GM10","ITWW-county_repro",0.27829862806287
"cum death","GM10","epiforecasts-EpiNow2",0.128582372620933
"cum death","GM10","KIT-time_series_baseline",0.0815422793341703
"cum death","GM10","Karlen-pypm",0.27244050466976
"cum death","GM11","USC-SIkJalpha",0.600580546519799
"cum death","GM11","ITWW-county_repro",0.0526054343581312
"cum death","GM11","epiforecasts-EpiNow2",0.0936093415594835
"cum death","GM11","KIT-time_series_baseline",0.0529924011635117
"cum death","GM11","Karlen-pypm",0.200212276399075
"cum death","GM12","USC-SIkJalpha",0.284804137039945
"cum death","GM12","ITWW-county_repro",0.0904512779294634
"cum death","GM12","epiforecasts-EpiNow2",0.237600508362126
"cum death","GM12","KIT-time_series_baseline",0.125181067986379
"cum death","GM12","Karlen-pypm",0.261963008682086
"cum death","GM13","USC-SIkJalpha",0.144427540122421
"cum death","GM13","ITWW-county_repro",0.488668776844447
"cum death","GM13","epiforecasts-EpiNow2",0.0558759687210256
"cum death","GM13","KIT-time_series_baseline",0.0548116788187484
"cum death","GM13","Karlen-pypm",0.256216035493358
"cum death","GM14","USC-SIkJalpha",0.258677357774077
"cum death","GM14","ITWW-county_repro",0.327241210254409
"cum death","GM14","epiforecasts-EpiNow2",0.0651414556758015
"cum death","GM14","KIT-time_series_baseline",0.0410952102349841
"cum death","GM14","Karlen-pypm",0.307844766060729
"cum death","GM15","USC-SIkJalpha",0.12000832983539
"cum death","GM15","ITWW-county_repro",0.610685529931263
"cum death","GM15","epiforecasts-EpiNow2",0.0502622910315095
"cum death","GM15","KIT-time_series_baseline",0.063752299049892
"cum death","GM15","Karlen-pypm",0.155291550151946
"cum death","GM16","USC-SIkJalpha",0.0895506133932615
"cum death","GM16","ITWW-county_repro",0.18757351424849
"cum death","GM16","epiforecasts-EpiNow2",0.0733174594731002
"cum death","GM16","KIT-time_series_baseline",0.192757755030851
"cum death","GM16","Karlen-pypm",0.456800657854297
"cum death","GM","FIAS_FZJ-Epi1Ger",0.206502660726966
"cum death","GM","LANL-GrowthRate",0.0875837784157925
"cum death","GM","MIT_CovidAnalytics-DELPHI",0.0641213237198983
"cum death","GM","USC-SIkJalpha",0.119224528644644
"cum death","GM","epiforecasts-EpiExpert",0.146083999861292
"cum death","GM","epiforecasts-EpiNow2",0.054884287240893
"cum death","GM","KIT-time_series_baseline",0.0785168802729421
"cum death","GM","Karlen-pypm",0.188879346843533
"cum death","GM","itwm-dSEIR",0.0542031942740395
"inc case","PL72","USC-SIkJalpha",0.345940185675865
"inc case","PL72","ITWW-county_repro",0.17674959645816
"inc case","PL72","epiforecasts-EpiNow2",0.279353127687441
"inc case","PL72","KIT-time_series_baseline",0.197957090178534
"inc case","PL73","USC-SIkJalpha",0.183678559656163
"inc case","PL73","ITWW-county_repro",0.400002711144046
"inc case","PL73","epiforecasts-EpiNow2",0.252855236418211
"inc case","PL73","KIT-time_series_baseline",0.163463492781581
"inc case","PL74","USC-SIkJalpha",0.126058284348771
"inc case","PL74","ITWW-county_repro",0.278517622029991
"inc case","PL74","epiforecasts-EpiNow2",0.284681072913184
"inc case","PL74","KIT-time_series_baseline",0.310743020708055
"inc case","PL75","USC-SIkJalpha",0.219132669987013
"inc case","PL75","ITWW-county_repro",0.0848331427164516
"inc case","PL75","epiforecasts-EpiNow2",0.393584578145123
"inc case","PL75","KIT-time_series_baseline",0.302449609151412
"inc case","PL76","USC-SIkJalpha",0.200252186092186
"inc case","PL76","ITWW-county_repro",0.250766567133147
"inc case","PL76","epiforecasts-EpiNow2",0.222798640966803
"inc case","PL76","KIT-time_series_baseline",0.326182605807864
"inc case","PL77","USC-SIkJalpha",0.309209483927965
"inc case","PL77","ITWW-county_repro",0.26004228034129
"inc case","PL77","epiforecasts-EpiNow2",0.236850277949354
"inc case","PL77","KIT-time_series_baseline",0.193897957781391
"inc case","PL78","USC-SIkJalpha",0.219572005642764
"inc case","PL78","ITWW-county_repro",0.204071756509457
"inc case","PL78","epiforecasts-EpiNow2",0.255232401903748
"inc case","PL78","KIT-time_series_baseline",0.321123835944031
"inc case","PL79","USC-SIkJalpha",0.241823739588834
"inc case","PL79","ITWW-county_repro",0.0954317439222946
"inc case","PL79","epiforecasts-EpiNow2",0.27875918795048
"inc case","PL79","KIT-time_series_baseline",0.383985328538392
"inc case","PL80","USC-SIkJalpha",0.303309474866932
"inc case","PL80","ITWW-county_repro",0.321069315257043
"inc case","PL80","epiforecasts-EpiNow2",0.173458974709365
"inc case","PL80","KIT-time_series_baseline",0.20216223516666
"inc case","PL81","USC-SIkJalpha",0.280104595130287
"inc case","PL81","ITWW-county_repro",0.214050910570999
"inc case","PL81","epiforecasts-EpiNow2",0.257298164635872
"inc case","PL81","KIT-time_series_baseline",0.248546329662842
"inc case","PL82","USC-SIkJalpha",0.123932249205352
"inc case","PL82","ITWW-county_repro",0.293271241433337
"inc case","PL82","epiforecasts-EpiNow2",0.374678363218837
"inc case","PL82","KIT-time_series_baseline",0.208118146142474
"inc case","PL83","USC-SIkJalpha",0.24049021328598
"inc case","PL83","ITWW-county_repro",0.334255734739717
"inc case","PL83","epiforecasts-EpiNow2",0.246794706745481
"inc case","PL83","KIT-time_series_baseline",0.178459345228822
"inc case","PL84","USC-SIkJalpha",0.26689190560094
"inc case","PL84","ITWW-county_repro",0.262887779520902
"inc case","PL84","epiforecasts-EpiNow2",0.210608507431866
"inc case","PL84","KIT-time_series_baseline",0.259611807446292
"inc case","PL85","USC-SIkJalpha",0.146888854377604
"inc case","PL85","ITWW-county_repro",0.34531094143855
"inc case","PL85","epiforecasts-EpiNow2",0.291038948901391
"inc case","PL85","KIT-time_series_baseline",0.216761255282455
"inc case","PL86","USC-SIkJalpha",0.130622876677624
"inc case","PL86","ITWW-county_repro",0.205851991568751
"inc case","PL86","epiforecasts-EpiNow2",0.243175915298671
"inc case","PL86","KIT-time_series_baseline",0.420349216454954
"inc case","PL87","USC-SIkJalpha",0.139977915088033
"inc case","PL87","ITWW-county_repro",0.256963549369126
"inc case","PL87","epiforecasts-EpiNow2",0.49307010532291
"inc case","PL87","KIT-time_series_baseline",0.10998843021993
"inc case","PL","LANL-GrowthRate",0.0963165354309013
"inc case","PL","MIT_CovidAnalytics-DELPHI",0.0586442840855927
"inc case","PL","USC-SIkJalpha",0.0723433735245407
"inc case","PL","MOCOS-agent1",0.165241586032522
"inc case","PL","ICM-agentModel",0.0949177755080381
"inc case","PL","ITWW-county_repro",0.106104930484896
"inc case","PL","epiforecasts-EpiExpert",0.0861218043716385
"inc case","PL","epiforecasts-EpiNow2",0.155138363521938
"inc case","PL","KIT-time_series_baseline",0.165171347039933
"cum case","PL72","USC-SIkJalpha",0.294903362307126
"cum case","PL72","ITWW-county_repro",0.175872846285605
"cum case","PL72","epiforecasts-EpiNow2",0.321483056443446
"cum case","PL72","KIT-time_series_baseline",0.207740734963823
"cum case","PL73","USC-SIkJalpha",0.154640925684545
"cum case","PL73","ITWW-county_repro",0.437564767509913
"cum case","PL73","epiforecasts-EpiNow2",0.245745357128329
"cum case","PL73","KIT-time_series_baseline",0.162048949677213
"cum case","PL74","USC-SIkJalpha",0.102700334685843
"cum case","PL74","ITWW-county_repro",0.316637712189595
"cum case","PL74","epiforecasts-EpiNow2",0.309795642250816
"cum case","PL74","KIT-time_series_baseline",0.270866310873746
"cum case","PL75","USC-SIkJalpha",0.188476252306
"cum case","PL75","ITWW-county_repro",0.082437736834765
"cum case","PL75","epiforecasts-EpiNow2",0.403887476729329
"cum case","PL75","KIT-time_series_baseline",0.325198534129906
"cum case","PL76","USC-SIkJalpha",0.143033630554933
"cum case","PL76","ITWW-county_repro",0.280849458273139
"cum case","PL76","epiforecasts-EpiNow2",0.225366275380433
"cum case","PL76","KIT-time_series_baseline",0.350750635791494
"cum case","PL77","USC-SIkJalpha",0.259146006278519
"cum case","PL77","ITWW-county_repro",0.261532323367276
"cum case","PL77","epiforecasts-EpiNow2",0.261447979974063
"cum case","PL77","KIT-time_series_baseline",0.217873690380142
"cum case","PL78","USC-SIkJalpha",0.159236370198472
"cum case","PL78","ITWW-county_repro",0.17529356386489
"cum case","PL78","epiforecasts-EpiNow2",0.242285894026858
"cum case","PL78","KIT-time_series_baseline",0.423184171909781
"cum case","PL79","USC-SIkJalpha",0.20460343861863
"cum case","PL79","ITWW-county_repro",0.0931094905372205
"cum case","PL79","epiforecasts-EpiNow2",0.299955989127171
"cum case","PL79","KIT-time_series_baseline",0.402331081716979
"cum case","PL80","USC-SIkJalpha",0.249369656705023
"cum case","PL80","ITWW-county_repro",0.351260624848422
"cum case","PL80","epiforecasts-EpiNow2",0.181368142050983
"cum case","PL80","KIT-time_series_baseline",0.218001576395571
"cum case","PL81","USC-SIkJalpha",0.238516273158056
"cum case","PL81","ITWW-county_repro",0.210238726782156
"cum case","PL81","epiforecasts-EpiNow2",0.282571877185443
"cum case","PL81","KIT-time_series_baseline",0.268673122874345
"cum case","PL82","USC-SIkJalpha",0.0969572347622737
"cum case","PL82","ITWW-county_repro",0.271617333373335
"cum case","PL82","epiforecasts-EpiNow2",0.433917783096699
"cum case","PL82","KIT-time_series_baseline",0.197507648767692
"cum case","PL83","USC-SIkJalpha",0.164991175499509
"cum case","PL83","ITWW-county_repro",0.340902204388385
"cum case","PL83","epiforecasts-EpiNow2",0.30512501415581
"cum case","PL83","KIT-time_series_baseline",0.188981605956296
"cum case","PL84","USC-SIkJalpha",0.215512480804237
"cum case","PL84","ITWW-county_repro",0.281740216391982
"cum case","PL84","epiforecasts-EpiNow2",0.22069350012258
"cum case","PL84","KIT-time_series_baseline",0.282053802681202
"cum case","PL85","USC-SIkJalpha",0.103571886980305
"cum case","PL85","ITWW-county_repro",0.381712057986349
"cum case","PL85","epiforecasts-EpiNow2",0.316449372642846
"cum case","PL85","KIT-time_series_baseline",0.1982666823905
"cum case","PL86","USC-SIkJalpha",0.12045219178301
"cum case","PL86","ITWW-county_repro",0.206897965653866
"cum case","PL86","epiforecasts-EpiNow2",0.245005335048597
