"target","location","model","inverse_wis_weight"
"inc death","GM08","KIT-time_series_baseline",0.1580093880216
"inc death","GM08","Karlen-pypm",0.249096058463694
"inc death","GM09","USC-SIkJalpha",0.159289486725052
"inc death","GM09","ITWW-county_repro",0.193864861554145
"inc death","GM09","epiforecasts-EpiNow2",0.345622299873793
"inc death","GM09","KIT-time_series_baseline",0.0429867807098869
"inc death","GM09","Karlen-pypm",0.258236571137124
"inc death","GM10","USC-SIkJalpha",0.355062015396471
"inc death","GM10","ITWW-county_repro",0.235435281291223
"inc death","GM10","epiforecasts-EpiNow2",0.102545214275788
"inc death","GM10","KIT-time_series_baseline",0.101529734694429
"inc death","GM10","Karlen-pypm",0.205427754342089
"inc death","GM11","USC-SIkJalpha",0.210001792407737
"inc death","GM11","ITWW-county_repro",0.387684993492173
"inc death","GM11","epiforecasts-EpiNow2",0.136586027888629
"inc death","GM11","KIT-time_series_baseline",0.107974602429096
"inc death","GM11","Karlen-pypm",0.157752583782366
"inc death","GM12","USC-SIkJalpha",0.290867582488659
"inc death","GM12","ITWW-county_repro",0.254381512759256
"inc death","GM12","epiforecasts-EpiNow2",0.0891279724723155
"inc death","GM12","KIT-time_series_baseline",0.0742671265337148
"inc death","GM12","Karlen-pypm",0.291355805746055
"inc death","GM13","USC-SIkJalpha",0.294163391950055
"inc death","GM13","ITWW-county_repro",0.216261400232046
"inc death","GM13","epiforecasts-EpiNow2",0.19506937012597
"inc death","GM13","KIT-time_series_baseline",0.0702506878602731
"inc death","GM13","Karlen-pypm",0.224255149831656
"inc death","GM14","USC-SIkJalpha",0.279944318745212
"inc death","GM14","ITWW-county_repro",0.213498941798625
"inc death","GM14","epiforecasts-EpiNow2",0.245968626713606
"inc death","GM14","KIT-time_series_baseline",0.0346873919338054
"inc death","GM14","Karlen-pypm",0.225900720808751
"inc death","GM15","USC-SIkJalpha",0.220360310880465
"inc death","GM15","ITWW-county_repro",0.210582266561684
"inc death","GM15","epiforecasts-EpiNow2",0.201895028802872
"inc death","GM15","KIT-time_series_baseline",0.19397846081644
"inc death","GM15","Karlen-pypm",0.173183932938538
"inc death","GM16","USC-SIkJalpha",0.488058604065061
"inc death","GM16","ITWW-county_repro",0.20762808344467
"inc death","GM16","epiforecasts-EpiNow2",0.106543995875103
"inc death","GM16","KIT-time_series_baseline",0.0739921303671245
"inc death","GM16","Karlen-pypm",0.123777186248041
"inc death","GM","FIAS_FZJ-Epi1Ger",0.119582332103865
"inc death","GM","LANL-GrowthRate",0.137864396610933
"inc death","GM","MIT_CovidAnalytics-DELPHI",0.0599521407376718
"inc death","GM","USC-SIkJalpha",0.138044242153628
"inc death","GM","epiforecasts-EpiExpert",0.0654975909526994
"inc death","GM","epiforecasts-EpiNow2",0.188752967399506
"inc death","GM","KIT-time_series_baseline",0.0243741176508651
"inc death","GM","Karlen-pypm",0.0441977456741347
"inc death","GM","itwm-dSEIR",0.221734466716697
"cum death","GM01","USC-SIkJalpha",0.204398997892422
"cum death","GM01","ITWW-county_repro",0.1699378954994
"cum death","GM01","epiforecasts-EpiNow2",0.160204478548179
"cum death","GM01","KIT-time_series_baseline",0.244917420458606
"cum death","GM01","Karlen-pypm",0.220541207601393
"cum death","GM02","USC-SIkJalpha",0.408571208272194
"cum death","GM02","ITWW-county_repro",0.0904914121129586
"cum death","GM02","epiforecasts-EpiNow2",0.16265740192713
"cum death","GM02","KIT-time_series_baseline",0.117797652680652
"cum death","GM02","Karlen-pypm",0.220482325007066
"cum death","GM03","USC-SIkJalpha",0.280524590786063
"cum death","GM03","ITWW-county_repro",0.0997956738010287
"cum death","GM03","epiforecasts-EpiNow2",0.178301497846733
"cum death","GM03","KIT-time_series_baseline",0.30411320564928
"cum death","GM03","Karlen-pypm",0.137265031916895
"cum death","GM04","USC-SIkJalpha",0.155860879279119
"cum death","GM04","ITWW-county_repro",0.440122776010128
"cum death","GM04","epiforecasts-EpiNow2",0.16964806988907
"cum death","GM04","KIT-time_series_baseline",0.0629831653913163
"cum death","GM04","Karlen-pypm",0.171385109430366
"cum death","GM05","USC-SIkJalpha",0.208376179871838
"cum death","GM05","ITWW-county_repro",0.170448060782072
"cum death","GM05","epiforecasts-EpiNow2",0.153742708702718
"cum death","GM05","KIT-time_series_baseline",0.286910416910329
"cum death","GM05","Karlen-pypm",0.180522633733043
"cum death","GM06","USC-SIkJalpha",0.482170413648952
"cum death","GM06","ITWW-county_repro",0.24666866289067
"cum death","GM06","epiforecasts-EpiNow2",0.0786352125010566
"cum death","GM06","KIT-time_series_baseline",0.0387854709260047
"cum death","GM06","Karlen-pypm",0.153740240033316
"cum death","GM07","USC-SIkJalpha",0.241812022573582
"cum death","GM07","ITWW-county_repro",0.324804137400583
"cum death","GM07","epiforecasts-EpiNow2",0.155949714210993
"cum death","GM07","KIT-time_series_baseline",0.0573237706851591
"cum death","GM07","Karlen-pypm",0.220110355129683
"cum death","GM08","USC-SIkJalpha",0.226280731471867
"cum death","GM08","ITWW-county_repro",0.161336651247164
"cum death","GM08","epiforecasts-EpiNow2",0.109989372249636
"cum death","GM08","KIT-time_series_baseline",0.144567031520525
"cum death","GM08","Karlen-pypm",0.357826213510808
"cum death","GM09","USC-SIkJalpha",0.154196986174788
"cum death","GM09","ITWW-county_repro",0.257176963833271
"cum death","GM09","epiforecasts-EpiNow2",0.248725820676792
"cum death","GM09","KIT-time_series_baseline",0.0428821489852624
"cum death","GM09","Karlen-pypm",0.297018080329888
"cum death","GM10","USC-SIkJalpha",0.356188610868314
"cum death","GM10","ITWW-county_repro",0.187338953604243
"cum death","GM10","epiforecasts-EpiNow2",0.0994053840069665
"cum death","GM10","KIT-time_series_baseline",0.10422085262624
"cum death","GM10","Karlen-pypm",0.252846198894236
"cum death","GM11","USC-SIkJalpha",0.163400371006459
"cum death","GM11","ITWW-county_repro",0.478620526564223
"cum death","GM11","epiforecasts-EpiNow2",0.112411125715482
"cum death","GM11","KIT-time_series_baseline",0.0951252005821203
"cum death","GM11","Karlen-pypm",0.150442776131715
"cum death","GM12","USC-SIkJalpha",0.262216535938059
"cum death","GM12","ITWW-county_repro",0.230515874266396
"cum death","GM12","epiforecasts-EpiNow2",0.101804375475872
"cum death","GM12","KIT-time_series_baseline",0.0902464087838126
"cum death","GM12","Karlen-pypm",0.31521680553586
"cum death","GM13","USC-SIkJalpha",0.418925670401083
"cum death","GM13","ITWW-county_repro",0.21205067216657
"cum death","GM13","epiforecasts-EpiNow2",0.103235247651089
"cum death","GM13","KIT-time_series_baseline",0.0612919855692175
"cum death","GM13","Karlen-pypm",0.20449642421204
"cum death","GM14","USC-SIkJalpha",0.277881957186939
"cum death","GM14","ITWW-county_repro",0.279781333578605
"cum death","GM14","epiforecasts-EpiNow2",0.188370166524778
"cum death","GM14","KIT-time_series_baseline",0.0298902954536726
"cum death","GM14","Karlen-pypm",0.224076247256006
"cum death","GM15","USC-SIkJalpha",0.241723814795098
"cum death","GM15","ITWW-county_repro",0.235193148911654
"cum death","GM15","epiforecasts-EpiNow2",0.146257884186881
"cum death","GM15","KIT-time_series_baseline",0.204195121799687
"cum death","GM15","Karlen-pypm",0.17263003030668
"cum death","GM16","USC-SIkJalpha",0.573463342803585
"cum death","GM16","ITWW-county_repro",0.137837241641276
"cum death","GM16","epiforecasts-EpiNow2",0.0855906798646472
"cum death","GM16","KIT-time_series_baseline",0.0709508205983333
"cum death","GM16","Karlen-pypm",0.132157915092158
"cum death","GM","FIAS_FZJ-Epi1Ger",0.186778255618299
"cum death","GM","LANL-GrowthRate",0.117312638290331
"cum death","GM","MIT_CovidAnalytics-DELPHI",0.0892698120549063
"cum death","GM","USC-SIkJalpha",0.115090543901529
"cum death","GM","epiforecasts-EpiExpert",0.0732317491792633
"cum death","GM","epiforecasts-EpiNow2",0.0594868518349659
"cum death","GM","KIT-time_series_baseline",0.024436757139317
"cum death","GM","Karlen-pypm",0.0461042935962094
"cum death","GM","itwm-dSEIR",0.288289098385179
"inc case","PL72","USC-SIkJalpha",0.270508707430993
"inc case","PL72","ITWW-county_repro",0.231935995676869
"inc case","PL72","epiforecasts-EpiNow2",0.275636948677344
"inc case","PL72","KIT-time_series_baseline",0.221918348214794
"inc case","PL73","USC-SIkJalpha",0.319570125931252
"inc case","PL73","ITWW-county_repro",0.300787471925848
"inc case","PL73","epiforecasts-EpiNow2",0.181066677188764
"inc case","PL73","KIT-time_series_baseline",0.198575724954136
"inc case","PL74","USC-SIkJalpha",0.28441506372779
"inc case","PL74","ITWW-county_repro",0.301893092526739
"inc case","PL74","epiforecasts-EpiNow2",0.178209910922597
"inc case","PL74","KIT-time_series_baseline",0.235481932822874
"inc case","PL75","USC-SIkJalpha",0.371372070409101
"inc case","PL75","ITWW-county_repro",0.11236791498881
"inc case","PL75","epiforecasts-EpiNow2",0.342115470066181
"inc case","PL75","KIT-time_series_baseline",0.174144544535908
"inc case","PL76","USC-SIkJalpha",0.288139892628524
"inc case","PL76","ITWW-county_repro",0.399302570235381
"inc case","PL76","epiforecasts-EpiNow2",0.195176015821732
"inc case","PL76","KIT-time_series_baseline",0.117381521314364
"inc case","PL77","USC-SIkJalpha",0.271735807145532
"inc case","PL77","ITWW-county_repro",0.317321402678776
"inc case","PL77","epiforecasts-EpiNow2",0.267676001850659
"inc case","PL77","KIT-time_series_baseline",0.143266788325033
"inc case","PL78","USC-SIkJalpha",0.25488631416532
"inc case","PL78","ITWW-county_repro",0.374646762198433
"inc case","PL78","epiforecasts-EpiNow2",0.273761121538492
"inc case","PL78","KIT-time_series_baseline",0.0967058020977548
"inc case","PL79","USC-SIkJalpha",0.336541145282927
"inc case","PL79","ITWW-county_repro",0.0996577691937346
"inc case","PL79","epiforecasts-EpiNow2",0.324220069544709
"inc case","PL79","KIT-time_series_baseline",0.239581015978629
"inc case","PL80","USC-SIkJalpha",0.202377371077007
"inc case","PL80","ITWW-county_repro",0.350213102800644
"inc case","PL80","epiforecasts-EpiNow2",0.351885149363336
"inc case","PL80","KIT-time_series_baseline",0.0955243767590119
"inc case","PL81","USC-SIkJalpha",0.31644395537018
"inc case","PL81","ITWW-county_repro",0.159744594172827
"inc case","PL81","epiforecasts-EpiNow2",0.321546393955653
"inc case","PL81","KIT-time_series_baseline",0.20226505650134
"inc case","PL82","USC-SIkJalpha",0.18664106128612
"inc case","PL82","ITWW-county_repro",0.366863081193448
"inc case","PL82","epiforecasts-EpiNow2",0.168261315266671
"inc case","PL82","KIT-time_series_baseline",0.278234542253761
"inc case","PL83","USC-SIkJalpha",0.268891464413376
"inc case","PL83","ITWW-county_repro",0.379929818260461
"inc case","PL83","epiforecasts-EpiNow2",0.20786552268796
"inc case","PL83","KIT-time_series_baseline",0.143313194638204
"inc case","PL84","USC-SIkJalpha",0.39405732897743
"inc case","PL84","ITWW-county_repro",0.297085930564388
"inc case","PL84","epiforecasts-EpiNow2",0.119582473569915
"inc case","PL84","KIT-time_series_baseline",0.189274266888267
"inc case","PL85","USC-SIkJalpha",0.247110312243099
"inc case","PL85","ITWW-county_repro",0.439602981548869
"inc case","PL85","epiforecasts-EpiNow2",0.158099134604007
"inc case","PL85","KIT-time_series_baseline",0.155187571604025
"inc case","PL86","USC-SIkJalpha",0.268216047270422
"inc case","PL86","ITWW-county_repro",0.247211930432703
"inc case","PL86","epiforecasts-EpiNow2",0.188900609586977
"inc case","PL86","KIT-time_series_baseline",0.295671412709899
"inc case","PL87","USC-SIkJalpha",0.300349424288401
"inc case","PL87","ITWW-county_repro",0.328458256744543
"inc case","PL87","epiforecasts-EpiNow2",0.200086103487902
"inc case","PL87","KIT-time_series_baseline",0.171106215479154
"inc case","PL","LANL-GrowthRate",0.0903327962345308
"inc case","PL","MIT_CovidAnalytics-DELPHI",0.0820918838216904
"inc case","PL","USC-SIkJalpha",0.0826426418940621
"inc case","PL","MOCOS-agent1",0.104667529513454
"inc case","PL","ICM-agentModel",0.0650061074074417
"inc case","PL","MIMUW-StochSEIR",0.0903043393261618
"inc case","PL","ITWW-county_repro",0.247967556103687
"inc case","PL","epiforecasts-EpiExpert",0.122166668088495
"inc case","PL","epiforecasts-EpiNow2",0.114820477610477
"cum case","PL72","USC-SIkJalpha",0.381701962480875
"cum case","PL72","ITWW-county_repro",0.198012719129348
"cum case","PL72","epiforecasts-EpiNow2",0.151845771996072
"cum case","PL72","KIT-time_series_baseline",0.268439546393706
"cum case","PL73","USC-SIkJalpha",0.458985849539573
"cum case","PL73","ITWW-county_repro",0.295544751655986
"cum case","PL73","epiforecasts-EpiNow2",0.10113929285702
"cum case","PL73","KIT-time_series_baseline",0.144330105947421
"cum case","PL74","USC-SIkJalpha",0.3660209276903
"cum case","PL74","ITWW-county_repro",0.225547347509989
"cum case","PL74","epiforecasts-EpiNow2",0.0932542937879589
"cum case","PL74","KIT-time_series_baseline",0.315177431011753
"cum case","PL75","USC-SIkJalpha",0.395183026612272
"cum case","PL75","ITWW-county_repro",0.135501871385938
"cum case","PL75","epiforecasts-EpiNow2",0.221600811842923
"cum case","PL75","KIT-time_series_baseline",0.247714290158868
"cum case","PL76","USC-SIkJalpha",0.368692050284882
"cum case","PL76","ITWW-county_repro",0.390161713438435
"cum case","PL76","epiforecasts-EpiNow2",0.125854572400784
"cum case","PL76","KIT-time_series_baseline",0.115291663875899
"cum case","PL77","USC-SIkJalpha",0.381879943278119
"cum case","PL77","ITWW-county_repro",0.327591713159976
"cum case","PL77","epiforecasts-EpiNow2",0.141941618218669
"cum case","PL77","KIT-time_series_baseline",0.148586725343236
"cum case","PL78","USC-SIkJalpha",0.380898964752687
"cum case","PL78","ITWW-county_repro",0.38047496268703
"cum case","PL78","epiforecasts-EpiNow2",0.138753295332032
"cum case","PL78","KIT-time_series_baseline",0.0998727772282519
"cum case","PL79","USC-SIkJalpha",0.430672170369082
"cum case","PL79","ITWW-county_repro",0.083701563679665
"cum case","PL79","epiforecasts-EpiNow2",0.180002397622345
"cum case","PL79","KIT-time_series_baseline",0.305623868328908
"cum case","PL80","USC-SIkJalpha",0.223405334005151
"cum case","PL80","ITWW-county_repro",0.42873533396628
"cum case","PL80","epiforecasts-EpiNow2",0.250025976857871
"cum case","PL80","KIT-time_series_baseline",0.097833355170698
"cum case","PL81","USC-SIkJalpha",0.51731840991057
"cum case","PL81","ITWW-county_repro",0.150883307404003
"cum case","PL81","epiforecasts-EpiNow2",0.124549771402933
"cum case","PL81","KIT-time_series_baseline",0.207248511282493
"cum case","PL82","USC-SIkJalpha",0.20217132836976
"cum case","PL82","ITWW-county_repro",0.361607793056012
"cum case","PL82","epiforecasts-EpiNow2",0.092166877530657
"cum case","PL82","KIT-time_series_baseline",0.344054001043572
"cum case","PL83","USC-SIkJalpha",0.36617901745768
"cum case","PL83","ITWW-county_repro",0.366883398202125
"cum case","PL83","epiforecasts-EpiNow2",0.119789166760075
"cum case","PL83","KIT-time_series_baseline",0.14714841758012
"cum case","PL84","USC-SIkJalpha",0.439421040134634
"cum case","PL84","ITWW-county_repro",0.276366233453365
"cum case","PL84","epiforecasts-EpiNow2",0.104260956586732
"cum case","PL84","KIT-time_series_baseline",0.179951769825269
"cum case","PL85","USC-SIkJalpha",0.260321303317479
"cum case","PL85","ITWW-county_repro",0.448551861906785
"cum case","PL85","epiforecasts-EpiNow2",0.117116087736491
"cum case","PL85","KIT-time_series_baseline",0.174010747039245
"cum case","PL86","USC-SIkJalpha",0.248528591237807
"cum case","PL86","ITWW-county_repro",0.176939381363805
"cum case","PL86","epiforecasts-EpiNow2",0.110696033190095
