"target","location","model","inverse_wis_weight"
"inc case","GM08","USC-SIkJalpha",0.140714026059878
"inc case","GM08","ITWW-county_repro",0.235230474213268
"inc case","GM08","epiforecasts-EpiNow2",0.187164480449996
"inc case","GM08","KIT-time_series_baseline",0.17690877155374
"inc case","GM08","Karlen-pypm",0.259982247723118
"inc case","GM09","USC-SIkJalpha",0.131814245340783
"inc case","GM09","ITWW-county_repro",0.102093992703885
"inc case","GM09","epiforecasts-EpiNow2",0.25949457336731
"inc case","GM09","KIT-time_series_baseline",0.236090005125612
"inc case","GM09","Karlen-pypm",0.27050718346241
"inc case","GM10","USC-SIkJalpha",0.233004105494296
"inc case","GM10","ITWW-county_repro",0.178718932511748
"inc case","GM10","epiforecasts-EpiNow2",0.226081610107165
"inc case","GM10","KIT-time_series_baseline",0.16185811882194
"inc case","GM10","Karlen-pypm",0.200337233064851
"inc case","GM11","USC-SIkJalpha",0.161127188478369
"inc case","GM11","ITWW-county_repro",0.191811563801444
"inc case","GM11","epiforecasts-EpiNow2",0.219798877808998
"inc case","GM11","KIT-time_series_baseline",0.142923070830115
"inc case","GM11","Karlen-pypm",0.284339299081074
"inc case","GM12","USC-SIkJalpha",0.129495382089809
"inc case","GM12","ITWW-county_repro",0.335760491587724
"inc case","GM12","epiforecasts-EpiNow2",0.207717875776754
"inc case","GM12","KIT-time_series_baseline",0.0559347202881832
"inc case","GM12","Karlen-pypm",0.27109153025753
"inc case","GM13","USC-SIkJalpha",0.0574818738710099
"inc case","GM13","ITWW-county_repro",0.16568572406206
"inc case","GM13","epiforecasts-EpiNow2",0.311050240074924
"inc case","GM13","KIT-time_series_baseline",0.307302479822041
"inc case","GM13","Karlen-pypm",0.158479682169965
"inc case","GM14","USC-SIkJalpha",0.181948964837132
"inc case","GM14","ITWW-county_repro",0.184103675043019
"inc case","GM14","epiforecasts-EpiNow2",0.248711192256553
"inc case","GM14","KIT-time_series_baseline",0.107176208547266
"inc case","GM14","Karlen-pypm",0.278059959316031
"inc case","GM15","USC-SIkJalpha",0.0792661167134732
"inc case","GM15","ITWW-county_repro",0.210280812949765
"inc case","GM15","epiforecasts-EpiNow2",0.282636213845972
"inc case","GM15","KIT-time_series_baseline",0.245672778158303
"inc case","GM15","Karlen-pypm",0.182144078332487
"inc case","GM16","USC-SIkJalpha",0.101344416560797
"inc case","GM16","ITWW-county_repro",0.443022604193384
"inc case","GM16","epiforecasts-EpiNow2",0.196165115088779
"inc case","GM16","KIT-time_series_baseline",0.04188366235831
"inc case","GM16","Karlen-pypm",0.21758420179873
"inc case","GM","FIAS_FZJ-Epi1Ger",0.0774401134173577
"inc case","GM","LANL-GrowthRate",0.0648455405191043
"inc case","GM","MIT_CovidAnalytics-DELPHI",0.140941992761262
"inc case","GM","USC-SIkJalpha",0.0442670422541522
"inc case","GM","ITWW-county_repro",0.043838524450598
"inc case","GM","epiforecasts-EpiExpert",0.175674197397311
"inc case","GM","epiforecasts-EpiNow2",0.189419990491117
"inc case","GM","KIT-time_series_baseline",0.0643666326812797
"inc case","GM","Karlen-pypm",0.0631886695681475
"inc case","GM","itwm-dSEIR",0.13601729645967
"cum case","GM01","USC-SIkJalpha",0.0540106490692839
"cum case","GM01","ITWW-county_repro",0.241171700687337
"cum case","GM01","epiforecasts-EpiNow2",0.29004313432966
"cum case","GM01","KIT-time_series_baseline",0.311591095907282
"cum case","GM01","Karlen-pypm",0.103183420006438
"cum case","GM02","USC-SIkJalpha",0.0603459592987901
"cum case","GM02","ITWW-county_repro",0.261951157348691
"cum case","GM02","epiforecasts-EpiNow2",0.320287210835332
"cum case","GM02","KIT-time_series_baseline",0.23008488694439
"cum case","GM02","Karlen-pypm",0.127330785572797
"cum case","GM03","USC-SIkJalpha",0.191905399972106
"cum case","GM03","ITWW-county_repro",0.139655952840651
"cum case","GM03","epiforecasts-EpiNow2",0.289444548141643
"cum case","GM03","KIT-time_series_baseline",0.220777499528679
"cum case","GM03","Karlen-pypm",0.158216599516921
"cum case","GM04","USC-SIkJalpha",0.154299400629488
"cum case","GM04","ITWW-county_repro",0.169716318341367
"cum case","GM04","epiforecasts-EpiNow2",0.325899917835406
"cum case","GM04","KIT-time_series_baseline",0.10361189652909
"cum case","GM04","Karlen-pypm",0.246472466664649
"cum case","GM05","USC-SIkJalpha",0.101472756447259
"cum case","GM05","ITWW-county_repro",0.160271536131527
"cum case","GM05","epiforecasts-EpiNow2",0.37898567183221
"cum case","GM05","KIT-time_series_baseline",0.0953970032347018
"cum case","GM05","Karlen-pypm",0.263873032354302
"cum case","GM06","USC-SIkJalpha",0.103931175738402
"cum case","GM06","ITWW-county_repro",0.205400397782903
"cum case","GM06","epiforecasts-EpiNow2",0.219874280112241
"cum case","GM06","KIT-time_series_baseline",0.121956178444242
"cum case","GM06","Karlen-pypm",0.348837967922213
"cum case","GM07","USC-SIkJalpha",0.112216639432407
"cum case","GM07","ITWW-county_repro",0.235003186487975
"cum case","GM07","epiforecasts-EpiNow2",0.314796117612677
"cum case","GM07","KIT-time_series_baseline",0.0898864773552809
"cum case","GM07","Karlen-pypm",0.24809757911166
"cum case","GM08","USC-SIkJalpha",0.0998787506918201
"cum case","GM08","ITWW-county_repro",0.240945979113568
"cum case","GM08","epiforecasts-EpiNow2",0.216260048562378
"cum case","GM08","KIT-time_series_baseline",0.176987517647157
"cum case","GM08","Karlen-pypm",0.265927703985077
"cum case","GM09","USC-SIkJalpha",0.12142913097889
"cum case","GM09","ITWW-county_repro",0.105939082551329
"cum case","GM09","epiforecasts-EpiNow2",0.271974139011338
"cum case","GM09","KIT-time_series_baseline",0.295913119978359
"cum case","GM09","Karlen-pypm",0.204744527480083
"cum case","GM10","USC-SIkJalpha",0.171680880975202
"cum case","GM10","ITWW-county_repro",0.183802812586436
"cum case","GM10","epiforecasts-EpiNow2",0.244896126646571
"cum case","GM10","KIT-time_series_baseline",0.155897025204683
"cum case","GM10","Karlen-pypm",0.243723154587108
"cum case","GM11","USC-SIkJalpha",0.137775348645076
"cum case","GM11","ITWW-county_repro",0.206380279146299
"cum case","GM11","epiforecasts-EpiNow2",0.208756942728948
"cum case","GM11","KIT-time_series_baseline",0.127392163266919
"cum case","GM11","Karlen-pypm",0.319695266212759
"cum case","GM12","USC-SIkJalpha",0.0910374484289508
"cum case","GM12","ITWW-county_repro",0.38955951548363
"cum case","GM12","epiforecasts-EpiNow2",0.203976148747746
"cum case","GM12","KIT-time_series_baseline",0.0482213179140287
"cum case","GM12","Karlen-pypm",0.267205569425644
"cum case","GM13","USC-SIkJalpha",0.0391934723089087
"cum case","GM13","ITWW-county_repro",0.175747418803726
"cum case","GM13","epiforecasts-EpiNow2",0.314990372326339
"cum case","GM13","KIT-time_series_baseline",0.327862128978722
"cum case","GM13","Karlen-pypm",0.142206607582304
"cum case","GM14","USC-SIkJalpha",0.154516764363856
"cum case","GM14","ITWW-county_repro",0.19823423154133
"cum case","GM14","epiforecasts-EpiNow2",0.249651882966822
"cum case","GM14","KIT-time_series_baseline",0.10682847925371
"cum case","GM14","Karlen-pypm",0.290768641874282
"cum case","GM15","USC-SIkJalpha",0.0555169149908489
"cum case","GM15","ITWW-county_repro",0.257850800643701
"cum case","GM15","epiforecasts-EpiNow2",0.267121630486604
"cum case","GM15","KIT-time_series_baseline",0.247156466278353
"cum case","GM15","Karlen-pypm",0.172354187600493
"cum case","GM16","USC-SIkJalpha",0.0718246410864919
"cum case","GM16","ITWW-county_repro",0.483226969387859
"cum case","GM16","epiforecasts-EpiNow2",0.193445737441293
"cum case","GM16","KIT-time_series_baseline",0.0384052777979907
"cum case","GM16","Karlen-pypm",0.213097374286365
"cum case","GM","FIAS_FZJ-Epi1Ger",0.0983115055801231
"cum case","GM","LANL-GrowthRate",0.07790098750409
"cum case","GM","ITWW-county_repro",0.0587850082497086
"cum case","GM","epiforecasts-EpiExpert",0.250005137620957
"cum case","GM","epiforecasts-EpiNow2",0.246882083828467
"cum case","GM","KIT-time_series_baseline",0.0794458156905041
"cum case","GM","Karlen-pypm",0.0777892295023907
"cum case","GM","itwm-dSEIR",0.11088023202376
"inc death","GM01","USC-SIkJalpha",0.186868660343069
"inc death","GM01","ITWW-county_repro",0.253315201337251
"inc death","GM01","epiforecasts-EpiNow2",0.188117693282921
"inc death","GM01","KIT-time_series_baseline",0.189354087576206
"inc death","GM01","Karlen-pypm",0.182344357460554
"inc death","GM02","USC-SIkJalpha",0.214543765636549
"inc death","GM02","ITWW-county_repro",0.143616026661114
"inc death","GM02","epiforecasts-EpiNow2",0.183888495179723
"inc death","GM02","KIT-time_series_baseline",0.121865224419997
"inc death","GM02","Karlen-pypm",0.336086488102617
"inc death","GM03","USC-SIkJalpha",0.179057262860901
"inc death","GM03","ITWW-county_repro",0.174034668133637
"inc death","GM03","epiforecasts-EpiNow2",0.239943009114665
"inc death","GM03","KIT-time_series_baseline",0.301829654412235
"inc death","GM03","Karlen-pypm",0.105135405478562
"inc death","GM04","USC-SIkJalpha",0.250440042185331
"inc death","GM04","ITWW-county_repro",0.272155707305375
"inc death","GM04","epiforecasts-EpiNow2",0.160347872929109
"inc death","GM04","KIT-time_series_baseline",0.0755342581005994
"inc death","GM04","Karlen-pypm",0.241522119479585
"inc death","GM05","USC-SIkJalpha",0.239678963486289
"inc death","GM05","ITWW-county_repro",0.157597666241318
"inc death","GM05","epiforecasts-EpiNow2",0.282929816952111
"inc death","GM05","KIT-time_series_baseline",0.1377797532516
"inc death","GM05","Karlen-pypm",0.182013800068682
"inc death","GM06","USC-SIkJalpha",0.287111094005018
"inc death","GM06","ITWW-county_repro",0.409576345283786
"inc death","GM06","epiforecasts-EpiNow2",0.0868177100983191
"inc death","GM06","KIT-time_series_baseline",0.0414885840556419
"inc death","GM06","Karlen-pypm",0.175006266557235
"inc death","GM07","USC-SIkJalpha",0.239304316274399
"inc death","GM07","ITWW-county_repro",0.270545774327122
"inc death","GM07","epiforecasts-EpiNow2",0.251597684571362
"inc death","GM07","KIT-time_series_baseline",0.0437744910252482
"inc death","GM07","Karlen-pypm",0.194777733801868
"inc death","GM08","USC-SIkJalpha",0.278986115487646
"inc death","GM08","ITWW-county_repro",0.177365391278037
"inc death","GM08","epiforecasts-EpiNow2",0.173646950507729
"inc death","GM08","KIT-time_series_baseline",0.142855032875477
"inc death","GM08","Karlen-pypm",0.227146509851111
"inc death","GM09","USC-SIkJalpha",0.28235927594269
"inc death","GM09","ITWW-county_repro",0.379755811806256
"inc death","GM09","epiforecasts-EpiNow2",0.110446683860482
"inc death","GM09","KIT-time_series_baseline",0.0400047181312725
"inc death","GM09","Karlen-pypm",0.1874335102593
"inc death","GM10","USC-SIkJalpha",0.254023915895605
"inc death","GM10","ITWW-county_repro",0.190022749763035
"inc death","GM10","epiforecasts-EpiNow2",0.143616306332003
"inc death","GM10","KIT-time_series_baseline",0.141368049600345
"inc death","GM10","Karlen-pypm",0.270968978409012
"inc death","GM11","USC-SIkJalpha",0.223037375182196
"inc death","GM11","ITWW-county_repro",0.276761310124586
"inc death","GM11","epiforecasts-EpiNow2",0.144128677858087
"inc death","GM11","KIT-time_series_baseline",0.0930746216988189
"inc death","GM11","Karlen-pypm",0.262998015136312
"inc death","GM12","USC-SIkJalpha",0.231212393643857
"inc death","GM12","ITWW-county_repro",0.211142079068546
"inc death","GM12","epiforecasts-EpiNow2",0.167141489381102
"inc death","GM12","KIT-time_series_baseline",0.102464421312209
"inc death","GM12","Karlen-pypm",0.288039616594287
"inc death","GM13","USC-SIkJalpha",0.26459584781098
"inc death","GM13","ITWW-county_repro",0.453783123892519
"inc death","GM13","epiforecasts-EpiNow2",0.0869685494515098
"inc death","GM13","KIT-time_series_baseline",0.0624758547000765
"inc death","GM13","Karlen-pypm",0.132176624144915
"inc death","GM14","USC-SIkJalpha",0.256360225024395
"inc death","GM14","ITWW-county_repro",0.311696112661829
"inc death","GM14","epiforecasts-EpiNow2",0.104885654813069
"inc death","GM14","KIT-time_series_baseline",0.045713964334126
"inc death","GM14","Karlen-pypm",0.281344043166581
"inc death","GM15","USC-SIkJalpha",0.236367458273977
"inc death","GM15","ITWW-county_repro",0.309837804782014
"inc death","GM15","epiforecasts-EpiNow2",0.147295334668017
"inc death","GM15","KIT-time_series_baseline",0.0958912582593973
"inc death","GM15","Karlen-pypm",0.210608144016594
"inc death","GM16","USC-SIkJalpha",0.396081847150257
"inc death","GM16","ITWW-county_repro",0.197703662516435
"inc death","GM16","epiforecasts-EpiNow2",0.120422269661232
"inc death","GM16","KIT-time_series_baseline",0.108104106526592
"inc death","GM16","Karlen-pypm",0.177688114145485
"inc death","GM","FIAS_FZJ-Epi1Ger",0.14210452567634
"inc death","GM","LANL-GrowthRate",0.0640263146614016
"inc death","GM","MIT_CovidAnalytics-DELPHI",0.0992882176457553
"inc death","GM","USC-SIkJalpha",0.149699825661911
"inc death","GM","epiforecasts-EpiExpert",0.149951058840404
"inc death","GM","epiforecasts-EpiNow2",0.145671824586687
"inc death","GM","KIT-time_series_baseline",0.0557224956783437
"inc death","GM","Karlen-pypm",0.0849041452841567
"inc death","GM","itwm-dSEIR",0.108631591965001
"cum death","GM01","USC-SIkJalpha",0.161433473568288
"cum death","GM01","ITWW-county_repro",0.281068820461434
"cum death","GM01","epiforecasts-EpiNow2",0.189840092601039
"cum death","GM01","KIT-time_series_baseline",0.19153128436427
"cum death","GM01","Karlen-pypm",0.176126329004969
"cum death","GM02","USC-SIkJalpha",0.167791324588834
"cum death","GM02","ITWW-county_repro",0.126041537683513
"cum death","GM02","epiforecasts-EpiNow2",0.185947789501528
"cum death","GM02","KIT-time_series_baseline",0.121249572984971
"cum death","GM02","Karlen-pypm",0.398969775241155
"cum death","GM03","USC-SIkJalpha",0.177123054038526
"cum death","GM03","ITWW-county_repro",0.196747530616211
"cum death","GM03","epiforecasts-EpiNow2",0.238462973871421
"cum death","GM03","KIT-time_series_baseline",0.280051865951103
"cum death","GM03","Karlen-pypm",0.107614575522739
"cum death","GM04","USC-SIkJalpha",0.196403868300942
"cum death","GM04","ITWW-county_repro",0.333175197904771
"cum death","GM04","epiforecasts-EpiNow2",0.147192951362338
"cum death","GM04","KIT-time_series_baseline",0.0753580256553936
"cum death","GM04","Karlen-pypm",0.247869956776555
"cum death","GM05","USC-SIkJalpha",0.200117700986535
"cum death","GM05","ITWW-county_repro",0.154633976825952
"cum death","GM05","epiforecasts-EpiNow2",0.30523030787475
"cum death","GM05","KIT-time_series_baseline",0.138872858391284
"cum death","GM05","Karlen-pypm",0.201145155921479
"cum death","GM06","USC-SIkJalpha",0.207832523869807
"cum death","GM06","ITWW-county_repro",0.456128134849787
"cum death","GM06","epiforecasts-EpiNow2",0.0977010328712713
"cum death","GM06","KIT-time_series_baseline",0.0407304036780529
"cum death","GM06","Karlen-pypm",0.197607904731082
"cum death","GM07","USC-SIkJalpha",0.236208746744937
"cum death","GM07","ITWW-county_repro",0.306697305297416
"cum death","GM07","epiforecasts-EpiNow2",0.235586828856363
"cum death","GM07","KIT-time_series_baseline",0.0360141962404955
"cum death","GM07","Karlen-pypm",0.185492922860788
"cum death","GM08","USC-SIkJalpha",0.310767496612426
"cum death","GM08","ITWW-county_repro",0.155405669087046
"cum death","GM08","epiforecasts-EpiNow2",0.187409006804908
"cum death","GM08","KIT-time_series_baseline",0.109265911249903
"cum death","GM08","Karlen-pypm",0.237151916245717
"cum death","GM09","USC-SIkJalpha",0.241390666537435
"cum death","GM09","ITWW-county_repro",0.438800731412223
"cum death","GM09","epiforecasts-EpiNow2",0.106993166995267
"cum death","GM09","KIT-time_series_baseline",0.0372502093767661
"cum death","GM09","Karlen-pypm",0.175565225678309
"cum death","GM10","USC-SIkJalpha",0.195265393852515
"cum death","GM10","ITWW-county_repro",0.211618103705949
"cum death","GM10","epiforecasts-EpiNow2",0.150977277022035
"cum death","GM10","KIT-time_series_baseline",0.143003972601337
"cum death","GM10","Karlen-pypm",0.299135252818165
"cum death","GM11","USC-SIkJalpha",0.242525284326511
"cum death","GM11","ITWW-county_repro",0.259358204032524
"cum death","GM11","epiforecasts-EpiNow2",0.146810365770297
"cum death","GM11","KIT-time_series_baseline",0.0734612667788113
"cum death","GM11","Karlen-pypm",0.277844879091857
"cum death","GM12","USC-SIkJalpha",0.191950937049135
"cum death","GM12","ITWW-county_repro",0.205988092537097
"cum death","GM12","epiforecasts-EpiNow2",0.218117946667974
"cum death","GM12","KIT-time_series_baseline",0.111472589529844
"cum death","GM12","Karlen-pypm",0.272470434215952
"cum death","GM13","USC-SIkJalpha",0.278392864761901
"cum death","GM13","ITWW-county_repro",0.443425653895874
"cum death","GM13","epiforecasts-EpiNow2",0.0792923835100525
"cum death","GM13","KIT-time_series_baseline",0.0615240039095787
"cum death","GM13","Karlen-pypm",0.137365093922594
"cum death","GM14","USC-SIkJalpha",0.185028535061668
"cum death","GM14","ITWW-county_repro",0.389524590454306
"cum death","GM14","epiforecasts-EpiNow2",0.0918316946172979
"cum death","GM14","KIT-time_series_baseline",0.0363978930868215
"cum death","GM14","Karlen-pypm",0.297217286779907
"cum death","GM15","USC-SIkJalpha",0.215406022536802
"cum death","GM15","ITWW-county_repro",0.388405460634111
"cum death","GM15","epiforecasts-EpiNow2",0.133858118791798
"cum death","GM15","KIT-time_series_baseline",0.0782386209290791
"cum death","GM15","Karlen-pypm",0.18409177710821
"cum death","GM16","USC-SIkJalpha",0.40433790041049
"cum death","GM16","ITWW-county_repro",0.144585944700015
"cum death","GM16","epiforecasts-EpiNow2",0.128667366872811
"cum death","GM16","KIT-time_series_baseline",0.114705698195309
"cum death","GM16","Karlen-pypm",0.207703089821376
"cum death","GM","FIAS_FZJ-Epi1Ger",0.222415738940004
"cum death","GM","LANL-GrowthRate",0.0583254287711896
"cum death","GM","MIT_CovidAnalytics-DELPHI",0.137774382225139
"cum death","GM","epiforecasts-EpiExpert",0.209951299718066
"cum death","GM","epiforecasts-EpiNow2",0.146229034692925
"cum death","GM","KIT-time_series_baseline",0.0632280521457716
"cum death","GM","Karlen-pypm",0.102344944314057
"cum death","GM","itwm-dSEIR",0.0597311191928484
"inc case","PL72","USC-SIkJalpha",0.326500782801285
"inc case","PL72","ITWW-county_repro",0.140045562938265
"inc case","PL72","epiforecasts-EpiNow2",0.277834146889786
"inc case","PL72","KIT-time_series_baseline",0.255619507370664
"inc case","PL73","USC-SIkJalpha",0.261520376845401
"inc case","PL73","ITWW-county_repro",0.240818953862965
"inc case","PL73","epiforecasts-EpiNow2",0.365655595383732
"inc case","PL73","KIT-time_series_baseline",0.132005073907902
"inc case","PL74","USC-SIkJalpha",0.179043624120199
"inc case","PL74","ITWW-county_repro",0.183423226086853
"inc case","PL74","epiforecasts-EpiNow2",0.184939566844262
"inc case","PL74","KIT-time_series_baseline",0.452593582948686
"inc case","PL75","USC-SIkJalpha",0.222990948176587
"inc case","PL75","ITWW-county_repro",0.113598832441562
"inc case","PL75","epiforecasts-EpiNow2",0.425427924093724
"inc case","PL75","KIT-time_series_baseline",0.237982295288127
"inc case","PL76","USC-SIkJalpha",0.353167975521285
"inc case","PL76","ITWW-county_repro",0.24217582136328
"inc case","PL76","epiforecasts-EpiNow2",0.221548127033545
"inc case","PL76","KIT-time_series_baseline",0.18310807608189
"inc case","PL77","USC-SIkJalpha",0.393280454950102
"inc case","PL77","ITWW-county_repro",0.224741575271946
"inc case","PL77","epiforecasts-EpiNow2",0.220152431216929
"inc case","PL77","KIT-time_series_baseline",0.161825538561024
"inc case","PL78","USC-SIkJalpha",0.402663338128469
"inc case","PL78","ITWW-county_repro",0.212955676751215
"inc case","PL78","epiforecasts-EpiNow2",0.209123980320635
"inc case","PL78","KIT-time_series_baseline",0.17525700479968
"inc case","PL79","USC-SIkJalpha",0.278183551109356
"inc case","PL79","ITWW-county_repro",0.135237085683028
"inc case","PL79","epiforecasts-EpiNow2",0.328159902067869
"inc case","PL79","KIT-time_series_baseline",0.258419461139747
"inc case","PL80","USC-SIkJalpha",0.278809705845987
"inc case","PL80","ITWW-county_repro",0.322881839069256
"inc case","PL80","epiforecasts-EpiNow2",0.284371614867746
"inc case","PL80","KIT-time_series_baseline",0.113936840217011
"inc case","PL81","USC-SIkJalpha",0.338740303518077
"inc case","PL81","ITWW-county_repro",0.210668463628267
"inc case","PL81","epiforecasts-EpiNow2",0.258256627949419
"inc case","PL81","KIT-time_series_baseline",0.192334604904237
"inc case","PL82","USC-SIkJalpha",0.248972306285662
"inc case","PL82","ITWW-county_repro",0.316083360272741
"inc case","PL82","epiforecasts-EpiNow2",0.140241191030174
"inc case","PL82","KIT-time_series_baseline",0.294703142411424
"inc case","PL83","USC-SIkJalpha",0.397763971417496
"inc case","PL83","ITWW-county_repro",0.276777797057015
"inc case","PL83","epiforecasts-EpiNow2",0.179798838206537
"inc case","PL83","KIT-time_series_baseline",0.145659393318952
"inc case","PL84","USC-SIkJalpha",0.375696246725162
"inc case","PL84","ITWW-county_repro",0.244170744951365
"inc case","PL84","epiforecasts-EpiNow2",0.183690886704419
"inc case","PL84","KIT-time_series_baseline",0.196442121619054
"inc case","PL85","USC-SIkJalpha",0.318773067860269
"inc case","PL85","ITWW-county_repro",0.283805840136619
"inc case","PL85","epiforecasts-EpiNow2",0.160571969430763
"inc case","PL85","KIT-time_series_baseline",0.236849122572348
"inc case","PL86","USC-SIkJalpha",0.188852692047104
"inc case","PL86","ITWW-county_repro",0.166954968529334
"inc case","PL86","epiforecasts-EpiNow2",0.263178770634153
"inc case","PL86","KIT-time_series_baseline",0.38101356878941
"inc case","PL87","USC-SIkJalpha",0.159055115819811
"inc case","PL87","ITWW-county_repro",0.453649830130029
"inc case","PL87","epiforecasts-EpiNow2",0.312307135487777
"inc case","PL87","KIT-time_series_baseline",0.0749879185623826
"inc case","PL","LANL-GrowthRate",0.068848488628783
"inc case","PL","MIT_CovidAnalytics-DELPHI",0.0532978253361132
"inc case","PL","USC-SIkJalpha",0.124008354250481
"inc case","PL","MOCOS-agent1",0.182688471675217
"inc case","PL","ICM-agentModel",0.0541199498872581
"inc case","PL","ITWW-county_repro",0.150346988629276
"inc case","PL","epiforecasts-EpiExpert",0.16950862363061
"inc case","PL","epiforecasts-EpiNow2",0.0793807845496268
"inc case","PL","KIT-time_series_baseline",0.117800513412635
"cum case","PL72","USC-SIkJalpha",0.309573443907895
"cum case","PL72","ITWW-county_repro",0.147433002148553
"cum case","PL72","epiforecasts-EpiNow2",0.286836426725969
"cum case","PL72","KIT-time_series_baseline",0.256157127217583
"cum case","PL73","USC-SIkJalpha",0.228600191651199
"cum case","PL73","ITWW-county_repro",0.251445990417462
"cum case","PL73","epiforecasts-EpiNow2",0.409578492221093
"cum case","PL73","KIT-time_series_baseline",0.110375325710246
"cum case","PL74","USC-SIkJalpha",0.143362160041452
"cum case","PL74","ITWW-county_repro",0.211592063082033
"cum case","PL74","epiforecasts-EpiNow2",0.209563235832033
"cum case","PL74","KIT-time_series_baseline",0.435482541044482
"cum case","PL75","USC-SIkJalpha",0.167156833512859
"cum case","PL75","ITWW-county_repro",0.108970792960422
"cum case","PL75","epiforecasts-EpiNow2",0.464197745560515
"cum case","PL75","KIT-time_series_baseline",0.259674627966204
"cum case","PL76","USC-SIkJalpha",0.412365686367928
"cum case","PL76","ITWW-county_repro",0.195583490723983
"cum case","PL76","epiforecasts-EpiNow2",0.210863636669707
"cum case","PL76","KIT-time_series_baseline",0.181187186238382
"cum case","PL77","USC-SIkJalpha",0.449587581584409
"cum case","PL77","ITWW-county_repro",0.201186825748186
"cum case","PL77","epiforecasts-EpiNow2",0.20084921856399
"cum case","PL77","KIT-time_series_baseline",0.148376374103416
"cum case","PL78","USC-SIkJalpha",0.48934653794722
"cum case","PL78","ITWW-county_repro",0.184956646200624
"cum case","PL78","epiforecasts-EpiNow2",0.175497513077113
"cum case","PL78","KIT-time_series_baseline",0.150199302775044
"cum case","PL79","USC-SIkJalpha",0.22982808412675
"cum case","PL79","ITWW-county_repro",0.149243967052544
"cum case","PL79","epiforecasts-EpiNow2",0.380753550599314
"cum case","PL79","KIT-time_series_baseline",0.240174398221393
"cum case","PL80","USC-SIkJalpha",0.330994558472694
"cum case","PL80","ITWW-county_repro",0.31458260208626
"cum case","PL80","epiforecasts-EpiNow2",0.257123748578904
"cum case","PL80","KIT-time_series_baseline",0.0972990908621425
"cum case","PL81","USC-SIkJalpha",0.417379621385957
"cum case","PL81","ITWW-county_repro",0.193643033270503
"cum case","PL81","epiforecasts-EpiNow2",0.224006981360109
"cum case","PL81","KIT-time_series_baseline",0.164970363983431
"cum case","PL82","USC-SIkJalpha",0.226630433442467
"cum case","PL82","ITWW-county_repro",0.384413976453756
"cum case","PL82","epiforecasts-EpiNow2",0.173339988209749
"cum case","PL82","KIT-time_series_baseline",0.215615601894028
"cum case","PL83","USC-SIkJalpha",0.477207342458706
"cum case","PL83","ITWW-county_repro",0.245200082907846
"cum case","PL83","epiforecasts-EpiNow2",0.160679535116842
"cum case","PL83","KIT-time_series_baseline",0.116913039516606
"cum case","PL84","USC-SIkJalpha",0.41461886238288
"cum case","PL84","ITWW-county_repro",0.215447083397826
"cum case","PL84","epiforecasts-EpiNow2",0.178654557713742
"cum case","PL84","KIT-time_series_baseline",0.191279496505553
"cum case","PL85","USC-SIkJalpha",0.315585669525626
"cum case","PL85","ITWW-county_repro",0.260792204601289
"cum case","PL85","epiforecasts-EpiNow2",0.166670877197392
"cum case","PL85","KIT-time_series_baseline",0.256951248675693
"cum case","PL86","USC-SIkJalpha",0.145226551379057
"cum case","PL86","ITWW-county_repro",0.193188085050083
"cum case","PL86","epiforecasts-EpiNow2",0.300029488010887
"cum case","PL86","KIT-time_series_baseline",0.361555875559973
"cum case","PL87","USC-SIkJalpha",0.113278474306892
