"forecast_date","target","target_end_date","location","type","quantile","value"
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","point",NA,1510772
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","point",NA,39877
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.01,1505668
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.025,1506487
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.05,1507094
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.1,1507718
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.15,1508255
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.2,1508537
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.25,1509020
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.3,1509352
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.35,1509869
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.4,1510206
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.45,1510489
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.5,1510772
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.55,1511087
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.6,1511392
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.65,1511665
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.7,1511907
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.75,1512269
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.8,1512654
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.85,1513005
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.9,1513613
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.95,1514312
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.975,1514907
2021-01-25,"1 wk ahead cum case",2021-01-30,"PL","quantile",0.99,1515762
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.01,34773
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.025,35592
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.05,36199
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.1,36823
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.15,37360
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.2,37642
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.25,38125
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.3,38457
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.35,38974
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.4,39311
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.45,39594
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.5,39877
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.55,40192
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.6,40497
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.65,40770
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.7,41012
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.75,41374
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.8,41759
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.85,42110
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.9,42718
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.95,43417
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.975,44012
2021-01-25,"1 wk ahead inc case",2021-01-30,"PL","quantile",0.99,44867
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","point",NA,1549467
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","point",NA,38756
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.01,1541909
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.025,1543179
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.05,1543988
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.1,1544907
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.15,1545610
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.2,1546426
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.25,1546784
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.3,1547415
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.35,1548051
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.4,1548639
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.45,1549017
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.5,1549467
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.55,1549852
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.6,1550345
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.65,1550756
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.7,1551190
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.75,1551703
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.8,1552448
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.85,1553174
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.9,1554311
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.95,1555095
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.975,1555460
2021-01-25,"2 wk ahead cum case",2021-02-06,"PL","quantile",0.99,1556981
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.01,33387
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.025,34114
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.05,34845
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.1,35580
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.15,36346
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.2,36641
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.25,37119
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.3,37451
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.35,37712
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.4,38086
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.45,38356
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.5,38756
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.55,39072
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.6,39385
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.65,39768
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.7,40114
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.75,40446
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.8,40780
2021-01-25,"2 wk ahead inc case",2021-02-06,"PL","quantile",0.85,41161
