"forecast_date","target","target_end_date","location","type","quantile","value"
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","point",NA,1170929
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","point",NA,44458
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.01,1163968
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.025,1164817
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.05,1165785
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.1,1167039
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.15,1167715
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.2,1168368
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.25,1168754
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.3,1169221
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.35,1169678
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.4,1170048
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.45,1170587
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.5,1170929
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.55,1171354
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.6,1171861
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.65,1172417
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.7,1172927
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.75,1173595
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.8,1174294
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.85,1175822
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.9,1179485
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.95,1189259
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.975,1197183
2020-12-14,"1 wk ahead cum case",2020-12-19,"PL","quantile",0.99,1203182
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.01,37497
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.025,38346
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.05,39314
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.1,40568
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.15,41244
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.2,41897
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.25,42283
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.3,42750
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.35,43207
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.4,43577
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.45,44116
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.5,44458
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.55,44883
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.6,45390
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.65,45946
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.7,46456
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.75,47124
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.8,47823
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.85,49351
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.9,53014
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.95,62788
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.975,70712
2020-12-14,"1 wk ahead inc case",2020-12-19,"PL","quantile",0.99,76711
2020-12-14,"2 wk ahead cum case",2020-12-26,"PL","point",NA,1198999
2020-12-14,"2 wk ahead inc case",2020-12-26,"PL","point",NA,28348
2020-12-14,"2 wk ahead cum case",2020-12-26,"PL","quantile",0.01,1190509
2020-12-14,"2 wk ahead cum case",2020-12-26,"PL","quantile",0.025,1191903
