"forecast_date","target","target_end_date","location","type","quantile","value"
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","point",NA,1542308
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","point",NA,33754
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.01,1537818
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.025,1538469
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.05,1538965
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.1,1539678
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.15,1540131
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.2,1540519
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.25,1540948
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.3,1541294
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.35,1541497
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.4,1541796
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.45,1542050
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.5,1542308
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.55,1542497
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.6,1542660
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.65,1542942
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.7,1543236
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.75,1543553
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.8,1543878
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.85,1544359
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.9,1544866
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.95,1545623
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.975,1546303
2021-02-01,"1 wk ahead cum case",2021-02-06,"PL","quantile",0.99,1547101
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.01,29264
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.025,29915
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.05,30411
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.1,31124
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.15,31577
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.2,31965
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.25,32394
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.3,32740
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.35,32943
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.4,33242
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.45,33496
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.5,33754
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.55,33943
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.6,34106
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.65,34388
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.7,34682
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.75,34999
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.8,35324
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.85,35805
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.9,36312
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.95,37069
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.975,37749
2021-02-01,"1 wk ahead inc case",2021-02-06,"PL","quantile",0.99,38547
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","point",NA,1574958
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","point",NA,32758
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.01,1568583
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.025,1569542
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.05,1570234
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.1,1571410
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.15,1572135
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.2,1572641
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.25,1573024
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.3,1573495
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.35,1573928
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.4,1574281
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.45,1574594
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.5,1574958
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.55,1575358
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.6,1575664
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.65,1576117
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.7,1576509
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.75,1576905
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.8,1577432
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.85,1578091
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.9,1578857
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.95,1580074
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.975,1581098
2021-02-01,"2 wk ahead cum case",2021-02-13,"PL","quantile",0.99,1582147
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.01,28202
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.025,28924
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.05,29630
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.1,30137
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.15,30601
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.2,30979
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.25,31348
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.3,31701
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.35,31998
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.4,32281
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.45,32496
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.5,32758
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.55,33031
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.6,33289
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.65,33578
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.7,33859
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.75,34225
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.8,34615
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.85,34925
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.9,35398
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.95,36194
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.975,36811
2021-02-01,"2 wk ahead inc case",2021-02-13,"PL","quantile",0.99,37302
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","point",NA,1605209
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","point",NA,30094
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.01,1596949
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.025,1597952
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.05,1599231
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.1,1600624
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.15,1601391
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.2,1602109
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.25,1602614
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.3,1603123
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.35,1603667
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.4,1604168
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.45,1604635
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.5,1605209
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.55,1605551
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.6,1606133
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.65,1606586
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.7,1607166
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.75,1607735
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.8,1608312
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.85,1609050
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.9,1609856
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.95,1611299
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.975,1612308
2021-02-01,"3 wk ahead cum case",2021-02-20,"PL","quantile",0.99,1614070
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.01,26054
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.025,26565
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.05,27062
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.1,27761
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.15,28215
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.2,28537
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.25,28965
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.3,29187
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.35,29437
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.4,29699
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.45,29884
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.5,30094
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.55,30363
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.6,30632
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.65,30863
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.7,31062
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.75,31335
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.8,31657
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.85,32067
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.9,32547
2021-02-01,"3 wk ahead inc case",2021-02-20,"PL","quantile",0.95,33265
