"forecast_date","target","target_end_date","location","type","quantile","value"
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","point",NA,1620703
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","point",NA,37207
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.01,1615993
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.025,1616656
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.05,1617431
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.1,1618196
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.15,1618697
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.2,1619187
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.25,1619467
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.3,1619726
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.35,1619986
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.4,1620261
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.45,1620518
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.5,1620703
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.55,1621021
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.6,1621274
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.65,1621530
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.7,1621846
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.75,1622220
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.8,1622585
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.85,1622882
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.9,1623481
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.95,1624133
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.975,1624748
2021-02-15,"1 wk ahead cum case",2021-02-20,"PL","quantile",0.99,1625066
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.01,32497
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.025,33160
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.05,33935
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.1,34700
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.15,35201
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.2,35691
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.25,35971
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.3,36230
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.35,36490
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.4,36765
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.45,37022
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.5,37207
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.55,37525
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.6,37778
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.65,38034
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.7,38350
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.75,38724
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.8,39089
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.85,39386
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.9,39985
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.95,40637
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.975,41252
2021-02-15,"1 wk ahead inc case",2021-02-20,"PL","quantile",0.99,41570
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","point",NA,1659182
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","point",NA,38513
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.01,1652499
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.025,1653522
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.05,1654421
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.1,1655630
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.15,1656215
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.2,1656747
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.25,1657224
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.3,1657639
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.35,1658103
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.4,1658459
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.45,1658818
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.5,1659182
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.55,1659628
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.6,1660091
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.65,1660487
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.7,1660882
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.75,1661300
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.8,1661876
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.85,1662474
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.9,1663268
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.95,1664336
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.975,1665545
2021-02-15,"2 wk ahead cum case",2021-02-27,"PL","quantile",0.99,1666400
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.01,33513
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.025,34279
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.05,34966
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.1,35683
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.15,36244
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.2,36660
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.25,37031
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.3,37317
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.35,37615
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.4,37970
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.45,38245
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.5,38513
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.55,38801
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.6,39142
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.65,39356
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.7,39691
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.75,40014
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.8,40378
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.85,40845
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.9,41384
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.95,42108
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.975,43123
2021-02-15,"2 wk ahead inc case",2021-02-27,"PL","quantile",0.99,44205
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","point",NA,1696659
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","point",NA,37508
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.01,1688173
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.025,1690000
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.05,1691049
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.1,1692412
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.15,1693104
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.2,1693921
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.25,1694380
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.3,1694905
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.35,1695388
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.4,1695852
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.45,1696279
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.5,1696659
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.55,1697147
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.6,1697637
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.65,1698159
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.7,1698629
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.75,1699291
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.8,1699981
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.85,1700628
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.9,1701535
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.95,1702992
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.975,1704158
2021-02-15,"3 wk ahead cum case",2021-03-06,"PL","quantile",0.99,1705403
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.01,32974
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.025,33543
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.05,34212
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.1,34816
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.15,35240
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.2,35609
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.25,35927
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.3,36277
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.35,36669
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.4,36909
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.45,37144
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.5,37508
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.55,37785
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.6,38045
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.65,38313
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.7,38647
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.75,39014
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.8,39341
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.85,39841
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.9,40403
2021-02-15,"3 wk ahead inc case",2021-03-06,"PL","quantile",0.95,40990
