id,Country,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29
0,"Washington",82548,82938,83329,83720,84106,84489,84868,85244,85619,85991,86360,86726,87088,87447,87803,88156,88505,88851,89192,89531,89865,90196,90523,90846,91165,91481,91792,92099,92403,92702,92997,93288,93575,93858,94137,94412,94682,94949,95211,95469,95723,95974,96220,96462,96699,96933,97163,97389,97611,97829,98044,98254,98460,98663,98862,99057,99249,99437,99621,99802,99980,100154,100324,100491,100655,100815,100972,101126,101277,101425,101569,101711,101850,101985,102118,102248,102375,102500,102622,102741,102857,102971,103083,103192,103298,103402,103504,103604,103701,103796,103889,103980,104069,104155,104240,104323,104404,104483,104560,104635,104709
1,"Illinois",276443,278237,280024,281799,283555,285283,286982,288652,290296,291913,293499,295052,296572,298057,299508,300924,302305,303649,304957,306228,307462,308659,309820,310945,312033,313086,314103,315086,316034,316948,317829,318678,319495,320281,321037,321763,322461,323130,323773,324389,324980,325546,326088,326608,327105,327580,328035,328470,328886,329284,329663,330026,330372,330703,331018,331319,331606,331880,332141,332390,332627,332854,333069,333274,333470,333656,333834,334003,334164,334317,334463,334601,334733,334859,334979,335093,335201,335304,335402,335495,335584,335668,335748,335824,335897,335966,336031,336094,336153,336209,336263,336313,336362,336408,336451,336493,336532,336570,336606,336640,336672
2,"California",786168,789577,792981,796364,799723,803049,806338,809593,812818,816009,819161,822274,825345,828373,831358,834298,837193,840040,842839,845590,848291,850942,853542,856092,858590,861036,863431,865774,868065,870304,872491,874627,876712,878746,880729,882662,884546,886381,888167,889905,891596,893241,894840,896394,897904,899370,900794,902175,903516,904817,906078,907301,908486,909635,910748,911825,912869,913879,914857,915804,916719,917605,918462,919290,920091,920865,921613,922336,923034,923709,924361,924990,925598,926185,926751,927298,927826,928335,928826,929300,929758,930199,930625,931035,931431,931812,932181,932535,932877,933207,933525,933831,934127,934411,934685,934950,935204,935450,935686,935914,936133
3,"Arizona",214021,214779,215559,216361,217181,218018,218871,219740,220624,221522,222432,223353,224283,225221,226165,227114,228066,229019,229972,230922,231869,232810,233744,234669,235584,236487,237377,238253,239113,239956,240782,241589,242376,243144,243890,244616,245320,246002,246662,247299,247915,248508,249080,249629,250157,250664,251150,251615,252061,252487,252894,253283,253653,254007,254343,254664,254969,255259,255534,255796,256044,256280,256503,256715,256916,257106,257286,257456,257617,257770,257914,258050,258179,258300,258415,258524,258626,258723,258814,258900,258982,259058,259131,259199,259263,259324,259381,259434,259485,259533,259578,259620,259660,259698,259734,259767,259798,259828,259856,259882,259907
4,"Massachusetts",127540,127948,128365,128794,129234,129686,130149,130620,131100,131589,132087,132594,133109,133632,134164,134707,135260,135823,136396,136978,137568,138167,138775,139391,140016,140649,141289,141938,142595,143260,143932,144611,145297,145989,146688,147392,148102,148818,149538,150263,150993,151727,152464,153204,153947,154693,155441,156190,156941,157693,158445,159197,159949,160700,161450,162198,162945,163689,164430,165168,165903,166634,167360,168082,168800,169511,170218,170918,171612,172300,172980,173654,174321,174979,175631,176274,176909,177535,178153,178763,179363,179955,180537,181110,181674,182229,182774,183309,183836,184352,184859,185357,185844,186323,186791,187251,187700,188141,188572,188993,189406
5,"Wisconsin",107292,109812,112406,115064,117777,120532,123324,126138,128958,131774,134574,137344,140073,142750,145364,147906,150368,152741,155022,157204,159285,161262,163134,164902,166566,168128,169590,170955,172227,173410,174507,175522,176462,177328,178127,178862,179538,180158,180727,181248,181725,182161,182560,182924,183256,183559,183835,184087,184317,184525,184715,184888,185046,185189,185319,185437,185544,185642,185730,185811,185884,185950,186011,186065,186115,186160,186201,186238,186272,186302,186330,186355,186378,186399,186418,186435,186450,186464,186477,186488,186499,186508,186517,186525,186532,186538,186544,186549,186554,186559,186563,186566,186569,186572,186575,186577,186580,186582,186583,186585,186587
6,"Texas",713007,717440,721925,726431,730953,735502,740047,744609,749161,753701,758219,762710,767167,771582,775951,780265,784519,788708,792825,796866,800828,804705,808494,812191,815796,819304,822714,826025,829235,832345,835353,838261,841067,843773,846380,848889,851302,853619,855844,857977,860021,861979,863852,865643,867354,868988,870547,872035,873453,874804,876090,877314,878479,879587,880640,881640,882590,883492,884349,885161,885932,886663,887356,888012,888634,889224,889782,890311,890811,891285,891733,892157,892559,892938,893297,893637,893958,894261,894548,894819,895076,895318,895547,895763,895967,896160,896343,896515,896677,896831,896976,897113,897243,897365,897480,897589,897692,897789,897880,897967,898049
7,"Nebraska",41083,41451,41815,42173,42526,42872,43213,43550,43879,44202,44517,44825,45125,45417,45701,45977,46245,46504,46754,46997,47231,47457,47674,47883,48084,48278,48463,48641,48812,48975,49131,49280,49423,49559,49689,49813,49931,50043,50150,50252,50349,50441,50529,50612,50691,50766,50837,50904,50968,51029,51086,51140,51192,51241,51287,51331,51372,51411,51448,51483,51517,51548,51578,51606,51632,51657,51681,51703,51724,51744,51763,51781,51797,51813,51828,51842,51856,51868,51880,51891,51902,51912,51921,51930,51939,51947,51954,51961,51968,51974,51980,51986,51991,51996,52001,52005,52009,52013,52017,52020,52024
8,"Utah",63772,64612,65475,66361,67268,68193,69133,70086,71050,72023,73002,73983,74964,75942,76914,77878,78831,79769,80692,81596,82480,83341,84178,84990,85775,86533,87262,87963,88634,89276,89889,90473,91028,91555,92055,92528,92974,93396,93793,94167,94518,94848,95157,95447,95719,95973,96210,96432,96639,96832,97012,97179,97335,97480,97615,97741,97858,97966,98067,98161,98247,98328,98403,98472,98536,98596,98651,98702,98750,98794,98834,98872,98907,98939,98969,98997,99023,99046,99068,99089,99107,99125,99141,99156,99170,99183,99194,99205,99215,99225,99233,99241,99249,99256,99262,99268,99273,99278,99283,99287,99291
9,"Oregon",30801,31012,31225,31439,31655,31871,32086,32302,32519,32736,32954,33172,33390,33609,33827,34045,34263,34482,34699,34917,35134,35351,35568,35784,35999,36214,36428,36641,36853,37064,37275,37484,37693,37900,38106,38311,38514,38716,38917,39116,39314,39510,39705,39898,40089,40279,40467,40653,40837,41020,41200,41379,41556,41731,41904,42075,42244,42411,42576,42739,42900,43059,43215,43370,43523,43673,43822,43968,44112,44254,44394,44532,44668,44801,44933,45063,45190,45316,45439,45561,45680,45797,45913,46026,46138,46247,46355,46460,46564,46666,46766,46864,46961,47055,47148,47239,47329,47416,47502,47587,47669
