id,Country,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07
0,"Washington",87042,87574,88115,88664,89221,89787,90365,90953,91548,92151,92762,93381,94008,94642,95284,95933,96588,97249,97917,98590,99268,99951,100639,101330,102025,102723,103424,104128,104833,105539,106247,106955,107663,108370,109077,109782,110486,111187,111886,112581,113273,113961,114644,115323,115997,116664,117326,117982,118631,119273,119908,120536,121155,121767,122370,122965,123551,124128,124696,125255,125804,126344,126875,127395,127906,128407,128899,129380,129851,130313,130765,131206,131638,132061,132473,132876,133269,133653,134028,134393,134749,135095,135433,135762,136083,136395,136698,136993,137280,137559,137830,138094,138350,138598,138840,139074,139302,139522,139736,139944,140146
1,"Illinois",293448,295323,297179,299013,300823,302612,304383,306129,307840,309519,311166,312781,314361,315906,317414,318883,320315,321708,323062,324377,325653,326890,328087,329245,330365,331446,332489,333495,334465,335398,336296,337159,337989,338786,339551,340284,340987,341661,342306,342923,343514,344079,344619,345135,345628,346098,346548,346976,347385,347775,348146,348500,348837,349159,349465,349756,350033,350297,350548,350787,351014,351230,351435,351630,351815,351992,352159,352318,352469,352613,352749,352879,353002,353119,353229,353335,353435,353529,353619,353705,353786,353863,353936,354005,354071,354133,354192,354248,354301,354352,354400,354445,354488,354529,354568,354604,354639,354672,354703,354733,354761
2,"California",815654,818839,821996,825120,828213,831272,834296,837284,840238,843155,846032,848869,851669,854434,857159,859847,862497,865107,867678,870210,872702,875155,877568,879942,882276,884570,886826,889042,891220,893358,895458,897520,899543,901529,903477,905387,907261,909098,910898,912663,914392,916086,917745,919370,920960,922518,924042,925534,926993,928421,929818,931184,932520,933826,935102,936350,937570,938761,939926,941063,942174,943259,944318,945353,946363,947349,948312,949251,950168,951062,951935,952787,953617,954427,955218,955988,956740,957473,958187,958884,959563,960225,960870,961499,962112,962709,963291,963858,964411,964949,965473,965984,966482,966966,967438,967898,968346,968782,969207,969620,970023
3,"Arizona",218184,218534,218871,219195,219505,219801,220082,220348,220598,220831,221047,221249,221438,221616,221781,221933,222076,222210,222337,222456,222567,222671,222768,222859,222944,223023,223097,223167,223231,223292,223348,223401,223451,223497,223541,223581,223619,223654,223687,223718,223747,223774,223799,223823,223845,223866,223885,223903,223920,223936,223950,223964,223977,223989,224000,224011,224020,224030,224038,224046,224054,224061,224067,224073,224079,224084,224089,224094,224098,224102,224106,224110,224113,224116,224119,224122,224124,224127,224129,224131,224133,224135,224136,224138,224139,224141,224142,224143,224144,224145,224146,224147,224148,224149,224150,224150,224151,224152,224152,224153,224153
4,"Massachusetts",131584,132064,132557,133061,133575,134099,134629,135164,135705,136251,136803,137362,137929,138509,139101,139701,140310,140926,141548,142176,142809,143448,144095,144749,145411,146082,146761,147447,148139,148837,149539,150246,150959,151676,152398,153126,153860,154599,155343,156091,156842,157596,158353,159112,159874,160638,161404,162173,162944,163716,164489,165262,166036,166809,167582,168354,169125,169895,170663,171430,172195,172958,173717,174474,175227,175977,176722,177464,178201,178933,179661,180383,181101,181812,182518,183218,183911,184598,185278,185951,186617,187276,187928,188572,189209,189838,190459,191072,191676,192273,192862,193442,194013,194577,195131,195678,196215,196744,197265,197777,198280
5,"Wisconsin",119955,122126,124318,126528,128750,130978,133202,135420,137624,139808,141968,144101,146208,148290,150342,152356,154331,156263,158151,159992,161783,163523,165211,166846,168428,169957,171431,172853,174220,175534,176796,178005,179162,180270,181328,182338,183302,184220,185095,185926,186717,187469,188182,188858,189500,190108,190683,191228,191743,192230,192691,193126,193537,193925,194291,194636,194961,195268,195558,195830,196087,196329,196556,196771,196972,197162,197340,197508,197666,197815,197954,198086,198209,198325,198434,198537,198633,198723,198808,198888,198963,199033,199099,199161,199220,199274,199326,199374,199419,199462,199502,199539,199575,199608,199639,199668,199695,199721,199745,199767,199789
6,"Texas",767264,771216,775117,778960,782742,786445,790049,793552,796965,800290,803525,806665,809709,812655,815504,818258,820918,823485,825958,828339,830629,832830,834945,836975,838921,840787,842573,844283,845919,847482,848976,850402,851764,853062,854301,855481,856605,857675,858694,859664,860586,861463,862297,863089,863841,864556,865235,865879,866490,867071,867621,868143,868638,869107,869552,869973,870373,870751,871110,871450,871771,872076,872364,872638,872896,873141,873373,873592,873799,873996,874182,874357,874524,874681,874830,874971,875104,875230,875349,875462,875568,875669,875765,875855,875940,876020,876097,876169,876237,876301,876362,876420,876474,876526,876574,876620,876664,876705,876744,876780,876815
7,"Nebraska",45044,45495,45951,46411,46873,47338,47805,48270,48735,49199,49662,50125,50589,51055,51519,51980,52439,52894,53344,53790,54232,54668,55100,55528,55950,56366,56777,57182,57579,57969,58351,58726,59093,59453,59805,60149,60486,60814,61135,61447,61751,62047,62335,62614,62886,63149,63405,63653,63894,64127,64352,64570,64780,64984,65180,65370,65553,65730,65900,66064,66222,66375,66521,66662,66798,66928,67053,67174,67290,67401,67507,67610,67708,67802,67893,67980,68063,68143,68219,68292,68362,68430,68494,68555,68614,68671,68725,68777,68826,68873,68919,68962,69003,69043,69081,69117,69152,69185,69216,69247,69276
8,"Utah",72136,73089,74034,74968,75888,76795,77690,78571,79430,80268,81084,81876,82643,83385,84101,84790,85451,86085,86692,87271,87824,88349,88849,89323,89772,90197,90598,90977,91335,91671,91988,92285,92565,92827,93073,93303,93518,93720,93908,94084,94249,94402,94546,94679,94804,94920,95028,95128,95222,95309,95390,95466,95536,95601,95662,95718,95770,95819,95864,95906,95945,95981,96015,96046,96075,96102,96127,96150,96172,96192,96210,96227,96243,96258,96272,96284,96296,96307,96317,96327,96335,96343,96351,96358,96364,96370,96376,96381,96386,96390,96394,96398,96402,96405,96408,96411,96413,96416,96418,96420,96422
9,"Oregon",33291,33583,33881,34186,34496,34810,35130,35455,35785,36119,36459,36804,37154,37510,37872,38239,38611,38988,39370,39757,40149,40546,40947,41353,41764,42179,42599,43023,43452,43884,44321,44761,45205,45653,46104,46558,47015,47476,47939,48405,48873,49344,49816,50291,50767,51245,51724,52204,52686,53168,53650,54133,54616,55099,55582,56065,56546,57027,57507,57986,58463,58938,59412,59884,60353,60820,61285,61746,62205,62661,63114,63563,64009,64451,64889,65324,65754,66180,66602,67019,67432,67841,68244,68643,69037,69426,69810,70189,70562,70931,71294,71652,72005,72352,72694,73031,73362,73688,74008,74323,74633
