id,Country,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02
0,"Washington",20065,20264,20461,20656,20849,21040,21230,21419,21607,21795,21987,22177,22367,22555,22741,22923,23104,23284,23463,23641,23817,23993,24168,24342,24515,24686,24856,25025,25192,25358,25522,25686,25848,26009,26169,26328,26485,26641,26796,26950,27102,27254,27404,27552,27700,27846,27991,28135,28278,28419,28560,28699,28837,28973,29109,29243,29376,29508,29639,29768,29897,30024,30150,30275,30399,30521,30643,30763,30882,31000,31117,31233,31348,31461,31574,31686,31796,31905,32013,32121,32227,32332,32436,32539,32641,32742,32842,32941,33039,33135,33231,33326,33420,33513,33605,33696,33786,33876,33964,34051,34138
1,"Illinois",112017,114199,116375,118541,120678,122796,124876,126916,128909,130868,132791,134674,136517,138318,140075,141788,143460,145089,146675,148217,149716,151172,152585,153955,155284,156571,157817,159022,160188,161314,162402,163453,164466,165444,166386,167294,168169,169011,169821,170601,171351,172071,172764,173429,174068,174681,175270,175834,176376,176896,177394,177871,178329,178767,179187,179589,179974,180342,180695,181032,181355,181664,181960,182242,182513,182771,183018,183254,183480,183696,183902,184099,184287,184467,184638,184802,184959,185108,185251,185388,185518,185642,185761,185874,185983,186086,186184,186278,186368,186454,186536,186614,186688,186759,186827,186892,186953,187012,187068,187122,187173
2,"California",96470,98576,100701,102853,105030,107239,109474,111734,114020,116330,118662,121018,123389,125775,128181,130607,133055,135524,138013,140523,143053,145601,148168,150752,153354,155972,158605,161255,163921,166603,169300,172011,174736,177475,180226,182990,185766,188553,191351,194158,196975,199802,202636,205479,208329,211185,214048,216916,219788,222665,225545,228428,231313,234200,237088,239976,242864,245750,248635,251518,254398,257274,260146,263013,265874,268730,271579,274420,277254,280079,282894,285701,288497,291282,294055,296817,299566,302302,305025,307734,310428,313107,315770,318418,321049,323663,326260,328840,331401,333944,336468,338973,341459,343924,346370,348795,351199,353583,355945,358286,360605
3,"Arizona",16575,16878,17174,17464,17747,18022,18290,18549,18801,19047,19287,19520,19746,19966,20180,20387,20589,20786,20976,21161,21341,21516,21685,21850,22010,22165,22316,22462,22603,22741,22875,23004,23130,23252,23370,23484,23596,23703,23808,23909,24007,24103,24195,24284,24371,24455,24537,24616,24692,24766,24838,24908,24975,25040,25104,25165,25224,25282,25337,25391,25443,25494,25543,25591,25636,25681,25724,25766,25806,25845,25883,25920,25955,25990,26023,26055,26086,26116,26146,26174,26201,26228,26253,26278,26302,26326,26348,26370,26391,26411,26431,26450,26469,26487,26504,26521,26537,26553,26568,26583,26597
4,"Massachusetts",96366,97247,98105,98937,99744,100520,101265,101978,102662,103320,103955,104568,105159,105729,106277,106806,107316,107806,108277,108729,109163,109580,109980,110365,110735,111091,111432,111760,112075,112377,112667,112946,113213,113469,113714,113950,114176,114393,114601,114800,114991,115175,115350,115519,115680,115835,115983,116125,116261,116392,116516,116636,116751,116861,116966,117067,117163,117256,117344,117429,117511,117588,117663,117734,117803,117868,117931,117991,118048,118103,118156,118206,118254,118300,118345,118387,118428,118466,118503,118539,118573,118606,118637,118667,118695,118723,118749,118774,118798,118821,118843,118864,118884,118903,118921,118939,118956,118972,118988,119002,119017
5,"Wisconsin",15584,16031,16486,16951,17427,17912,18401,18898,19405,19920,20444,20975,21513,22059,22612,23172,23740,24314,24894,25480,26072,26670,27273,27881,28494,29111,29732,30356,30984,31614,32248,32883,33520,34158,34797,35437,36076,36716,37355,37992,38629,39263,39895,40524,41151,41774,42393,43008,43619,44224,44825,45420,46010,46593,47171,47741,48305,48862,49411,49953,50488,51014,51533,52044,52546,53040,53525,54002,54470,54930,55381,55823,56256,56681,57097,57504,57902,58291,58672,59044,59408,59763,60109,60448,60778,61099,61413,61719,62017,62307,62590,62865,63133,63393,63647,63893,64132,64365,64592,64811,65025
6,"Texas",56409,57220,57995,58738,59443,60110,60741,61339,61909,62451,62966,63455,63918,64357,64774,65171,65547,65904,66242,66564,66868,67158,67432,67692,67939,68174,68396,68607,68807,68996,69176,69347,69508,69662,69807,69945,70076,70200,70318,70430,70536,70636,70731,70821,70907,70988,71065,71138,71207,71273,71335,71394,71450,71503,71553,71601,71646,71689,71729,71768,71804,71839,71872,71903,71932,71960,71987,72012,72036,72058,72080,72100,72119,72137,72155,72171,72187,72201,72215,72228,72241,72253,72264,72275,72285,72295,72304,72312,72321,72328,72336,72343,72349,72356,72362,72367,72372,72378,72382,72387,72391
7,"Nebraska",12362,12594,12822,13045,13263,13475,13680,13879,14071,14257,14439,14615,14786,14952,15113,15269,15420,15567,15709,15847,15980,16109,16234,16355,16472,16585,16695,16801,16903,17002,17098,17191,17280,17367,17450,17531,17609,17684,17757,17827,17895,17960,18023,18084,18143,18200,18254,18307,18358,18407,18455,18501,18545,18587,18628,18668,18706,18743,18778,18813,18846,18877,18908,18937,18966,18993,19020,19045,19070,19093,19116,19138,19159,19180,19199,19218,19236,19254,19271,19287,19303,19318,19333,19347,19360,19373,19386,19398,19409,19421,19431,19442,19452,19461,19471,19480,19488,19496,19504,19512,19519
8,"Utah",8521,8687,8853,9018,9183,9348,9513,9678,9844,10009,10173,10338,10502,10666,10830,10993,11156,11318,11480,11641,11801,11961,12120,12279,12436,12593,12749,12904,13058,13212,13364,13515,13665,13815,13963,14109,14255,14400,14543,14685,14826,14965,15104,15240,15376,15510,15643,15774,15904,16033,16160,16286,16410,16533,16655,16774,16893,17010,17125,17239,17352,17463,17572,17680,17786,17891,17995,18097,18197,18296,18394,18490,18585,18678,18770,18860,18949,19036,19122,19207,19290,19372,19453,19532,19610,19686,19761,19835,19908,19979,20049,20118,20186,20252,20317,20381,20444,20506,20566,20626,20684
9,"Oregon",3949,3979,4007,4033,4058,4081,4103,4123,4143,4161,4178,4195,4210,4224,4238,4250,4262,4274,4284,4294,4304,4312,4321,4329,4336,4343,4349,4356,4361,4367,4372,4377,4381,4386,4390,4393,4397,4400,4403,4406,4409,4412,4414,4417,4419,4421,4423,4425,4426,4428,4429,4431,4432,4434,4435,4436,4437,4438,4439,4440,4441,4441,4442,4443,4443,4444,4445,4445,4446,4446,4447,4447,4447,4448,4448,4448,4449,4449,4449,4450,4450,4450,4450,4451,4451,4451,4451,4451,4451,4452,4452,4452,4452,4452,4452,4452,4452,4452,4452,4453,4453
